bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1845498,2129,HB4001,1,Introduced,2024-02-13,"Creating the Affordable Medicaid Buy-in Program","The purpose of this bill is to require the Bureau of Medical Services to apply for waiver.",8,"House Health & Human Resources",2024-02-13,"To House Health and Human Resources",https://legiscan.com/WV/bill/HB4001/2024,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4001&year=2024&sessiontype=RS&btype=bill
1845353,2129,HB4002,1,Introduced,2024-02-13,"Providing any employee working 20 hours or more per week in a licensed child care center or certified family child care (FCC) home is eligible for a child care subsidy, regardless of their household income","The purpose of this bill is to provide a subsidy for child care services rendered to children of child care program employees.",6,"House Finance",2024-02-16,"To House Finance",https://legiscan.com/WV/bill/HB4002/2024,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4002&year=2024&sessiontype=RS&btype=bill
1845476,2129,HB4003,1,Introduced,2024-02-13,"To amend the law concerning ownership and possession of real property","The purpose of this bill is to amend the law concerning ownership and possession of real property and for other purposes.",11,"House Judiciary",2024-02-13,"To House Judiciary",https://legiscan.com/WV/bill/HB4003/2024,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4003&year=2024&sessiontype=RS&btype=bill
1845390,2129,HB4004,1,Introduced,2024-02-13,"Relating to formerly incarcerated individuals voting rights","The purpose of this bill is to eliminate restrictions to voting rights following an individual's release from incarceration through pardon, probation, parole, or completion of sentence.",11,"House Judiciary",2024-02-13,"To House Judiciary",https://legiscan.com/WV/bill/HB4004/2024,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4004&year=2024&sessiontype=RS&btype=bill
1845361,2129,HB4005,1,Introduced,2024-02-13,"To legalize the use of edibles when a patient is prescribed medical marijuana","The purpose of this bill is to remove the prohibition against selling cannabis in edible form.",8,"House Health & Human Resources",2024-02-13,"To House Health and Human Resources",https://legiscan.com/WV/bill/HB4005/2024,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4005&year=2024&sessiontype=RS&btype=bill
1845442,2129,HB4006,1,Introduced,2024-02-13,"Relating to Natural Resource Police Officer Retirement System","The purpose of this bill is to increase the West Virginia Natural Resources Police Officer Retirement System accrued benefit for members who retire on or after January 1, 2027, to provide funding for the benefit, to remove the cap on the employer contribution, and clarify surviving spouse benefits when a member dies from a duty or non-duty related cause.",12,"House Pensions & Retirement",2024-02-13,"To House Pensions and Retirement",https://legiscan.com/WV/bill/HB4006/2024,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4006&year=2024&sessiontype=RS&btype=bill
1845492,2129,HB4007,1,Introduced,2024-02-13,"Relating to allowing city attorney or municipal court clerks to file judgement liens","The purpose of this bill is to allow city attorneys or municipal court clerks to file judgment liens; it also allows suspension of drivers' license if a person who has entered into a payment plan for a fine fails to make payments.",11,"House Judiciary",2024-02-13,"To House Judiciary",https://legiscan.com/WV/bill/HB4007/2024,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4007&year=2024&sessiontype=RS&btype=bill
1845480,2129,HB4008,2,Engrossed,2024-02-22,"Amending the time required for providing notice of an entry on to land for visiting a grave from ten days to five","The purpose of this bill is to change the time required for providing notice of an entry on to land for visiting a grave from ten days to three.",30,"Senate Judiciary",2024-02-23,"To Judiciary",https://legiscan.com/WV/bill/HB4008/2024,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4008&year=2024&sessiontype=RS&btype=bill
1845322,2129,HB4009,1,Introduced,2024-02-13,"Relating to the members of the Public Service Commission","The purpose of this bill is to create greater accountability and public input in the operations of the Public Service Commission; to remove the appointment process so Commission members are elected by non-partisan elections; revising the removal process in Commission to allow citizens to initiate removal for malfeasance and conflicts of interest; providing for reduced rates for qualifying low-income customers; and providing an accessible and more transparent method for consumers to participate in the utility ratemaking process.",3800,"House Technology and Infrastructure",2024-02-13,"To House Technology and Infrastructure",https://legiscan.com/WV/bill/HB4009/2024,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4009&year=2024&sessiontype=RS&btype=bill
1845344,2129,HB4010,2,Engrossed,2024-02-28,"Relating to providing notification of utility service disruption to its' customers","The purpose of this bill is to require utilities to have in place an approved method of notice to customers for utility service disruptions.",27,"Senate Government Organization",2024-02-29,"To Government Organization",https://legiscan.com/WV/bill/HB4010/2024,http://www.wvlegislature.gov/Bill_Status/Bills_history.cfm?input=4010&year=2024&sessiontype=RS&btype=bill
