bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1808603,1364148,2024-01-12,Senate,"Passed Senate (Roll No. 16)",32,0,0,2,34
1808608,1369886,2024-01-26,House,"Passed House (Roll No. 44)",92,2,0,5,99
1808608,1369887,2024-01-26,House,"Effective January 1, 2025 (Roll No. 45)",92,2,0,5,99
1808612,1364186,2024-01-12,Senate,"Passed Senate (Roll No. 8)",32,0,0,2,34
1808612,1404547,2024-03-06,House,"Passed House (Roll No. 495)",96,0,0,4,100
1808612,1406220,2024-03-08,Senate,"Senate concurred in House amendments and passed bill (Roll No. 462)",33,0,0,1,34
1808637,1364155,2024-01-12,Senate,"Passed Senate (Roll No. 18)",32,0,0,2,34
1808637,1405320,2024-03-07,House,"Amendment rejected (Roll No. 602)",13,79,0,8,100
1808637,1406110,2024-03-08,House,"Passed House (Roll No. 651)",98,0,0,2,100
1808637,1406604,2024-03-09,Senate,"Senate concurred in House amendments and passed bill (Roll No. 481)",33,0,0,1,34
1808638,1364057,2024-01-11,Senate,"Adopted (Roll No. 2)",30,0,0,4,34
1808649,1364193,2024-01-12,Senate,"Passed Senate (Roll No. 32)",32,0,0,2,34
1808651,1364190,2024-01-12,Senate,"Passed Senate (Roll No. 11)",32,0,0,2,34
1808669,1363839,2024-01-10,Senate,"Adopted (Roll No. 1)",33,0,0,1,34
1808670,1371847,2024-01-30,House,"Passed House (Roll No. 64)",88,8,0,4,100
1808673,1364153,2024-01-12,Senate,"Passed Senate (Roll No. 7)",32,0,0,2,34
1808673,1404114,2024-03-06,House,"Passed House (Roll No. 494)",94,2,0,4,100
1808673,1406036,2024-03-08,Senate,"Senate amends House amendment and passed bill (Roll No. 426)",33,0,0,1,34
1808673,1406631,2024-03-09,House,"House concurred in Senate amendment and passed bill (Roll No. 735)",92,4,0,4,100
1808705,1366508,2024-01-17,House,"Passed House (Roll No. 5)",96,0,0,3,99
1808705,1366509,2024-01-17,House,"Effective from passage (Roll No. 6)",96,0,0,3,99
1808708,1371711,2024-01-30,House,"Passed House (Roll No. 62)",79,18,0,3,100
1808708,1371712,2024-01-30,House,"Effective January 1, 2025 (Roll No. 63)",87,10,0,3,100
1808708,1406361,2024-03-08,Senate,"Passed Senate (Roll No. 433)",33,0,0,1,34
1808708,1406362,2024-03-08,Senate,"Effective January 1, 2025 (Roll No. 433)",33,0,0,1,34
1808708,1406704,2024-03-09,House,"House concurred in Senate amendment and passed bill (Roll No. 725)",80,15,0,5,100
1808708,1406705,2024-03-09,House,"Effective January 1, 2025 (Roll No. 726)",83,12,0,5,100
1808721,1364156,2024-01-12,Senate,"Passed Senate (Roll No. 6)",32,0,0,2,34
1808734,1367166,2024-01-22,House,"Passed House (Roll No. 14)",96,0,0,3,99
1808736,1368311,2024-01-24,House,"Passed House (Roll No. 24)",96,0,0,3,99
1808736,1368312,2024-01-24,House,"Effective from passage (Roll No. 29)",97,0,0,2,99
1808736,1374489,2024-02-02,Senate,"Passed Senate (Roll No. 90)",33,0,0,1,34
1808736,1374490,2024-02-02,Senate,"Effective from passage (Roll No. 90)",33,0,0,1,34
1808739,1364192,2024-01-12,Senate,"Passed Senate (Roll No. 27)",32,0,0,2,34
1808739,1382711,2024-02-13,House,"Passed House (Roll No. 158)",84,16,0,0,100
1808743,1393538,2024-02-23,House,"Passed House (Roll No. 272)",61,35,0,4,100
1808745,1366504,2024-01-18,House,"Passed House (Roll No. 10)",95,0,0,4,99
1808745,1366505,2024-01-18,House,"Effective from passage (Roll No. 11)",95,0,0,4,99
1808745,1372444,2024-01-31,Senate,"Passed Senate (Roll No. 85)",29,4,0,1,34
1808748,1366670,2024-01-18,House,"Passed House (Roll No. 8)",95,0,0,4,99
1808748,1366671,2024-01-18,House,"Effective July 1, 2024 (Roll No. 9)",95,0,0,4,99
1808748,1404927,2024-03-07,Senate,"Passed Senate with amended title (Roll No. 403)",33,0,0,1,34
1808748,1404928,2024-03-07,Senate,"Effective July 1, 2024 (Roll No. 403)",33,0,0,1,34
1808748,1405970,2024-03-08,House,"House concurred in Senate amendment and passed bill (Roll No. 626)",95,0,0,5,100
1808748,1405971,2024-03-08,House,"Effective July 1, 2024 (Roll No. 627)",96,0,0,4,100
1808754,1380518,2024-02-09,House,"Passed House (Roll No. 136)",93,5,0,2,100
1808754,1399577,2024-02-29,Senate,"Passed Senate (Roll No. 320)",33,1,0,0,34
1808778,1379094,2024-02-08,House,"Passed House (Roll No. 121)",85,11,0,4,100
1808778,1406046,2024-03-08,Senate,"Passed Senate (Roll No. 432)",31,2,0,1,34
1808779,1397241,2024-02-28,House,"Passed House (Roll No. 347)",83,14,0,3,100
1808782,1371590,2024-01-30,Senate,"Passed Senate (Roll No. 75)",30,2,0,2,34
1808792,1384517,2024-02-14,House,"Passed House (Roll No. 174)",98,0,0,2,100
1808792,1384518,2024-02-14,House,"Effective from passage (Roll No. 175)",98,0,0,2,100
1808792,1399294,2024-02-29,Senate,"Passed Senate (Roll No. 319)",34,0,0,0,34
1808792,1399295,2024-02-29,Senate,"Effective from passage (Roll No. 319)",34,0,0,0,34
1808845,1364197,2024-01-12,Senate,"Passed Senate (Roll No. 23)",32,0,0,2,34
1808845,1404933,2024-03-07,House,"Passed House (Roll No. 540)",99,0,0,1,100
1808845,1404934,2024-03-07,House,"Effective January 1, 2025 (Roll No. 541)",99,0,0,1,100
1808845,1406563,2024-03-08,Senate,"Effective January 1, 2025 (Roll No. 464)",33,0,0,1,34
1808859,1394281,2024-02-26,Senate,"Passed Senate (Roll No. 256)",22,9,0,3,34
1808859,1406044,2024-03-08,House,"Passed House (Roll No. 652)",99,0,0,1,100
1808882,1364194,2024-01-12,Senate,"Passed Senate (Roll No. 21)",32,0,0,2,34
1808944,1364220,2024-01-12,Senate,"Passed Senate (Roll No. 17)",32,0,0,2,34
1808964,1371984,2024-01-30,House,"Passed House (Roll No. 60)",90,7,0,3,100
1808964,1371985,2024-01-30,House,"Effective January 1, 2025 (Roll No. 61)",91,5,0,4,100
1809052,1368260,2024-01-24,Senate,"Passed Senate (Roll No. 53)",34,0,0,0,34
1809052,1368261,2024-01-24,Senate,"Effective from passage (Roll No. 53)",34,0,0,0,34
1809052,1404835,2024-03-07,House,"Passed House (Roll No. 534)",92,0,0,8,100
1809052,1404836,2024-03-07,House,"Effective from passage (Roll No. 535)",95,0,0,5,100
1809052,1406460,2024-03-08,Senate,"Senate concurred in House amendments and passed bill (Roll No. 461)",33,0,0,1,34
1809052,1406461,2024-03-08,Senate,"Effective from passage (Roll No. 461)",33,0,0,1,34
1809087,1370705,2024-01-29,Senate,"Passed Senate (Roll No. 71)",32,0,0,2,34
1809110,1364199,2024-01-12,Senate,"Passed Senate (Roll No. 33)",31,1,0,2,34
1809118,1372734,2024-01-31,House,"Passed House (Roll No. 67)",97,0,0,3,100
1809118,1401039,2024-03-01,Senate,"Passed Senate with amended title (Roll No. 327)",34,0,0,0,34
1809118,1401590,2024-03-04,House,"House concurred in Senate amendments and passed bill (Roll No. 438)",96,0,0,4,100
1809189,1364160,2024-01-12,Senate,"Passed Senate (Roll No. 29)",32,0,0,2,34
1809189,1404652,2024-03-06,House,"Motion to postpone action 1 day (Roll No. 497)",61,36,0,3,100
1809189,1404847,2024-03-07,House,"Amendment rejected (Roll No. 544)",11,86,0,3,100
1809189,1405141,2024-03-07,House,"Passed House (Roll No. 545)",87,13,0,0,100
1809245,1364168,2024-01-12,Senate,"Passed Senate (Roll No. 22)",32,0,0,2,34
1809258,1396430,2024-02-27,House,"Passed House (Roll No. 307)",98,0,0,2,100
1809283,1364215,2024-01-12,Senate,"Passed Senate (Roll No. 31)",32,0,0,2,34
1809299,1367865,2024-01-23,Senate,"Passed Senate (Roll No. 43)",32,0,0,2,34
1809299,1367866,2024-01-23,Senate,"Effective from passage (Roll No. 43)",32,0,0,2,34
1809299,1383546,2024-02-13,House,"Motion to postpone action one day adopted (Roll No. 172)",80,11,0,9,100
1809299,1403212,2024-03-05,House,"Passed House (Roll No. 462)",96,0,0,4,100
1809299,1403213,2024-03-05,House,"Effective from passage (Roll No. 463)",96,0,0,4,100
1809299,1406440,2024-03-08,Senate,"Passed Senate (Roll No. 458)",33,0,0,1,34
1809299,1406441,2024-03-08,Senate,"Effective from passage (Roll No. 458)",33,0,0,1,34
1809299,1406732,2024-03-09,House,"House receded in part and passed (Roll No. 738)",90,5,0,5,100
1809299,1406733,2024-03-09,House,"Effective from passage (Roll No. 739)",94,1,0,5,100
1809321,1385816,2024-02-15,House,"Passed House (Roll No. 189)",89,7,0,4,100
1809321,1406128,2024-03-08,Senate,"Passed Senate (Roll No. 434)",32,1,0,1,34
1809321,1406775,2024-03-09,House,"House adopted conference report and passed bill (Roll No. 747)",94,4,0,2,100
1809321,1406776,2024-03-09,Senate,"Senate adopted conference report and passed bill (Roll No. 524)",30,1,0,3,34
1809340,1374746,2024-02-02,House,"Passed House (Roll No. 80)",87,6,0,7,100
1809345,1397317,2024-02-28,House,"Passed House (Roll No. 348)",96,0,0,4,100
1809357,1397256,2024-02-28,House,"Passed House (Roll No. 345)",94,0,0,6,100
1809359,1393342,2024-02-23,Senate,"Passed Senate (Roll No. 219)",30,4,0,0,34
1809362,1380613,2024-02-09,House,"Passed House (Roll No. 135)",96,2,0,2,100
1809401,1396253,2024-02-27,House,"Passed House (Roll No. 308)",98,0,0,2,100
1809427,1367208,2024-01-22,House,"Committee amendment rejected (Roll No. 17)",31,65,0,3,99
1809427,1367713,2024-01-23,House,"Passed House (Roll No. 19)",70,26,0,3,99
1809427,1367714,2024-01-23,House,"Effective from passage (Roll No. 20)",89,7,0,3,99
1809429,1364213,2024-01-12,Senate,"Passed Senate (Roll No. 24)",32,0,0,2,34
1809431,1364214,2024-01-12,Senate,"Passed Senate (Roll No. 15)",29,3,0,2,34
1809432,1367604,2024-01-23,Senate,"Passed Senate (Roll No. 45)",31,1,0,2,34
1809432,1405318,2024-03-07,House,"Amendment rejected (Roll No. 601)",23,68,0,9,100
1809432,1406093,2024-03-08,House,"Passed House (Roll No. 650)",86,10,0,4,100
1809432,1406666,2024-03-09,Senate,"Senate amends House amendment and passed bill (Roll No. 506)",30,0,0,4,34
