people_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,followthemoney_eid,votesmart_id,opensecrets_id,ballotpedia,knowwho_pid,committee_id
10657,"Jane English",Jane,,English,,,2,R,2,Sen,SD-013,9668272,103760,,Jane_English,270518,0
10661,"Fred Allen",Fred,,Allen,,,1,D,1,Rep,HD-077,6475720,27782,,Fred_Allen,250872,0
10662,"Lane Jean",Lane,,Jean,,,2,R,1,Rep,HD-099,6682599,119096,,Lane_Jean,290779,0
10667,"Stephen Meeks",Stephen,,Meeks,,,2,R,1,Rep,HD-042,6682643,119135,,Stephen_Meeks,290814,0
10772,"Linda Chesterfield",Linda,Pondexter,Chesterfield,,,1,D,2,Sen,SD-012,6382150,27981,,Linda_Chesterfield,293149,0
11360,"Mark Perry",Mark,,Perry,,,1,D,1,Rep,HD-066,12997643,103770,,Mark_Perry,270523,0
11831,"Jonathan Dismang",Jonathan,,Dismang,,,2,R,2,Sen,SD-018,6675302,103777,,Jonathan_Dismang,270527,0
11991,"Greg Leding",Greg,,Leding,,,1,D,2,Sen,SD-030,6500871,119190,,Greg_Leding,289326,0
12101,"Missy Irvin",Missy,Thomas,Irvin,,,2,R,2,Sen,SD-024,6682744,119194,,Missy_Irvin,290861,0
12108,"Jon Eubanks",Jon,S.,Eubanks,,,2,R,1,Rep,HD-046,6682723,119183,,Jon_S._Eubanks,290852,0
12110,"Matthew Shepherd",Matthew,J.,Shepherd,,,2,R,1,Rep,HD-097,9668278,119100,,Matthew_Shepherd_(Arkansas),290784,0
12159,"Bryan King",Bryan,B.,King,,,2,R,2,Sen,SD-028,6669720,58362,,Bryan_King,250919,0
12186,"Kim Hammer",Kim,,Hammer,,,2,R,2,Sen,SD-016,6669707,60226,,Kim_Hammer,290801,0
12236,"Stephanie Flowers",Stephanie,,Flowers,,,1,D,2,Sen,SD-008,6458565,27988,,Stephanie_Flowers,227302,0
12464,"Frederick Love",Frederick,J.,Love,,Fred,1,D,2,Sen,SD-015,6459312,27882,,Fredrick_Love,290811,0
12468,"Terry Rice",Terry,W.,Rice,,,2,R,2,Sen,SD-005,6675331,103785,,Terry_Rice_(Arkansas),270535,0
12470,"Reginald Murdock",Reginald,,Murdock,,,1,D,2,Sen,SD-009,6458646,27965,,Reginald_Murdock,290820,0
12483,"Gary Stubblefield",Gary,,Stubblefield,,,2,R,2,Sen,SD-026,6682697,119162,,Gary_Stubblefield,290833,0
12578,"Jeff Wardlaw",Jeff,R.,Wardlaw,,,2,R,1,Rep,HD-094,9668340,119102,,Jeff_Wardlaw,289308,0
12719,"Bruce Cozart",Bruce,,Cozart,,,2,R,1,Rep,HD-091,6699101,128788,,Bruce_Cozart,334252,0
14938,"David Whitaker",David,J.,Whitaker,,,1,D,1,Rep,HD-022,674457,119219,,David_Whitaker,283925,0
14940,"Jim Dotson",Jim,,Dotson,,,2,R,2,Sen,SD-034,10885449,111482,,Jim_Dotson,400457,0
14942,"Deborah Ferguson",Deborah,,Ferguson,,,1,D,1,Rep,HD-063,10885384,136670,,Deborah_Ferguson,400331,0
14943,"Charlene Fite",Charlene,,Fite,,,2,R,1,Rep,HD-024,10885429,136714,,Charlene_Fite,400537,0
14948,"Mike Holcomb",Mike,,Holcomb,,,2,R,1,Rep,HD-093,10885326,82144,,Mike_Holcomb,400241,0
14954,"Stephen Magie",Stephen,K.,Magie,,,1,D,1,Rep,HD-056,6500736,119133,,Steve_Magie,289313,0
14955,"Mark McElroy",Mark,D.,McElroy,,,2,R,1,Rep,HD-062,10885333,82569,,Mark_McElroy,400245,0
14957,"Josh Miller",Josh,,Miller,,,2,R,1,Rep,HD-041,10885411,136697,,Josh_Miller,400395,0
14959,"John Payton",John,,Payton,,,2,R,2,Sen,SD-022,10885407,136691,,John_Payton_(Arkansas),400387,0
14965,"Richard Womack",Richard,,Womack,,,2,R,1,Rep,HD-090,10885342,136630,,Richard_Womack,400252,0
14966,"Alan Clark",Alan,,Clark,,,2,R,2,Sen,SD-007,9604589,136739,,Alan_Clark,400551,0
14968,"Ronald Caldwell",Ronald,,Caldwell,,,2,R,2,Sen,SD-010,16003836,143534,,Ronald_Caldwell,437748,0
14972,"Bart Hester",Bart,,Hester,,,2,R,2,Sen,SD-033,10886643,136734,,Bart_Hester,400502,0
14973,"Jimmy Hickey",Jimmy,,Hickey,Jr.,,2,R,2,Sen,SD-004,9605777,136738,,Jimmy_Hickey,400536,0
16335,"Jack Ladyman",Jack,,Ladyman,,,2,R,1,Rep,HD-032,22027727,150259,,Jack_Ladyman,489860,0
16336,"Robin Lundstrum",Robin,,Lundstrum,,,2,R,1,Rep,HD-018,22027796,150264,,Robin_Lundstrum,489889,0
16337,"Dan Sullivan",Dan,,Sullivan,,,2,R,2,Sen,SD-020,9604619,145172,,Dan_Sullivan_(Arkansas),489854,0
16338,"Dwight Tosh",Dwight,,Tosh,,,2,R,1,Rep,HD-038,22027715,150290,,Dwight_Tosh,489853,0
16339,"David Wallace",David,,Wallace,,,2,R,2,Sen,SD-019,22027719,150294,,Dave_Wallace_(Arkansas),489855,0
16352,"Lanny Fite",Lanny,,Fite,,,2,R,1,Rep,HD-083,9719874,81121,,Lanny_Fite,489793,0
16380,"Grant Hodges",Grant,,Hodges,,,2,R,1,Rep,HD-014,22029423,150254,,Grant_Hodges,489832,0
16381,"Blake Johnson",Blake,,Johnson,,,2,R,2,Sen,SD-021,9652398,136741,,Blake_Johnson,400597,0
16898,"Rick Beck",Rick,,Beck,,,2,R,1,Rep,HD-043,22027748,150224,,Rick_Beck,489876,0
16900,"Mary Bentley",Mary,,Bentley,,,2,R,1,Rep,HD-054,10885420,136704,,Mary_Bentley,400499,0
16902,"Justin Boyd",Justin,Phillip,Boyd,,,2,R,2,Sen,SD-027,16129162,150228,,Justin_Boyd,489886,0
16907,"Les Eaves",Les,,Eaves,,,2,R,1,Rep,HD-058,13471021,150240,,Les_Eaves,489841,0
16909,"Justin Gonzales",Justin,,Gonzales,,,2,R,1,Rep,HD-089,22025586,150246,,Justin_Gonzales,489783,0
16911,"Julie Mayberry",Julie,,Mayberry,,,2,R,1,Rep,HD-092,22025606,150265,,Julie_Mayberry,489795,0
16912,"Ken Ferguson",Ken,,Ferguson,,,1,D,1,Rep,HD-064,9607595,150242,,Ken_Ferguson,489774,0
16916,"Ron Mcnair",Ron,,Mcnair,,,2,R,1,Rep,HD-005,22029572,150268,,Ron_McNair,489821,0
16917,"Milton Nicks",Milton,,Nicks,Jr.,,1,D,1,Rep,HD-035,22027698,150273,,Milton_Nicks_Jr.,489847,0
16919,"Marcus Richmond",Marcus,Edward,Richmond,,,2,R,1,Rep,HD-052,19702850,135653,,Marcus_Richmond,378746,0
16924,"Clarke Tucker",Clarke,,Tucker,,,1,D,2,Sen,SD-014,22027670,150292,,Clarke_Tucker,489802,0
16925,"Vivian Flowers",Vivian,,Flowers,,,1,D,1,Rep,HD-065,22025582,150245,,Vivian_Flowers,489775,0
16926,"Deann Vaught",Deann,,Vaught,,,2,R,1,Rep,HD-087,22027679,150293,,DeAnn_Vaught,489823,0
16963,"Scott Flippo",Scott,P.,Flippo,,,2,R,2,Sen,SD-023,9800262,150244,,Scott_Flippo,489776,0
