Date,State,Bill No,Title,Action
"Aug. 4, 2025",VA,HB 2002,Prohibits the Cancellation of the Voter Registration of Deployed Service Members,"Veto Override Failed
                           - House
                      

                      
                          (50 - 46)"
"April 2, 2025",VA,HB 1876,Authorizes Public Colleges and Universities to Prohibit Guns on School Property,"Veto Override Failed
                           - House
                      

                      
                          (50 - 46)"
"April 2, 2025",VA,HB 1791,Authorizes Installing Electric Vehicle Chargers in Certain Rural Areas,"Veto Override Failed
                           - House
                      

                      
                          (51 - 45)"
"April 2, 2025",VA,HB 2531,Requires the Virginia Employment Commission to Create an Insurance Program for Paid Family and Medical Leave,"Veto Override Failed
                           - House
                      

                      
                          (50 - 46)"
"April 2, 2025",VA,HB 1657,Establishes Timelines for Removal of Ineligible Voters,"Veto Override Failed
                           - House
                      

                      
                          (50 - 46)"
"April 2, 2025",VA,HB 1977,Prohibits Weapons in Hospitals that Provide Mental Health Care,"Veto Override Failed
                           - House
                      

                      
                          (50 - 46)"
"April 2, 2025",VA,HB 2056,Authorizes Localities to Set Hours of Operation for Satellite Voting Locations,"Veto Override Failed
                           - House
                      

                      
                          (50 - 44)"
"Feb. 22, 2025",VA,HB 1601,Requires Sound Profiling and Reports Regarding Electrical Information Infrastructure from Data Center Applicants and Utilities in Virginia,"Conference Report Adopted
                           - House
                      

                      
                          (55 - 44)"
"Feb. 22, 2025",VA,SB 917,Authorizes State and Local Public Employees the Right to Collective Bargaining,"Conference Report Adopted
                           - House
                      

                      
                          (51 - 45)"
"Feb. 21, 2025",VA,HB 2276,Establishes Guidelines for Verifying and Protecting Voter Registration Information,"Conference Report Adopted
                           - Senate
                      

                      
                          (22 - 18)"
"Feb. 21, 2025",VA,HB 2657,Authorizes Fentanyl Dealers to be Charged with Felony Involuntary Manslaughter if Their Drugs Sold Result in a Minors Death,"Conference Report Adopted
                           - Senate
                      

                      
                          (35 - 4)"
"Feb. 21, 2025",VA,SB 746,Expands the Definition of Felony Homicide to Include Fentanyl Distributors in Lethal Overdoses,"Conference Report Adopted
                           - Senate
                      

                      
                          (34 - 3)"
"Feb. 21, 2025",VA,SB 1021,Amends Utility Plan Reviews by Adding Transportation Issues,"Conference Report Adopted
                           - Senate
                      

                      
                          (21 - 19)"
"Feb. 21, 2025",VA,SB 1021,Amends Utility Plan Reviews by Adding Transportation Issues,"Conference Report Adopted
                           - House
                      

                      
                          (65 - 31)"
"Feb. 21, 2025",VA,SB 746,Expands the Definition of Felony Homicide to Include Fentanyl Distributors in Lethal Overdoses,"Conference Report Adopted
                           - House
                      

                      
                          (91 - 2)"
"Feb. 21, 2025",VA,HB 1601,Requires Sound Profiling and Reports Regarding Electrical Information Infrastructure from Data Center Applicants and Utilities in Virginia,"Conference Report Adopted
                           - Senate
                      

                      
                          (22 - 13)"
"Feb. 21, 2025",VA,HB 2276,Establishes Guidelines for Verifying and Protecting Voter Registration Information,"Conference Report Adopted
                           - House
                      

                      
                          (54 - 41)"
"Feb. 20, 2025",VA,HB 2094,Establishes Regulations for Artificial Intelligence (AI),"Concurrence Vote Passed
                           - House
                      

                      
                          (52 - 46)"
"Feb. 20, 2025",VA,SB 1009,Authorizes Ranked Choice Voting for Certain Local Elections,"Concurrence Vote Passed
                           - Senate
                      

                      
                          (20 - 19)"
"Feb. 20, 2025",VA,HB 2537,Expands the Existing Mandate in the Virginia Clean Economy Act Over Battery Storage,"Concurrence Vote Passed
                           - House
                      

                      
                          (56 - 40)"
"Feb. 20, 2025",VA,HB 2087,Reduces the Time Restraints to Build and Operate Public Charging Stations for Electric Vehicles,"Concurrence Vote Passed
                           - House
                      

                      
                          (60 - 36)"
"Feb. 20, 2025",VA,HB 2744,Authorizes Upgrades at a Qualifying Households that Reduces or Eliminates Their Reliance on Certain Fuel,"Concurrence Vote Passed
                           - House
                      

                      
                          (70 - 27)"
"Feb. 20, 2025",VA,HB 1883,Amends the States Existing Renewable Portfolio Standard,"Concurrence Vote Passed
                           - House
                      

                      
                          (58 - 39)"
"Feb. 20, 2025",VA,HB 2537,Expands the Existing Mandate in the Virginia Clean Economy Act Over Battery Storage,"Bill Passed
                           - Senate
                      

                      
                          (20 - 19)"
"Feb. 20, 2025",VA,SB 905,Establishes the Internet Safety Advisory Council,"Bill Passed
                           - House
                      

                      
                          (78 - 18)"
"Feb. 20, 2025",VA,HB 2087,Reduces the Time Restraints to Build and Operate Public Charging Stations for Electric Vehicles,"Bill Passed
                           - Senate
                      

                      
                          (32 - 7)"
"Feb. 20, 2025",VA,HB 2743,Requires Prevailing Wage Rules on Any Project Involving Underground Infrastructure,"Bill Passed
                           - Senate
                      

                      
                          (20 - 18)"
"Feb. 20, 2025",VA,SB 908,Increases Protections and Support Against Cyberbullying,"Bill Passed
                           - House
                      

                      
                          (90 - 7)"
"Feb. 19, 2025",VA,SB 1100,Establishes a Pilot Program to Authorize Utility Companies to Take Over Thermostat Control and Other Energy-Using Devices for Individuals and Businesses,"Concurrence Vote Passed
                           - Senate
                      

                      
                          (21 - 19)"
"Feb. 19, 2025",VA,HB 2744,Authorizes Upgrades at a Qualifying Households that Reduces or Eliminates Their Reliance on Certain Fuel,"Bill Passed
                           - Senate
                      

                      
                          (22 - 18)"
"Feb. 19, 2025",VA,HB 1883,Amends the States Existing Renewable Portfolio Standard,"Bill Passed
                           - Senate
                      

                      
                          (23 - 17)"
