Date,State,Bill No,Title,Action
"May 17, 2023",TX,SB 1860,Requires Legislative Approval for Cities to Amend Their Charters to Address Climate Change,"Bill Passed
                           - Senate
                      

                      
                          (18 - 13)"
"May 17, 2023",TX,SB 728,Amends State Law to Close Previous Loophole in Reporting Juvenile Mental Health Hospitalizations,"Bill Passed
                           - House
                      

                      
                          (116 - 28)"
"May 16, 2023",TX,HB 2127,Prohibits Cities From Passing any Heat-Related Ordinances,"Bill Passed
                           - Senate
                      

                      
                          (18 - 13)"
"May 12, 2023",TX,SB 1860,Requires Legislative Approval for Cities to Amend Their Charters to Address Climate Change,"Bill Passed
                           - House
                      

                      
                          (101 - 41)"
"May 11, 2023",TX,SB 833,Prohibits Insurance Companies from Charging Higher Rates Based on ESG Criteria,"Bill Passed
                           - Senate
                      

                      
                          (20 - 10)"
"May 10, 2023",TX,HB 591,Authorizes Tax Exemptions for Companies that Use Otherwise Wasted Gas,"Bill Passed
                           - Senate
                      

                      
                          (26 - 4)"
"May 10, 2023",TX,HB 7,Authorizes the Creation of State Border Police,"Bill Passed
                           - House
                      

                      
                          (88 - 56)"
"May 2, 2023",TX,SB 258,Establishes a 1% State Energy Savings Goal by 2030,"Bill Passed
                           - Senate
                      

                      
                          (18 - 13)"
"April 27, 2023",TX,SB 2209,Prohibits Civilian Oversight of Police,"Bill Passed
                           - Senate
                      

                      
                          (20 - 11)"
"April 27, 2023",TX,HB 357,Expands Access to Trackers Used for Mail-in Ballots.,"Bill Passed
                           - House
                      

                      
                          (145 - 0)"
"April 25, 2023",TX,SB 1017,Prohibits Cities from Adopting Ordinances that Ban Engines Based on Energy Source,"Bill Passed
                           - House
                      

                      
                          (116 - 30)"
"April 20, 2023",TX,SB 990,Repeals Automatic Voter Registration at Any Polling Place on Election Day,"Bill Passed
                           - Senate
                      

                      
                          (17 - 12)"
"April 20, 2023",TX,SB 2071,Establishes New Procedures for Automatic Recounts,"Bill Passed
                           - Senate
                      

                      
                          (19 - 10)"
"April 20, 2023",TX,SB 2433,Establishes New Reporting Requirements for County Election Administrators,"Bill Passed
                           - Senate
                      

                      
                          (17 - 12)"
"April 20, 2023",TX,SB 1515,Requires Every School Classroom Display the 10 Commandments,"Bill Passed
                           - Senate
                      

                      
                          (17 - 12)"
"April 19, 2023",TX,SB 1938,Authorizes the Secretary of State to Withhold Funds from a Registrar Who Fails to Perform Their Duties,"Bill Passed
                           - Senate
                      

                      
                          (20 - 11)"
"April 19, 2023",TX,SB 220,Establishes a System of Election Marshals to Investigate Alleged Voting Violations,"Bill Passed
                           - Senate
                      

                      
                          (19 - 12)"
"April 19, 2023",TX,SB 17,"Repeals Diversity, Equity, and Inclusion Trainings and Initiatives at State Universities","Bill Passed
                           - Senate
                      

                      
                          (19 - 12)"
"April 18, 2023",TX,SB 1750,Authorizes the Removal of the County Election Administrator Position,"Bill Passed
                           - Senate
                      

                      
                          (20 - 11)"
"April 18, 2023",TX,SB 1600,Requires Proof of Citizenship for Voter Registration,"Bill Passed
                           - Senate
                      

                      
                          (20 - 11)"
"April 18, 2023",TX,HB 1287,Amends SNAP Vehicle Asset Tests to Modernize Reporting,"Bill Passed
                           - House
                      

                      
                          (108 - 38)"
"April 17, 2023",TX,HB 1,Appropriates Funds for the Fiscal Year 2023-2025 State Budget,"Bill Passed
                           - Senate
                      

                      
                          (19 - 12)"
"April 17, 2023",TX,SB 260,Establishes Voter Removal Process for Individuals Who Have Not Voted in the Previous 25 Months,"Bill Passed
                           - Senate
                      

                      
                          (19 - 12)"
"April 13, 2023",TX,SB 1933,Increases Secretary of State Authority over Election Administration,"Bill Passed
                           - Senate
                      

                      
                          (18 - 12)"
"April 12, 2023",TX,SB 1070,Authorizes the State to Discontinue Participation in the Interstate Voter Registration Crosscheck Program,"Bill Passed
                           - Senate
                      

                      
                          (26 - 4)"
"April 5, 2023",TX,SB 1287,Requires the Texas Public Utility Commission (PUC) Establish a Cost Cap to Reduce Transmission Costs for Consumers,"Bill Passed
                           - Senate
                      

                      
                          (19 - 12)"
"April 5, 2023",TX,SB 2015,Establishes a 50% Dispatchable Energy Generation Goal for the ERCOT Grid,"Bill Passed
                           - Senate
                      

                      
                          (21 - 15)"
"April 5, 2023",TX,SB 6,Establishes the Texas Energy Insurance Program,"Bill Passed
                           - Senate
                      

                      
                          (22 - 9)"
"March 29, 2023",TX,SB 162,Prohibits Minors from Updating the Gender on Their Own Birth Certificate,"Bill Passed
                           - Senate
                      

                      
                          (19 - 11)"
"March 29, 2023",TX,SB 15,Requires Transgender Student Athletes Play Against Those of Their Biological Sex,"Bill Passed
                           - Senate
                      

                      
                          (19 - 10)"
"March 14, 2023",TX,SB 2,Classifies Illegal Voting as a Felony,"Bill Passed
                           - Senate
                      

                      
                          (19 - 12)"
"Jan. 11, 2023",TX,SR 2,Establishes Redistricting Rules of Procedure,"Bill Passed
                           - Senate
                      

                      
                          (31 - 0)"
