bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1641365,1231785,2023-01-13,House,"Deferred to the 41st legislative day",9,3,0,1,13
1641365,1233846,2023-01-20,House,"Placed on calendar pursuant to JR 6F-6",37,32,0,1,70
1641365,1234221,2023-01-23,House,"Do Pass",39,31,0,0,70
1641365,1265022,2023-03-01,Senate,"Deferred to the 41st legislative day",5,4,0,0,9
1641366,1232639,2023-01-18,Senate,"Do Pass",6,1,0,0,7
1641366,1233360,2023-01-19,Senate,"Do Pass",20,15,0,0,35
1641366,1263619,2023-02-28,House,"Do Pass Amended",8,5,0,0,13
1641366,1268893,2023-03-06,House,"Do Pass Amended",36,32,0,2,70
1641366,1270466,2023-03-07,Senate,"Concurred in amendments",19,15,0,1,35
1641367,1233689,2023-01-20,House,"Do Pass",13,0,0,0,13
1641367,1234217,2023-01-23,House,"Do Pass",66,4,0,0,70
1641367,1238339,2023-01-31,Senate,"Do Pass",6,0,0,1,7
1641367,1239995,2023-02-01,Senate,"Do Pass",35,0,0,0,35
1641986,1233902,2023-01-20,Senate,"Do Pass",6,0,0,1,7
1641986,1234408,2023-01-23,Senate,"Do Pass",34,0,0,1,35
1641986,1241592,2023-02-02,House,"Do Pass",13,0,0,0,13
1641986,1242938,2023-02-03,House,"Do Pass",65,1,0,4,70
1642000,1232555,2023-01-18,House,"Do Pass",13,0,0,0,13
1642000,1233277,2023-01-19,House,"Do Pass",67,2,0,1,70
1642000,1236209,2023-01-26,Senate,"Do Pass",7,0,0,2,9
1642000,1237987,2023-01-30,Senate,"Do Pass",34,0,0,1,35
1642017,1237566,2023-01-30,Senate,"Do Pass",6,0,0,1,7
1642017,1238730,2023-01-31,Senate,"Do Pass",32,1,0,2,35
1642017,1256489,2023-02-21,House,"Do Pass Amended",12,1,0,0,13
1642017,1259701,2023-02-23,House,"Do Pass Amended",63,5,0,2,70
1642017,1264188,2023-02-28,Senate,"Concurred in amendments",33,2,0,0,35
1642033,1241203,2023-02-02,Senate,"Do Pass Amended",7,0,0,0,7
1642033,1244683,2023-02-07,Senate,"Do Pass Amended",32,3,0,0,35
1642033,1261051,2023-02-24,House,"Do Pass",13,0,0,0,13
1642033,1262728,2023-02-27,House,"Do Pass Amended",67,2,0,1,70
1642048,1233941,2023-01-20,Senate,"Do Pass",6,0,0,1,7
1642048,1234397,2023-01-23,Senate,"Do Pass",34,0,0,1,35
1642048,1241619,2023-02-02,House,"Do Pass",13,0,0,0,13
1642048,1242908,2023-02-03,House,"Do Pass",65,1,0,4,70
1642064,1232690,2023-01-18,House,"Do Pass",11,2,0,0,13
1642064,1233489,2023-01-19,House,"Do Pass",59,10,0,1,70
1642064,1235503,2023-01-25,Senate,"Do Pass",8,1,0,0,9
1642064,1237992,2023-01-30,Senate,"Do Pass",33,1,0,1,35
1642082,1240822,2023-02-02,Senate,"Do Pass Amended",7,0,0,0,7
1642082,1243598,2023-02-06,Senate,"Motion to amend",18,17,0,0,35
1642082,1243599,2023-02-06,Senate,"Do Pass Amended",29,6,0,0,35
1642082,1261152,2023-02-24,House,"Do Pass Amended",11,2,0,0,13
1642082,1263932,2023-02-28,House,"Do Pass Amended",62,7,0,1,70
1642082,1269231,2023-03-06,Senate,"Concurred in amendments",26,9,0,0,35
1642098,1257473,2023-02-21,Joint,"Do Pass",18,0,0,0,18
1642098,1260381,2023-02-23,House,"Do Pass",58,10,0,2,70
1642098,1262821,2023-02-27,Senate,"Do Pass",31,3,0,1,35
1642119,1232632,2023-01-18,House,"Do Pass",15,0,0,0,15
1642119,1233379,2023-01-19,House,"Do Pass",67,2,0,1,70
1642119,1256916,2023-02-21,Senate,"Do Pass",5,0,0,2,7
1642119,1258438,2023-02-22,Senate,"Concurred in Resolution as Amended",35,0,0,0,35
1642119,1261251,2023-02-24,House,"Concurred in amendments",65,1,0,4,70
1642133,1234622,2023-01-24,Senate,"Do Pass Amended",4,2,0,1,7
1642133,1238036,2023-01-30,Senate,"Do Pass Amended",18,16,0,1,35
1642133,1260999,2023-02-24,House,"Deferred to the 41st legislative day",13,0,0,0,13
1642133,1261000,2023-02-24,House,"Removed from table",13,0,0,0,13
1642133,1262089,2023-02-27,House,"Do Pass Amended",10,2,0,1,13
1642133,1266777,2023-03-02,House,Tabled,68,1,0,1,70
1642150,1233334,2023-01-19,Senate,"Do Pass Amended",8,1,0,0,9
1642150,1234341,2023-01-23,Senate,"Do Pass Amended",28,6,0,1,35
1642150,1237571,2023-01-30,House,"Do Pass",10,2,0,1,13
1642150,1238702,2023-01-31,House,"Do Pass Amended",59,9,0,2,70
1642150,1242383,2023-02-03,Senate,"Concurred in amendments",28,5,0,2,35
1642168,1231713,2023-01-12,Senate,"Do Pass",7,0,0,0,7
