bill_id,date,chamber,sequence,action
1641365,2023-01-10,House,1,"First Reading House H.J. 14"
1641365,2023-01-11,House,2,"Referred to House State Affairs H.J. 24"
1641365,2023-01-13,House,3,"Scheduled for hearing H.J. 1"
1641365,2023-01-13,House,4,"State Affairs Deferred to the 41st legislative day, Passed, YEAS 9, NAYS 3."
1641365,2023-01-18,House,5,"Recalled from committee (Rule 7-7) House State Affairs, Passed H.J. 51"
1641365,2023-01-18,House,6,"State Affairs Report out of committee without recommendation, Passed"
1641365,2023-01-20,House,7,"Placed on calendar pursuant to JR 6F-6, Passed, YEAS 37, NAYS 32. H.J. 70"
1641365,2023-01-23,House,8,"House of Representatives Do Pass, Passed, YEAS 39, NAYS 31. H.J. 84"
1641365,2023-01-24,Senate,9,"First read in Senate and referred to Senate State Affairs S.J. 103"
1641365,2023-03-01,Senate,10,"Scheduled for hearing"
1641365,2023-03-01,Senate,11,"State Affairs Deferred to the 41st legislative day, Passed, YEAS 5, NAYS 4."
1641366,2023-01-10,Senate,1,"First read in Senate and referred to Senate Health and Human Services S.J. 14"
1641366,2023-01-18,Senate,2,"Scheduled for hearing"
1641366,2023-01-18,Senate,3,"Health and Human Services Do Pass, Passed, YEAS 6, NAYS 1."
1641366,2023-01-19,Senate,4,"Senate Do Pass, Passed, YEAS 20, NAYS 15. S.J. 69"
1641366,2023-01-20,House,5,"First read in House and referred to House Health and Human Services H.J. 71"
1641366,2023-02-28,House,6,"Scheduled for hearing"
1641366,2023-02-28,House,7,"Health and Human Services Motion to amend, Passed Amendment 1E"
1641366,2023-02-28,House,8,"Health and Human Services Do Pass Amended, Passed, YEAS 8, NAYS 5."
1641366,2023-03-02,House,9,"House of Representatives Deferred to another day, Passed H.J. 467"
1641366,2023-03-06,House,10,"House of Representatives Do Pass Amended, Passed, YEAS 36, NAYS 32. H.J. 475"
1641366,2023-03-07,Senate,11,"Senate Concurred in amendments, Passed, YEAS 19, NAYS 15. S.J. 450"
1641366,2023-03-08,Senate,12,"Signed by the President S.J. 458"
1641366,2023-03-08,House,13,"Signed by the Speaker H.J. 517"
1641366,2023-03-08,Senate,14,"Delivered to the Governor on March 08, 2023 S.J. 467"
1641366,2023-03-27,Senate,15,"Signed by the Governor on March 27, 2023 S.J. 495"
1641367,2023-01-10,House,1,"First Reading House H.J. 14"
1641367,2023-01-11,House,2,"Referred to House Judiciary H.J. 24"
1641367,2023-01-20,House,3,"Scheduled for hearing"
1641367,2023-01-20,House,4,"Judiciary Do Pass, Passed, YEAS 13, NAYS 0."
1641367,2023-01-20,House,5,"Certified uncontested, placed on consent"
1641367,2023-01-23,House,6,"House of Representatives Do Pass, Passed, YEAS 66, NAYS 4. H.J. 82"
1641367,2023-01-24,Senate,7,"First read in Senate and referred to Senate Judiciary S.J. 103"
1641367,2023-01-31,Senate,8,"Scheduled for hearing"
1641367,2023-01-31,Senate,9,"Judiciary Do Pass, Passed, YEAS 6, NAYS 0."
1641367,2023-01-31,Senate,10,"Certified uncontested, placed on consent"
1641367,2023-02-01,Senate,11,"Senate Do Pass, Passed, YEAS 35, NAYS 0. S.J. 164"
1641367,2023-02-02,House,12,"Signed by the Speaker H.J. 215"
1641367,2023-02-03,Senate,13,"Signed by the President S.J. 193"
1641367,2023-02-06,House,14,"Delivered to the Governor on February 06, 2023 H.J. 230"
1641367,2023-02-13,House,15,"Signed by the Governor on February 13, 2023 H.J. 280"
1641986,2023-01-10,Senate,1,"First read in Senate and referred to Senate Health and Human Services S.J. 14"
1641986,2023-01-20,Senate,2,"Scheduled for hearing S.J. 1"
1641986,2023-01-20,Senate,3,"Health and Human Services Do Pass, Passed, YEAS 6, NAYS 0."
1641986,2023-01-20,Senate,4,"Certified uncontested, placed on consent"
1641986,2023-01-23,Senate,5,"Senate Do Pass, Passed, YEAS 34, NAYS 0. S.J. 91"
1641986,2023-01-24,House,6,"First read in House and referred to House Health and Human Services H.J. 97"
1641986,2023-02-02,House,7,"Scheduled for hearing"
1641986,2023-02-02,House,8,"Health and Human Services Do Pass, Passed, YEAS 13, NAYS 0."
1641986,2023-02-02,House,9,"Certified uncontested, placed on consent"
1641986,2023-02-03,House,10,"House of Representatives Do Pass, Passed, YEAS 65, NAYS 1. H.J. 224"
1641986,2023-02-13,Senate,11,"Signed by the President S.J. 254"
1641986,2023-02-14,House,12,"Signed by the Speaker H.J. 298"
1641986,2023-02-15,Senate,13,"Delivered to the Governor on February 15, 2023 S.J. 273"
1641986,2023-02-24,Senate,14,"Signed by the Governor on February 24, 2023 S.J. 336"
1642000,2023-01-10,House,1,"First Reading House H.J. 14"
1642000,2023-01-11,House,2,"Referred to House Commerce and Energy H.J. 24"
1642000,2023-01-18,House,3,"Scheduled for hearing"
1642000,2023-01-18,House,4,"Commerce and Energy Do Pass, Passed, YEAS 13, NAYS 0."
1642000,2023-01-18,House,5,"Certified uncontested, placed on consent"
1642000,2023-01-19,House,6,"House of Representatives Do Pass, Passed, YEAS 67, NAYS 2. H.J. 61"
1642000,2023-01-20,Senate,7,"First read in Senate and referred to Senate Commerce and Energy S.J. 77"
1642000,2023-01-26,Senate,8,"Scheduled for hearing"
1642000,2023-01-26,Senate,9,"Commerce and Energy Do Pass, Passed, YEAS 7, NAYS 0. S.J. 5"
1642000,2023-01-26,Senate,10,"Certified uncontested, placed on consent S.J. 5"
1642000,2023-01-30,Senate,11,"Senate Do Pass, Passed, YEAS 34, NAYS 0. S.J. 137"
1642000,2023-02-01,House,12,"Signed by the Speaker H.J. 201"
1642000,2023-02-02,Senate,13,"Signed by the President S.J. 183"
1642000,2023-02-03,House,14,"Delivered to the Governor on February 03, 2023 H.J. 218"
1642000,2023-02-13,House,15,"Signed by the Governor on February 13, 2023 H.J. 280"
1642017,2023-01-10,Senate,1,"First read in Senate and referred to Senate Health and Human Services S.J. 14"
1642017,2023-01-30,Senate,2,"Scheduled for hearing"
1642017,2023-01-30,Senate,3,"Health and Human Services Do Pass, Passed, YEAS 6, NAYS 0."
1642017,2023-01-30,Senate,4,"Certified uncontested, placed on consent"
1642017,2023-01-31,Senate,5,"Senate Do Pass, Passed, YEAS 32, NAYS 1. S.J. 150"
1642017,2023-02-01,House,6,"First Reading House H.J. 198"
1642017,2023-02-02,House,7,"Referred to House Health and Human Services H.J. 212"
1642017,2023-02-21,House,8,"Scheduled for hearing"
1642017,2023-02-21,House,9,"Health and Human Services Motion to amend, Passed Amendment 8A"
1642017,2023-02-21,House,10,"Health and Human Services Do Pass Amended, Passed, YEAS 12, NAYS 1."
1642017,2023-02-23,House,11,"House of Representatives Do Pass Amended, Passed, YEAS 63, NAYS 5. H.J. 365"
1642017,2023-02-28,Senate,12,"Senate Concurred in amendments, Passed, YEAS 33, NAYS 2. S.J. 367"
1642017,2023-03-01,Senate,13,"Signed by the President S.J. 397"
1642017,2023-03-02,House,14,"Signed by the Speaker H.J. 467"
1642017,2023-03-06,Senate,15,"Delivered to the Governor on March 06, 2023 S.J. 422"
1642017,2023-03-09,Senate,16,"Signed by the Governor on March 09, 2023 S.J. 475"
1642033,2023-01-10,Senate,1,"First read in Senate and referred to Senate Judiciary S.J. 14"
1642033,2023-02-02,Senate,2,"Scheduled for hearing S.J. 1"
1642033,2023-02-02,Senate,3,"Judiciary Motion to amend, Passed Amendment 5A"
1642033,2023-02-02,Senate,4,"Judiciary Do Pass Amended, Passed, YEAS 7, NAYS 0."
1642033,2023-02-02,Senate,5,"Certified uncontested, placed on consent"
1642033,2023-02-06,Senate,6,"Remove from Consent Calendar S.J. 198"
1642033,2023-02-07,Senate,7,"Senate Motion to amend, Passed S.J. 217 Amendment 5B"
1642033,2023-02-07,Senate,8,"Senate Do Pass Amended, Passed, YEAS 32, NAYS 3. S.J. 217"
1642033,2023-02-08,House,9,"First Reading House H.J. 260"
1642033,2023-02-09,House,10,"Referred to House Judiciary H.J. 275"
1642033,2023-02-24,House,11,"Scheduled for hearing"
1642033,2023-02-24,House,12,"Judiciary Do Pass, Passed, YEAS 13, NAYS 0. H.J. 9"
1642033,2023-02-24,House,13,"Certified uncontested, placed on consent H.J. 9"
1642033,2023-02-27,House,14,"House of Representatives Do Pass Amended, Passed, YEAS 67, NAYS 2."
1642033,2023-02-28,Senate,15,"Signed by the President S.J. 372"
1642033,2023-03-01,House,16,"Signed by the Speaker H.J. 446"
1642033,2023-03-02,Senate,17,"Delivered to the Governor on March 02, 2023 S.J. 409"
1642033,2023-03-09,Senate,18,"Signed by the Governor on March 09, 2023 S.J. 472"
1642048,2023-01-10,Senate,1,"First read in Senate and referred to Senate Health and Human Services S.J. 14"
1642048,2023-01-20,Senate,2,"Scheduled for hearing S.J. 1"
1642048,2023-01-20,Senate,3,"Health and Human Services Do Pass, Passed, YEAS 6, NAYS 0."
1642048,2023-01-20,Senate,4,"Certified uncontested, placed on consent"
1642048,2023-01-23,Senate,5,"Senate Do Pass, Passed, YEAS 34, NAYS 0. S.J. 91"
1642048,2023-01-24,House,6,"First read in House and referred to House Health and Human Services H.J. 97"
1642048,2023-02-02,House,7,"Scheduled for hearing"
1642048,2023-02-02,House,8,"Health and Human Services Do Pass, Passed, YEAS 13, NAYS 0."
1642048,2023-02-02,House,9,"Certified uncontested, placed on consent"
1642048,2023-02-03,House,10,"House of Representatives Do Pass, Passed, YEAS 65, NAYS 1. H.J. 224"
1642048,2023-02-13,Senate,11,"Signed by the President S.J. 254"
1642048,2023-02-14,House,12,"Signed by the Speaker H.J. 298"
1642048,2023-02-15,Senate,13,"Delivered to the Governor on February 15, 2023 S.J. 273"
1642048,2023-02-24,Senate,14,"Signed by the Governor on February 24, 2023 S.J. 336"
1642064,2023-01-10,House,1,"First Reading House H.J. 14"
1642064,2023-01-11,House,2,"Referred to House State Affairs H.J. 24"
1642064,2023-01-18,House,3,"Scheduled for hearing H.J. 1"
1642064,2023-01-18,House,4,"State Affairs Do Pass, Passed, YEAS 11, NAYS 2."
1642064,2023-01-19,House,5,"House of Representatives Do Pass, Passed, YEAS 59, NAYS 10. H.J. 64"
1642064,2023-01-20,Senate,6,"First read in Senate and referred to Senate State Affairs S.J. 77"
1642064,2023-01-25,Senate,7,"Scheduled for hearing"
1642064,2023-01-25,Senate,8,"State Affairs Do Pass, Passed, YEAS 8, NAYS 1."
1642064,2023-01-26,Senate,9,"Senate Deferred to another day, Passed S.J. 122"
1642064,2023-01-30,Senate,10,"Senate Do Pass, Passed, YEAS 33, NAYS 1. S.J. 141"
1642064,2023-02-01,House,11,"Signed by the Speaker H.J. 201"
1642064,2023-02-02,Senate,12,"Signed by the President S.J. 183"
