bill_id,date,chamber,sequence,action
1659634,2023-01-11,Senate,1,Introduced
1659634,2023-01-17,Senate,2,"Referred to committee: Education"
1659635,2023-01-11,Senate,1,Adopted
1659636,2023-01-11,Senate,1,Introduced
1659636,2023-01-17,Senate,2,"Referred to committee: Transportation"
1659637,2023-01-11,Senate,1,Adopted
1659638,2023-01-03,House,1,Adopted
1659639,2023-01-11,Senate,1,Introduced
1659639,2023-01-17,Senate,2,"Referred to committee: Government Oversight"
1659639,2023-04-19,Senate,3,"Reported: Government Oversight"
1659639,2023-04-26,Senate,4,Passed
1659639,2023-05-01,House,5,Introduced
1659639,2023-05-02,House,6,"Referred to committee: Civil Justice"
1659639,2023-06-21,House,7,Passed
1659639,2023-06-21,House,8,"Reported - Substitute: Civil Justice"
1659639,2023-06-28,Senate,9,"Concurred in House amendments"
1659639,2023-07-07,,10,"Signed By The Governor"
1659639,2024-06-30,,11,"Sent To The Governor"
1659639,2023-07-07,,12,"Effective Emergency act"
1659640,2023-01-11,Senate,1,Introduced
1659640,2023-01-17,Senate,2,"Referred to committee: Finance"
1659640,2023-04-19,Senate,3,"Reported - Substitute: Finance"
1659640,2023-05-10,Senate,4,Passed
1659640,2023-05-16,House,5,Introduced
1659640,2023-05-23,House,6,"Referred to committee: Financial Institutions"
1659640,2024-12-04,House,7,"Reported - Substitute: Financial Institutions"
1659640,2024-12-10,House,8,Passed
1659640,2024-12-11,Senate,9,"Concurred in House amendments"
1659640,2024-12-17,,10,"Sent To The Governor"
1659641,2023-01-03,House,1,Adopted
1659641,2023-01-03,Senate,2,Offered
1659641,2023-01-03,Senate,3,Adopted
1659642,2023-01-11,Senate,1,Adopted
1659643,2023-01-03,House,1,Adopted
1659644,2023-01-11,Senate,1,Introduced
1659644,2023-01-17,Senate,2,"Referred to committee: Workforce and Higher Education"
1659645,2023-01-03,House,1,Adopted
1659646,2023-01-11,Senate,1,Introduced
1659646,2023-01-17,Senate,2,"Referred to committee: Education"
1659646,2023-03-01,Senate,3,"Reported: Education"
1659646,2023-03-08,Senate,4,Passed
1659646,2023-03-09,House,5,Introduced
1659646,2023-03-14,House,6,"Referred to committee: Primary and Secondary Education"
1659646,2023-11-29,House,7,"Reported - Amended: Primary and Secondary Education"
1659646,2024-02-07,House,8,Passed
1659646,2024-02-28,Senate,9,"Concurred in House amendments"
1659646,2024-03-06,,10,"Sent To The Governor"
1659646,2024-03-13,,11,"Signed By The Governor"
1659646,2024-06-12,,12,"Effective "
1659647,2023-01-03,Senate,1,Offered
1659647,2023-01-03,Senate,2,Adopted
1659648,2023-01-09,Senate,1,Adopted
1659649,2023-01-11,Senate,1,Introduced
1659649,2023-01-17,Senate,2,"Referred to committee: Ways and Means"
1659649,2023-02-08,Senate,3,"Reported - Substitute: Ways and Means"
1659649,2023-02-08,Senate,4,Passed
1659649,2023-02-15,House,5,Introduced
1659649,2023-02-16,House,6,"Referred to committee: Ways and Means"
1659649,2023-03-01,House,7,"Reported: Ways and Means"
1659649,2023-03-01,House,8,Passed
1659649,2023-03-15,,9,"Signed By The Governor"
1659649,2024-11-07,,10,"Sent To The Governor"
1659649,2023-03-15,,11,"Effective Emergency Act"
1659650,2023-01-03,House,1,Adopted
1659651,2023-01-03,House,1,Adopted
1659652,2023-01-11,Senate,1,Adopted
1659653,2023-01-11,Senate,1,Introduced
1659653,2023-01-17,Senate,2,"Referred to committee: Veterans and Public Safety"
1659654,2023-01-03,House,1,Adopted
1659655,2023-01-03,House,1,Adopted
1659656,2023-01-11,Senate,1,Introduced
1659656,2023-01-17,Senate,2,"Referred to committee: Small Business and Economic Opportunity"
1659657,2023-01-03,House,1,Adopted
1659657,2023-01-04,Senate,2,Adopted
1659658,2023-01-03,House,1,Adopted
1659659,2023-01-11,Senate,1,Introduced
1659659,2023-01-17,Senate,2,"Referred to committee: Ways and Means"
1659660,2023-01-11,Senate,1,Introduced
1659660,2023-01-17,Senate,2,"Referred to committee: Ways and Means"
1659661,2023-01-11,Senate,1,Introduced
1659661,2023-01-17,Senate,2,"Referred to committee: Government Oversight"
1659662,2023-01-03,Senate,1,Offered
1659662,2023-01-03,Senate,2,Adopted
1659663,2023-01-03,House,1,Adopted
1659663,2023-01-04,Senate,2,Adopted
1659664,2023-01-11,Senate,1,Introduced
1659664,2023-01-17,Senate,2,"Referred to committee: Judiciary"
1659665,2023-01-11,Senate,1,Introduced
1659665,2023-01-17,Senate,2,"Referred to committee: Judiciary"
1659665,2023-02-16,Senate,3,"Reported - Substitute: Judiciary"
1659665,2023-02-22,Senate,4,Passed
1659665,2023-02-27,House,5,Introduced
1659665,2023-02-28,House,6,"Referred to committee: Civil Justice"
1659665,2023-05-24,House,7,"Reported - Substitute: Civil Justice"
1659665,2023-06-14,House,8,"Passed - Amended"
1659665,2023-06-15,Senate,9,"Concurred in House amendments"
1659665,2023-06-20,,10,"Sent To The Governor"
1659665,2023-06-30,,11,"Signed By The Governor"
1659665,2023-09-29,,12,"Effective "
1659666,2023-01-11,Senate,1,Introduced
1659666,2023-01-17,Senate,2,"Referred to committee: Ways and Means"
1659667,2023-01-11,Senate,1,Introduced
1659667,2023-01-17,Senate,2,"Referred to committee: Education"
1659668,2023-01-11,Senate,1,Introduced
1659668,2023-01-17,Senate,2,"Referred to committee: General Government"
1659669,2023-01-11,Senate,1,Introduced
1659669,2023-01-17,Senate,2,"Referred to committee: Finance"
1659669,2023-05-10,Senate,3,"Re-referred: Ways and Means"
1659670,2023-01-11,Senate,1,Introduced
1659670,2023-01-17,Senate,2,"Referred to committee: Transportation"
1659671,2023-01-11,Senate,1,Introduced
1659671,2023-01-17,Senate,2,"Referred to committee: Education"
1659671,2023-03-01,Senate,3,"Reported - Substitute: Education"
1659671,2023-03-01,Senate,4,Passed
1659671,2023-03-07,House,5,Introduced
1659671,2023-03-14,House,6,"Referred to committee: Economic and Workforce Development"
1659672,2023-01-11,Senate,1,Introduced
1659672,2023-01-17,Senate,2,"Referred to committee: Agriculture and Natural Resources"
1661776,2023-01-17,Senate,1,Adopted
1662048,2023-01-17,Senate,1,Adopted
1662321,2023-01-17,Senate,1,Adopted
1662598,2023-01-17,Senate,1,Introduced
1662598,2023-02-08,Senate,2,"Referred to committee: General Government"
1664847,2023-01-18,Senate,1,Adopted
1665226,2023-01-18,Senate,1,Adopted
1668004,2023-01-18,Senate,1,Introduced
1668004,2023-02-08,Senate,2,"Referred to committee: Government Oversight"
1668004,2023-04-19,Senate,3,"Reported: Government Oversight"
1668020,2023-01-18,Senate,1,Introduced
1668020,2023-02-08,Senate,2,"Referred to committee: Government Oversight"
1668020,2023-03-08,Senate,3,"Reported: Government Oversight"
1668020,2023-04-19,Senate,4,Passed
1668020,2023-04-20,House,5,Introduced
