roll_call_id,people_id,vote,vote_desc
1026176,10657,1,Yea
1026176,10674,1,Yea
1026176,10772,1,Yea
1026176,11148,1,Yea
1026176,11363,1,Yea
1026176,11366,1,Yea
1026176,11693,1,Yea
1026176,11831,1,Yea
1026176,11991,1,Yea
1026176,12020,1,Yea
1026176,12101,1,Yea
1026176,12186,1,Yea
1026176,12236,3,NV
1026176,12468,1,Yea
1026176,12483,1,Yea
1026176,14930,1,Yea
1026176,14966,1,Yea
1026176,14968,1,Yea
1026176,14972,1,Yea
1026176,14973,1,Yea
1026176,14974,1,Yea
1026176,16337,1,Yea
1026176,16339,1,Yea
1026176,16381,1,Yea
1026176,16906,1,Yea
1026176,16918,1,Yea
1026176,16923,1,Yea
1026176,16924,1,Yea
1026176,16963,1,Yea
1026176,18011,1,Yea
1026176,20017,1,Yea
1026176,20405,1,Yea
1026176,20838,1,Yea
1026176,21699,1,Yea
1026176,21895,1,Yea
1028552,10661,1,Yea
1028552,10662,1,Yea
1028552,10667,1,Yea
1028552,11360,1,Yea
1028552,11686,1,Yea
1028552,12108,1,Yea
1028552,12110,3,NV
1028552,12235,1,Yea
1028552,12464,1,Yea
1028552,12470,1,Yea
1028552,12578,1,Yea
1028552,12719,1,Yea
1028552,14588,1,Yea
1028552,14932,1,Yea
1028552,14938,1,Yea
1028552,14940,1,Yea
1028552,14942,1,Yea
1028552,14943,1,Yea
1028552,14946,1,Yea
1028552,14947,1,Yea
1028552,14948,1,Yea
1028552,14953,1,Yea
1028552,14954,1,Yea
1028552,14955,1,Yea
1028552,14957,3,NV
1028552,14959,3,NV
1028552,14965,1,Yea
1028552,16334,1,Yea
1028552,16335,1,Yea
1028552,16336,1,Yea
1028552,16338,1,Yea
1028552,16352,1,Yea
1028552,16898,1,Yea
1028552,16900,1,Yea
1028552,16902,1,Yea
1028552,16907,1,Yea
1028552,16909,1,Yea
1028552,16911,1,Yea
1028552,16912,1,Yea
1028552,16915,1,Yea
1028552,16916,1,Yea
1028552,16917,1,Yea
1028552,16919,1,Yea
1028552,16922,1,Yea
1028552,16925,1,Yea
1028552,16926,1,Yea
1028552,17040,1,Yea
1028552,18006,1,Yea
1028552,18008,1,Yea
1028552,18009,1,Yea
1028552,18010,1,Yea
1028552,18012,1,Yea
1028552,18014,1,Yea
1028552,18015,1,Yea
1028552,18016,1,Yea
1028552,18017,1,Yea
1028552,18018,1,Yea
1028552,18019,1,Yea
1028552,18020,1,Yea
1028552,18025,3,NV
1028552,18683,1,Yea
1028552,18684,1,Yea
1028552,18685,1,Yea
1028552,19943,1,Yea
1028552,20742,1,Yea
1028552,20762,1,Yea
1028552,20763,1,Yea
1028552,20764,1,Yea
1028552,20765,1,Yea
1028552,20766,1,Yea
1028552,20767,1,Yea
1028552,20768,1,Yea
1028552,20769,1,Yea
1028552,20770,1,Yea
1028552,20772,1,Yea
1028552,20773,1,Yea
1028552,20775,1,Yea
1028552,20776,1,Yea
1028552,20777,1,Yea
1028552,20779,1,Yea
1028552,20780,1,Yea
1028552,20781,1,Yea
1028552,20782,1,Yea
1028552,20783,1,Yea
1028552,21594,1,Yea
1028552,21628,1,Yea
1028552,21629,1,Yea
1028552,21766,1,Yea
1028552,21767,1,Yea
1028552,21768,1,Yea
1028552,21894,1,Yea
1028552,21978,1,Yea
1028552,22170,1,Yea
1028552,22171,1,Yea
1028552,22172,1,Yea
1028552,22202,1,Yea
1028552,22203,1,Yea
1028552,22204,1,Yea
1028552,22205,1,Yea
1028552,22206,1,Yea
994302,10657,1,Yea
994302,10674,1,Yea
994302,10772,1,Yea
994302,11148,1,Yea
994302,11363,1,Yea
994302,11366,1,Yea
994302,11693,1,Yea
994302,11831,1,Yea
994302,11991,1,Yea
994302,12020,1,Yea
994302,12101,1,Yea
994302,12186,1,Yea
994302,12236,1,Yea
994302,12468,1,Yea
994302,12483,1,Yea
994302,14930,1,Yea
994302,14966,1,Yea
994302,14968,1,Yea
994302,14972,1,Yea
994302,14973,1,Yea
994302,14974,1,Yea
994302,16337,1,Yea
994302,16339,1,Yea
994302,16381,1,Yea
994302,16906,1,Yea
994302,16918,1,Yea
994302,16923,1,Yea
994302,16924,1,Yea
994302,16963,1,Yea
994302,18011,1,Yea
994302,20017,1,Yea
994302,20405,1,Yea
994302,20838,1,Yea
994302,21699,1,Yea
994302,21895,1,Yea
996338,10661,3,NV
996338,10662,1,Yea
996338,10667,1,Yea
996338,11360,1,Yea
996338,11686,1,Yea
996338,12108,1,Yea
996338,12110,3,NV
996338,12235,1,Yea
996338,12464,1,Yea
996338,12470,1,Yea
996338,12578,1,Yea
996338,12719,1,Yea
996338,14588,1,Yea
996338,14932,1,Yea
996338,14938,2,Nay
996338,14940,3,NV
996338,14942,1,Yea
996338,14943,1,Yea
996338,14946,1,Yea
996338,14947,3,NV
996338,14948,1,Yea
996338,14953,1,Yea
996338,14954,1,Yea
996338,14955,1,Yea
996338,14957,1,Yea
996338,14959,1,Yea
996338,14965,1,Yea
996338,16334,1,Yea
996338,16335,1,Yea
996338,16336,1,Yea
996338,16338,3,NV
996338,16352,1,Yea
996338,16898,1,Yea
996338,16900,1,Yea
996338,16902,1,Yea
996338,16907,1,Yea
996338,16909,1,Yea
996338,16911,1,Yea
996338,16912,3,NV
996338,16915,1,Yea
996338,16916,1,Yea
996338,16917,1,Yea
996338,16919,1,Yea
996338,16922,1,Yea
996338,16925,1,Yea
996338,16926,1,Yea
996338,17040,1,Yea
996338,18006,1,Yea
996338,18008,2,Nay
996338,18009,1,Yea
996338,18010,1,Yea
