bill_id,date,chamber,sequence,action
1798429,2024-01-16,House,1,"Sent to HPREF - Referrals: HPREF"
1798429,2024-01-16,House,2,"Sent to HHHC - Referrals: HHHC/HAFC"
1798429,2024-01-23,House,3,"HHHC: Reported by committee with Do Pass recommendation"
1798429,2024-01-23,House,4,"Action Postponed Indefinitely"
1798430,2024-01-16,House,1,"Sent to HPREF - Referrals: HPREF"
1798430,2024-01-17,House,2,"Not Printed"
1798430,2024-01-17,House,3,"Action Postponed Indefinitely"
1798431,2024-01-16,House,1,"Sent to HPREF - Referrals: HPREF"
1798431,2024-01-17,House,2,"Sent to HENRC - Referrals: HENRC/HJC"
1798431,2024-01-22,House,3,"HENRC: Reported by committee with Do Pass recommendation"
1798431,2024-01-31,House,4,"HJC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution"
1798431,2024-02-03,House,5,"Passed in the House of Representatives - Y:36 N:33"
1798431,2024-02-05,Senate,6,"Sent to SCONC - Referrals: SCONC/SFC"
1798431,2024-02-08,Senate,7,"SCONC: Reported by committee with Do Pass recommendation"
1798431,2024-02-13,Senate,8,"SFC: Reported by committee with Do Pass recommendation"
1798431,2024-02-13,Senate,9,"Passed in the Senate - Y:26 N:15"
1798431,2024-03-05,House,10,"Signed by Governor - Chapter 54 - Mar. 5"
1798432,2024-01-16,House,1,"Sent to HPREF - Referrals: HPREF"
1798432,2024-01-16,House,2,"Sent to HGEIC - Referrals: HGEIC/HAFC"
1798432,2024-01-23,House,3,"HGEIC: Reported by committee with Do Pass recommendation"
1798432,2024-02-06,House,4,"HAFC: Reported by committee with Do Pass recommendation"
1798432,2024-02-08,House,5,"Passed in the House of Representatives - Y:63 N:0"
1798432,2024-02-09,Senate,6,"Sent to SFC - Referrals: SFC"
1798432,2024-02-11,Senate,7,"SFC: Reported by committee with Do Pass recommendation"
1798432,2024-02-14,Senate,8,"Passed in the Senate - Y:36 N:0"
1798432,2024-02-28,House,9,"Signed by Governor - Chapter 12 - Feb. 28"
1798433,2024-01-16,House,1,"Sent to HPREF - Referrals: HPREF"
1798433,2024-01-16,House,2,"Not Printed"
1798433,2024-01-16,House,3,"Action Postponed Indefinitely"
1798434,2024-01-16,House,1,"Sent to HPREF - Referrals: HPREF"
1798434,2024-01-17,House,2,"Not Printed"
1798434,2024-01-17,House,3,"Action Postponed Indefinitely"
1798435,2024-01-16,House,1,"Sent to HPREF - Referrals: HPREF"
1798435,2024-01-18,House,2,"Sent to HGEIC - Referrals: HGEIC/HJC"
1798435,2024-01-29,House,3,"HGEIC: Reported by committee with Do Pass recommendation"
1798435,2024-02-04,House,4,"HJC: Reported by committee with Do Pass recommendation with amendment(s)"
1798435,2024-02-04,House,5,"Action Postponed Indefinitely"
1798436,2024-01-16,House,1,"Sent to HPREF - Referrals: HPREF"
1798436,2024-01-17,House,2,"Sent to HEC - Referrals: HEC/HAFC"
1798436,2024-01-24,House,3,"HEC: Reported by committee with Do Pass recommendation"
1798436,2024-01-24,House,4,"Action Postponed Indefinitely"
1798437,2024-01-16,House,1,"Sent to HPREF - Referrals: HPREF"
1798437,2024-01-16,House,2,"Not Printed"
1798437,2024-01-17,House,3,"Withdrawn from committee or daily calendar, ordered printed and referred to"
1798437,2024-01-17,House,4,"Sent to HCEDC - Referrals: HCEDC/HJC"
1798437,2024-01-17,House,5,"Action Postponed Indefinitely"
1798438,2024-01-16,House,1,"Sent to HPREF - Referrals: HPREF"
1798438,2024-01-18,House,2,"Sent to HGEIC - Referrals: HGEIC/HJC"
1798438,2024-01-18,House,3,"Action Postponed Indefinitely"
1798439,2024-01-16,House,1,"Sent to HPREF - Referrals: HPREF"
1798439,2024-01-18,House,2,"Sent to HGEIC - Referrals: HGEIC/HJC"
1798439,2024-01-29,House,3,"HGEIC: Reported by committee with Do Pass recommendation"
1798439,2024-02-04,House,4,"HJC: Reported by committee with Do Pass recommendation"
1798439,2024-02-04,House,5,"Action Postponed Indefinitely"
1798440,2024-01-16,House,1,"Sent to HPREF - Referrals: HPREF"
1798440,2024-01-18,House,2,"Sent to HENRC - Referrals: HENRC/HJC"
1798440,2024-01-18,House,3,"Action Postponed Indefinitely"
1798441,2024-01-16,House,1,"Sent to HPREF - Referrals: HPREF"
1798441,2024-01-18,House,2,"Not Printed"
1798441,2024-01-18,House,3,"Action Postponed Indefinitely"
1798442,2024-01-16,House,1,"Sent to HPREF - Referrals: HPREF"
1798442,2024-01-16,House,2,"Not Printed"
1798442,2024-01-16,House,3,"Action Postponed Indefinitely"
1798443,2024-01-16,House,1,"Sent to HPREF - Referrals: HPREF"
1798443,2024-01-16,House,2,"Not Printed"
1798443,2024-01-16,House,3,"Action Postponed Indefinitely"
1798444,2024-01-16,House,1,"Sent to HPREF - Referrals: HPREF"
1798444,2024-01-16,House,2,"Not Printed"
1798444,2024-01-16,House,3,"Action Postponed Indefinitely"
1798445,2024-01-16,House,1,"Sent to HPREF - Referrals: HPREF"
1798445,2024-01-17,House,2,"Not Printed"
1798445,2024-01-17,House,3,"Action Postponed Indefinitely"
1798446,2024-01-16,House,1,"Sent to HPREF - Referrals: HPREF"
1798446,2024-01-16,House,2,"Not Printed"
1798446,2024-01-17,House,3,"Withdrawn from committee or daily calendar, ordered printed and referred to"
1798446,2024-01-17,House,4,"Sent to HCPAC - Referrals: HCPAC/HJC"
1798446,2024-01-24,House,5,"HCPAC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution"
1798446,2024-01-30,House,6,"HJC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution"
1798446,2024-01-30,House,7,"Action Postponed Indefinitely"
1798447,2024-01-16,House,1,"Sent to HPREF - Referrals: HPREF"
1798447,2024-01-16,House,2,"Not Printed"
1798447,2024-01-16,House,3,"Action Postponed Indefinitely"
1798448,2024-01-16,House,1,"Sent to HPREF - Referrals: HPREF"
1798448,2024-01-16,House,2,"Not Printed"
1798448,2024-01-16,House,3,"Action Postponed Indefinitely"
1798449,2024-01-16,House,1,"Sent to HPREF - Referrals: HPREF"
1798449,2024-01-16,House,2,"Sent to HHHC - Referrals: HHHC/HAFC"
1798449,2024-01-23,House,3,"HHHC: Reported by committee with Do Pass recommendation"
1798449,2024-01-23,House,4,"Action Postponed Indefinitely"
1798450,2024-01-16,House,1,"Sent to HPREF - Referrals: HPREF"
1798450,2024-01-16,House,2,"Not Printed"
1798450,2024-01-17,House,3,"Withdrawn from committee or daily calendar, ordered printed and referred to"
1798450,2024-01-17,House,4,"Sent to HHHC - Referrals: HHHC/HAFC"
1798450,2024-01-25,House,5,"HHHC: Reported by committee with Do Pass recommendation"
1798450,2024-02-02,House,6,"HAFC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution as amended"
1798450,2024-02-07,House,7,"House of Representatives Floor Amendment"
1798450,2024-02-07,House,8,"Passed in the House of Representatives - Y:67 N:0"
1798450,2024-02-08,Senate,9,"Sent to SHPAC - Referrals: SHPAC"
1798450,2024-02-10,Senate,10,"SHPAC: Reported by committee with Do Pass recommendation"
