bill_id,people_id,position
1801160,3209,1
1801160,13506,2
1801161,16360,1
1801162,3158,2
1801162,3209,1
1801162,17873,3
1801163,3069,4
1801163,3093,6
1801163,3142,2
1801163,13506,1
1801163,15979,7
1801163,16150,3
1801163,19517,5
1801164,16148,1
1801165,17873,1
1801166,3079,2
1801166,16148,1
1801167,25118,1
1801168,3077,1
1801169,15979,1
1801170,3124,1
1801171,3142,2
1801171,3174,1
1801171,3209,3
1801172,3077,1
1801173,25118,1
1801174,3069,1
1801175,16150,1
1801176,3158,1
1801176,3174,2
1801177,3077,1
1801178,3206,2
1801178,13696,1
1801179,3209,1
1801179,17863,2
1801180,16150,1
1801181,3129,1
1801183,3069,2
1801183,25120,1
1801184,3072,3
1801184,3124,4
1801184,3129,5
1801184,13506,1
1801184,17873,2
1801185,3108,1
1801186,19421,1
1801187,3074,2
1801187,3154,1
1801188,3069,3
1801188,3091,1
1801188,3129,2
1801188,15979,4
1801189,3209,1
1801191,3124,1
1801192,13506,1
1801192,16150,2
1801193,3104,1
1801193,17863,2
1801194,3069,1
1801195,3069,4
1801195,13506,5
1801195,19421,3
1801195,23381,1
1801195,25118,2
1801196,3077,3
1801196,15979,4
1801196,19421,1
1801196,21404,2
1801197,13506,1
1801198,3074,1
1801199,3069,8
1801199,3079,6
1801199,3138,1
1801199,16150,2
1801199,17863,5
1801199,17873,3
1801199,19561,4
1801199,23178,7
1801200,3074,1
1801201,3069,4
1801201,3129,1
1801201,3206,5
1801201,15979,3
1801201,19517,2
1801201,25119,6
1801202,3142,2
1801202,17863,1
1801203,3074,1
1801204,3077,1
1801204,3104,2
1801205,3209,1
1801205,13506,2
1801207,16150,1
1801208,13696,1
1801209,19517,1
1801210,3074,1
1801210,3091,2
1801211,3069,4
1801211,3091,3
1801211,3142,6
1801211,15979,5
1801211,16148,1
1801211,19517,2
1801211,25118,7
1801212,17873,1
1801213,13506,3
1801213,17873,2
1801213,19421,1
1801214,3077,2
1801214,16360,1
1801215,17863,1
1801216,3154,1
1801217,3069,1
1801217,3174,2
1801218,19561,1
1801219,3174,1
1801220,3124,1
1801222,3069,4
1801222,3174,1
1801222,3209,2
1801222,23178,3
1801223,16148,1
1801223,19517,2
1801224,3091,3
1801224,3104,1
1801224,19517,2
1801225,19517,1
1801226,3091,1
1801227,25120,1
1801228,3142,2
1801228,16360,1
1801229,13696,1
1801231,3206,1
1801231,17873,2
1801231,19517,3
1801231,25119,4
1801232,3074,1
1801233,15979,1
1801234,3104,1
1801235,3126,2
1801235,3174,1
