people_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,followthemoney_eid,votesmart_id,opensecrets_id,ballotpedia,knowwho_pid,committee_id
19517,"Vin Gopal",Vin,,Gopal,,,1,D,2,Sen,SD-011,6512972,129810,,Vin_Gopal,362868,0
19518,"Carol Murphy",Carol,A.,Murphy,,,1,D,1,Rep,HD-007,6389803,55121,,Carol_Murphy_(New_Jersey),543078,0
19521,"Christopher DePhillips",Christopher,P.,DePhillips,,,2,R,1,Rep,HD-040,6524631,176343,,Christopher_DePhillips,620620,0
19554,"Shanique Speight",Shanique,,Speight,,,1,D,1,Rep,HD-029,43550000,176317,,Shanique_Speight,620755,0
19555,"Yvonne Lopez",Yvonne,,Lopez,,,1,D,1,Rep,HD-019,43549946,176265,,Yvonne_Lopez,620903,0
19556,"Roy Freiman",Roy,,Freiman,,,1,D,1,Rep,HD-016,43541699,176258,,Roy_Freiman,620746,0
19561,"Britnee Timberlake",Britnee,N.,Timberlake,,,1,D,2,Sen,SD-034,44269430,162394,,Britnee_Timberlake,653935,0
19577,"Verlina Reynolds-Jackson",Verlina,Maher,Reynolds-Jackson,,,1,D,1,Rep,HD-015,44269224,133096,,Verlina_Reynolds-Jackson,655842,0
19578,"Clinton Calabrese",Clinton,,Calabrese,,,1,D,1,Rep,HD-036,44449957,178198,,Clinton_Calabrese,655173,0
19652,"Linda Carter",Linda,S.,Carter,,,1,D,1,Rep,HD-022,45971850,76507,,Linda_Carter_(New_Jersey),668189,0
19653,"Lisa Swain",Lisa,,Swain,,,1,D,1,Rep,HD-038,42811578,75977,,Lisa_Swain,666786,0
19654,"Christopher Tully",Christopher,,Tully,,Chris,1,D,1,Rep,HD-038,45971855,181776,,Chris_Tully,606527,0
19663,"William Spearman",William,W.,Spearman,,,1,D,1,Rep,HD-005,45971843,75377,,William_Spearman,671442,0
19674,"Anthony Verrelli",Anthony,S.,Verrelli,,,1,D,1,Rep,HD-015,45971847,185078,,Anthony_Verrelli,675904,0
21401,"Aura Dunn",Aura,K.,Dunn,,,2,R,1,Rep,HD-025,47268922,186342,,Aura_Kenny_Dunn,626617,0
21404,"Michael Testa",Michael,L.,Testa,Jr.,,2,R,2,Sen,SD-001,47246050,186423,,Mike_Testa_Jr.,725072,0
21497,"Brian Bergen",Brian,,Bergen,,,2,R,1,Rep,HD-026,47268920,186340,,Brian_Bergen,701090,0
21499,"William Moen",William,F.,Moen,Jr.,Bill,1,D,1,Rep,HD-005,47268860,186296,,William_Moen_Jr.,495249,0
21530,"Gerard Scharfenberger",Gerard,P.,Scharfenberger,,Gerry,2,R,1,Rep,HD-013,47268883,75413,,Gerard_Scharfenberger,701072,0
21531,"Erik Simonsen",Erik,K.,Simonsen,,,2,R,1,Rep,HD-001,47246051,186291,,Erik_Simonsen,701604,0
21590,"Antwan McClellan",Antwan,,McClellan,,,2,R,1,Rep,HD-001,47246052,186292,,Antwan_McClellan,701605,0
22678,"Sterley Stanley",Sterley,S.,Stanley,,,1,D,1,Rep,HD-018,0,195785,,Sterley_Stanley,765046,0
23072,"Victoria Flynn",Victoria,A.,Flynn,,Vicky,2,R,1,Rep,HD-013,53410618,196090,,Victoria_Flynn,773404,0
23073,"Ellen Park",Ellen,J.,Park,,,1,D,1,Rep,HD-037,53410688,196160,,Ellen_Park,773506,0
23075,"Reginald Atkins",Reginald,W.,Atkins,,,1,D,1,Rep,HD-020,53410640,196122,,Reginald_Atkins,773418,0
23076,"Michele Matsikoudis",Michele,,Matsikoudis,,,2,R,1,Rep,HD-021,50237870,196128,,Michele_Matsikoudis,773425,0
23081,"Don Guardian",Donald,A.,Guardian,,Don,2,R,1,Rep,HD-002,53410587,161286,,Don_Guardian,773320,0
23082,"Shama Haider",Shama,A.,Haider,,,1,D,1,Rep,HD-037,6615296,196159,,Shama_Haider,773505,0
23086,"William Sampson",William,B.,Sampson,IV,,1,D,1,Rep,HD-031,53410675,196147,,William_Sampson,773482,0
23087,"Claire Swift",Claire,S.,Swift,,,2,R,1,Rep,HD-002,53410588,196065,,Claire_Swift,773321,0
23089,"Christian Barranco",Christian,E.,Barranco,,,2,R,1,Rep,HD-025,53410661,196138,,Christian_Barranco,773442,0
23091,"Michael Torrissi",Michael,E.,Torrissi,Jr.,,2,R,1,Rep,HD-008,36907023,196076,,Michael_Torrissi_Jr.,773340,0
23175,"Alex Sauickie",Alex,,Sauickie,III,,2,R,1,Rep,HD-012,0,210460,,Alex_Sauickie,820834,0
23178,"Renee Burgess",Renee,C.,Burgess,,,1,D,2,Sen,SD-028,56921029,161903,,Renee_Burgess,820169,0
