bill_id,date,chamber,sequence,action
1801160,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Higher Education Committee"
1801161,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate State Government, Wagering, Tourism & Historic Preservation Committee"
1801162,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Health, Human Services and Senior Citizens Committee"
1801162,2025-02-03,Senate,2,"Reported from Senate Committee, 2nd Reading"
1801162,2025-02-03,Senate,3,"Referred to Senate Budget and Appropriations Committee"
1801163,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Education Committee"
1801163,2024-01-09,Senate,2,"Withdrawn Because Approved P.L.2023, c.215."
1801164,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Education Committee"
1801165,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Health, Human Services and Senior Citizens Committee"
1801166,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Environment and Energy Committee"
1801167,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Community and Urban Affairs Committee"
1801168,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Law and Public Safety Committee"
1801169,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Law and Public Safety Committee"
1801170,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Health, Human Services and Senior Citizens Committee"
1801171,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Education Committee"
1801172,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate State Government, Wagering, Tourism & Historic Preservation Committee"
1801173,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Community and Urban Affairs Committee"
1801174,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Commerce Committee"
1801175,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Environment and Energy Committee"
1801176,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Labor Committee"
1801177,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Judiciary Committee"
1801178,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Community and Urban Affairs Committee"
1801179,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate State Government, Wagering, Tourism & Historic Preservation Committee"
1801180,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Community and Urban Affairs Committee"
1801181,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Transportation Committee"
1801183,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate State Government, Wagering, Tourism & Historic Preservation Committee"
1801184,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Law and Public Safety Committee"
1801184,2024-06-13,Senate,2,"Reported from Senate Committee with Amendments, 2nd Reading"
1801184,2024-06-28,Senate,3,"Passed by the Senate (37-3)"
1801184,2024-06-28,Assembly,4,"Received in the Assembly, Referred to Assembly Judiciary Committee"
1801185,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Law and Public Safety Committee"
1801186,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Health, Human Services and Senior Citizens Committee"
1801187,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Commerce Committee"
1801188,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Military and Veterans' Affairs Committee"
1801189,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Law and Public Safety Committee"
1801191,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Commerce Committee"
1801192,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Commerce Committee"
1801193,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Higher Education Committee"
1801194,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Education Committee"
1801195,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Transportation Committee"
1801196,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate State Government, Wagering, Tourism & Historic Preservation Committee"
1801197,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Law and Public Safety Committee"
1801198,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Commerce Committee"
1801199,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Environment and Energy Committee"
1801199,2024-03-14,Senate,2,"Reported from Senate Committee as a Substitute, 2nd Reading"
1801199,2024-03-14,Senate,3,"Referred to Senate Budget and Appropriations Committee"
1801200,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate State Government, Wagering, Tourism & Historic Preservation Committee"
1801201,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate State Government, Wagering, Tourism & Historic Preservation Committee"
1801201,2025-12-01,Senate,2,"Reported from Senate Committee, 2nd Reading"
1801201,2025-12-01,Senate,3,"Referred to Senate Budget and Appropriations Committee"
1801202,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Education Committee"
1801203,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Community and Urban Affairs Committee"
1801204,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Community and Urban Affairs Committee"
1801205,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Environment and Energy Committee"
1801207,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Health, Human Services and Senior Citizens Committee"
1801208,2024-01-09,Senate,1,"Introduced in the Senate, Referred to Senate Budget and Appropriations Committee"
