bill_number,session_year,session_num,action_date,chamber,action,committee,order
HB0124,2017,132,2017-06-21,House,Concurred in Senate amendments,,9
HB0124,2017,132,2017-06-21,Senate,Passed,,8
HB0124,2017,132,2017-06-21,Senate,Reported - Substitute,Ways and Means,7
HB0124,2017,132,2017-05-24,Senate,Refer to Committee,Ways and Means,6
HB0124,2017,132,2017-05-18,Senate,Introduced,,5
HB0124,2017,132,2017-05-17,House,Passed,,4
HB0124,2017,132,2017-05-02,House,Reported - Substitute,Ways and Means,3
HB0124,2017,132,2017-03-21,House,Refer to Committee,Ways and Means,2
HB0124,2017,132,2017-03-09,House,Introduced,,1
HR0124,2017,132,2017-05-17,House,Adopted,,2
HR0124,2017,132,2017-05-17,House,Adopted,,1
HB0125,2017,132,2018-06-26,Senate,Reported - Amended,"Local Government, Public Safety and Veterans Affairs",7
HB0125,2017,132,2017-06-28,Senate,Refer to Committee,"Local Government, Public Safety and Veterans Affairs",6
HB0125,2017,132,2017-06-22,Senate,Introduced,,5
HB0125,2017,132,2017-06-21,House,Passed,,4
HB0125,2017,132,2017-06-21,House,Reported - Substitute,Criminal Justice,3
HB0125,2017,132,2017-03-21,House,Refer to Committee,Criminal Justice,2
HB0125,2017,132,2017-03-09,House,Introduced,,1
HR0125,2017,132,2017-05-16,House,Adopted,Rules and Reference,1
HB0126,2017,132,2018-11-14,Senate,Refer to Committee,Finance,8
HB0126,2017,132,2018-07-05,Senate,Introduced,,7
HB0126,2017,132,2018-06-27,House,Passed,,6
HB0126,2017,132,2018-06-27,House,Reported - Substitute,Finance,5
HB0126,2017,132,2018-06-05,House,Re-referred,Finance,4
HB0126,2017,132,2018-05-29,House,Re-referred - Substitute,Community and Family Advancement,3
HB0126,2017,132,2017-03-21,House,Refer to Committee,Community and Family Advancement,2
HB0126,2017,132,2017-03-14,House,Introduced,,1
HR0126,2017,132,2017-05-16,House,Adopted,Rules and Reference,1
HR0127,2017,132,2017-05-16,House,Adopted,Rules and Reference,1
HB0127,2017,132,2018-06-27,House,Reported - Substitute,"Economic Development, Commerce, and Labor",3
HB0127,2017,132,2017-03-21,House,Refer to Committee,"Economic Development, Commerce, and Labor",2
HB0127,2017,132,2017-03-14,House,Introduced,,1
HR0128,2017,132,2017-05-16,House,Adopted,Rules and Reference,1
HB0128,2017,132,2017-03-21,House,Refer to Committee,"Economic Development, Commerce, and Labor",2
HB0128,2017,132,2017-03-14,House,Introduced,,1
HR0129,2017,132,2017-05-16,House,Adopted,Rules and Reference,1
HB0129,2017,132,2017-03-21,House,Refer to Committee,State and Local Government,2
HB0129,2017,132,2017-03-14,House,Introduced,,1
HR0130,2017,132,2017-05-17,House,Adopted,,1
HB0130,2017,132,2017-03-21,House,Refer to Committee,Energy and Natural Resources,2
HB0130,2017,132,2017-03-15,House,Introduced,,1
HB0131,2017,132,2019-03-20,,Effective 3/20/19,,10
HB0131,2017,132,2018-12-13,House,Concurred in Senate amendments,,9
HB0131,2017,132,2018-12-13,Senate,Passed,,8
HB0131,2017,132,2018-12-05,Senate,Reported - Substitute,"Health, Human Services and Medicaid",7
HB0131,2017,132,2018-05-10,Senate,Refer to Committee,"Health, Human Services and Medicaid",6
HB0131,2017,132,2018-04-12,Senate,Introduced,,5
HB0131,2017,132,2018-04-11,House,Passed,,4
HB0131,2017,132,2018-03-21,House,Reported - Substitute,Health,3
HB0131,2017,132,2017-03-29,House,Refer to Committee,Health,2
HB0131,2017,132,2017-03-16,House,Introduced,,1
HR0131,2017,132,2017-05-23,House,Adopted,Rules and Reference,1
HB0132,2017,132,2018-03-23,,Effective 3/23/18,,10
HB0132,2017,132,2017-12-05,House,Concurred in Senate amendments,,9
HB0132,2017,132,2017-11-29,Senate,Passed,,8
HB0132,2017,132,2017-11-29,Senate,Reported - Substitute,Finance,7
HB0132,2017,132,2017-06-15,Senate,Refer to Committee,Finance,6
HB0132,2017,132,2017-05-25,Senate,Introduced,,5
HB0132,2017,132,2017-05-24,House,Passed,,4
HB0132,2017,132,2017-05-24,House,Reported - Substitute,Government Accountability and Oversight,3
HB0132,2017,132,2017-03-29,House,Refer to Committee,Government Accountability and Oversight,2
HB0132,2017,132,2017-03-16,House,Introduced,,1
HR0132,2017,132,2017-05-23,House,Adopted,Rules and Reference,1
HB0133,2017,132,2018-09-28,,Effective 9/28/18,,10
HB0133,2017,132,2018-06-07,House,Concurred in Senate amendments,,9
HB0133,2017,132,2018-05-16,Senate,Passed,,8
HB0133,2017,132,2018-05-16,Senate,Reported - Substitute,Ways and Means,7
HB0133,2017,132,2017-11-15,Senate,Refer to Committee,Ways and Means,6
HB0133,2017,132,2017-09-14,Senate,Introduced,,5
HB0133,2017,132,2017-09-13,House,Passed,,4
HB0133,2017,132,2017-06-21,House,Reported,Public Utilities,3
HB0133,2017,132,2017-03-29,House,Refer to Committee,Public Utilities,2
HB0133,2017,132,2017-03-16,House,Introduced,,1
HR0133,2017,132,2017-05-23,House,Adopted,Rules and Reference,1
HR0134,2017,132,2017-05-23,House,Adopted,Rules and Reference,1
HB0134,2017,132,2017-05-16,House,Reported - Amended,State and Local Government,3
HB0134,2017,132,2017-03-29,House,Refer to Committee,State and Local Government,2
HB0134,2017,132,2017-03-21,House,Introduced,,1
HB0135,2017,132,2018-05-10,Senate,Refer to Committee,Government Oversight and Reform,6
HB0135,2017,132,2018-04-12,Senate,Introduced,,5
HB0135,2017,132,2018-04-11,House,Passed,,4
HB0135,2017,132,2017-05-16,House,Reported,State and Local Government,3
HB0135,2017,132,2017-03-29,House,Refer to Committee,State and Local Government,2
HB0135,2017,132,2017-03-21,House,Introduced,,1
HR0135,2017,132,2017-05-23,House,Adopted,Rules and Reference,1
HR0136,2017,132,2017-05-23,House,Adopted,Rules and Reference,1
HB0136,2017,132,2017-05-01,House,Reported,Transportation and Public Safety,3
HB0136,2017,132,2017-03-29,House,Refer to Committee,Transportation and Public Safety,2
HB0136,2017,132,2017-03-21,House,Introduced,,1
HB0137,2017,132,2019-03-20,,Effective 3/20/19,,11
HB0137,2017,132,2018-12-06,House,Concurred in Senate amendments,,10
HB0137,2017,132,2018-12-06,Senate,Passed,,9
HB0137,2017,132,2018-12-06,Senate,Informally passed,,8
HB0137,2017,132,2018-12-06,Senate,Reported - Amended,Government Oversight and Reform,7
HB0137,2017,132,2017-11-29,Senate,Refer to Committee,Government Oversight and Reform,6
HB0137,2017,132,2017-11-02,Senate,Introduced,,5
HB0137,2017,132,2017-11-01,House,Passed,,4
HB0137,2017,132,2017-10-11,House,Reported - Amended,Criminal Justice,3
HB0137,2017,132,2017-03-29,House,Refer to Committee,Criminal Justice,2
HB0137,2017,132,2017-03-21,House,Introduced,,1
HR0137,2017,132,2017-05-23,House,Adopted,Rules and Reference,1
HR0138,2017,132,2017-05-23,House,Adopted,Rules and Reference,1
HB0138,2017,132,2017-03-29,House,Refer to Committee,"Economic Development, Commerce, and Labor",2
HB0138,2017,132,2017-03-21,House,Introduced,,1
HB0139,2017,132,2019-04-08,,Effective 4/8/19,,11
HB0139,2017,132,2018-12-27,House,Concurred in Senate amendments,,10
HB0139,2017,132,2018-12-27,House,"The question being, Shall the amendments be concurred in?",,9
HB0139,2017,132,2018-12-27,Senate,Passed,,8
HB0139,2017,132,2018-12-06,Senate,Reported - Substitute,Government Oversight and Reform,7
HB0139,2017,132,2018-07-10,Senate,Refer to Committee,Government Oversight and Reform,6
HB0139,2017,132,2018-06-26,Senate,Introduced,,5
HB0139,2017,132,2018-06-20,House,Passed,,4
HB0139,2017,132,2018-03-21,House,Reported - Amended,State and Local Government,3
HB0139,2017,132,2017-03-29,House,Refer to Committee,State and Local Government,2
HB0139,2017,132,2017-03-21,House,Introduced,,1
HR0139,2017,132,2017-06-06,House,Adopted,Rules and Reference,1
HR0140,2017,132,2017-06-06,House,Adopted,Rules and Reference,1
HB0140,2017,132,2017-05-01,House,Reported,Transportation and Public Safety,3
HB0140,2017,132,2017-03-29,House,Refer to Committee,Transportation and Public Safety,2
HB0140,2017,132,2017-03-21,House,Introduced,,1
HR0141,2017,132,2017-06-06,House,Adopted,Rules and Reference,1
HB0141,2017,132,2017-03-29,House,Refer to Committee,Criminal Justice,2
HB0141,2017,132,2017-03-21,House,Introduced,,1
HB0142,2017,132,2017-11-15,Senate,Refer to Committee,Government Oversight and Reform,7
HB0142,2017,132,2017-10-25,Senate,Introduced,,6
HB0142,2017,132,2017-10-24,House,Passed,,5
HB0142,2017,132,2017-10-24,House,Informally passed,,4
HB0142,2017,132,2017-09-20,House,Reported - Substitute,Federalism and Interstate Relations,3
HB0142,2017,132,2017-03-29,House,Refer to Committee,Federalism and Interstate Relations,2
HB0142,2017,132,2017-03-21,House,Introduced,,1
HR0142,2017,132,2017-06-06,House,Adopted,Rules and Reference,1
HR0143,2017,132,2017-06-06,House,Adopted,Rules and Reference,1
HB0143,2017,132,2017-03-29,House,Refer to Committee,Public Utilities,2
HB0143,2017,132,2017-03-21,House,Introduced,,1
HR0144,2017,132,2017-06-06,House,Adopted,Rules and Reference,1
HB0144,2017,132,2018-02-21,House,Reported,Government Accountability and Oversight,3
HB0144,2017,132,2017-03-29,House,Refer to Committee,Government Accountability and Oversight,2
HB0144,2017,132,2017-03-21,House,Introduced,,1
HB0145,2017,132,2018-02-08,,Effective 2/8/18Emergency: effective 02/08/18,,10
HB0145,2017,132,2018-01-31,House,Concurred in Senate amendments,,9
HB0145,2017,132,2018-01-24,Senate,Passed,,8
HB0145,2017,132,2018-01-24,Senate,Reported - Substitute,"Health, Human Services and Medicaid",7
HB0145,2017,132,2017-06-28,Senate,Refer to Committee,"Health, Human Services and Medicaid",6
HB0145,2017,132,2017-06-22,Senate,Introduced,,5
HB0145,2017,132,2017-06-21,House,Passed,,4
HB0145,2017,132,2017-06-06,House,Reported,Government Accountability and Oversight,3
HB0145,2017,132,2017-03-29,House,Refer to Committee,Government Accountability and Oversight,2
HB0145,2017,132,2017-03-21,House,Introduced,,1
HR0145,2017,132,2017-06-06,House,Adopted,Rules and Reference,1
HR0146,2017,132,2017-06-06,House,Adopted,Rules and Reference,1
HB0146,2017,132,2017-03-29,House,Refer to Committee,State and Local Government,2
HB0146,2017,132,2017-03-21,House,Introduced,,1
HB0147,2017,132,2018-11-28,Senate,Refer to Committee,Agriculture,6
HB0147,2017,132,2018-11-19,Senate,Introduced,,5
HB0147,2017,132,2018-11-14,House,Passed,,4
HB0147,2017,132,2018-07-02,House,Reported - Substitute,Civil Justice,3
HB0147,2017,132,2017-03-29,House,Refer to Committee,Civil Justice,2
HB0147,2017,132,2017-03-21,House,Introduced,,1
HR0147,2017,132,2017-06-06,House,Adopted,Rules and Reference,1
HR0148,2017,132,2017-06-06,House,Adopted,Rules and Reference,1
HB0148,2017,132,2017-03-29,House,Refer to Committee,Finance,2
HB0148,2017,132,2017-03-22,House,Introduced,,1
HR0149,2017,132,2017-06-06,House,Adopted,Rules and Reference,1
HB0149,2017,132,2017-03-29,House,Refer to Committee,Health,2
HB0149,2017,132,2017-03-22,House,Introduced,,1
HR0150,2017,132,2017-06-06,House,Adopted,Rules and Reference,1
HB0150,2017,132,2017-03-29,House,Refer to Committee,Transportation and Public Safety,2
HB0150,2017,132,2017-03-22,House,Introduced,,1
HR0151,2017,132,2017-06-07,House,Adopted,,2
HR0151,2017,132,2017-06-07,House,Adopted,,1
HB0151,2017,132,2017-03-29,House,Refer to Committee,Federalism and Interstate Relations,2
HB0151,2017,132,2017-03-22,House,Introduced,,1
HR0152,2017,132,2017-06-07,House,Adopted,,1
HB0152,2017,132,2017-03-29,House,Refer to Committee,Federalism and Interstate Relations,2
HB0152,2017,132,2017-03-22,House,Introduced,,1
HR0153,2017,132,2017-06-06,House,Adopted,Rules and Reference,1
HB0153,2017,132,2017-03-29,House,Refer to Committee,Federalism and Interstate Relations,2
HB0153,2017,132,2017-03-22,House,Introduced,,1
HB0154,2017,132,2018-06-27,House,Reported,Finance,5
HB0154,2017,132,2017-09-12,House,Re-referred,Finance,4
HB0154,2017,132,2017-06-21,House,Re-referred,Rules and Reference,3
HB0154,2017,132,2017-03-29,House,Refer to Committee,Education and Career Readiness,2
HB0154,2017,132,2017-03-22,House,Introduced,,1
HR0154,2017,132,2017-06-06,House,Adopted,Rules and Reference,1
HR0155,2017,132,2017-06-06,House,Adopted,Rules and Reference,1
HB0155,2017,132,2018-06-20,House,Reported - Amended,Ways and Means,3
HB0155,2017,132,2017-05-01,House,Refer to Committee,Ways and Means,2
HB0155,2017,132,2017-03-23,House,Introduced,,1
HB0156,2017,132,2019-03-20,,Effective 3/20/19,,9
HB0156,2017,132,2018-12-13,Senate,Passed,,8
HB0156,2017,132,2018-12-04,Senate,Reported,Insurance and Financial Institutions,7
HB0156,2017,132,2018-11-14,Senate,Refer to Committee,Insurance and Financial Institutions,6
HB0156,2017,132,2018-07-05,Senate,Introduced,,5
HB0156,2017,132,2018-06-27,House,Passed,,4
HB0156,2017,132,2018-04-12,House,Reported - Substitute,Insurance,3
HB0156,2017,132,2017-05-01,House,Refer to Committee,Insurance,2
HB0156,2017,132,2017-03-23,House,Introduced,,1
HR0156,2017,132,2017-06-14,House,Adopted,,1
HR0157,2017,132,2017-06-20,House,Adopted,Rules and Reference,1
HB0157,2017,132,2017-05-01,House,Refer to Committee,State and Local Government,2
HB0157,2017,132,2017-03-23,House,Introduced,,1
HB0158,2017,132,2019-03-20,,Effective 3/20/19,,10
HB0158,2017,132,2018-12-06,House,Concurred in Senate amendments,,9
HB0158,2017,132,2018-12-05,Senate,Passed,,8
HB0158,2017,132,2018-12-05,Senate,Reported - Amended,Finance,7
HB0158,2017,132,2017-06-28,Senate,Refer to Committee,Finance,6
HB0158,2017,132,2017-06-22,Senate,Introduced,,5
HB0158,2017,132,2017-06-21,House,Passed,,4
HB0158,2017,132,2017-06-08,House,Reported,"Armed Services, Veterans Affairs, and Homeland Security",3
HB0158,2017,132,2017-05-01,House,Refer to Committee,"Armed Services, Veterans Affairs, and Homeland Security",2
HB0158,2017,132,2017-03-23,House,Introduced,,1
HR0158,2017,132,2017-06-20,House,Adopted,Rules and Reference,1
HB0159,2017,132,2018-09-28,,Effective 9/28/18,,10
HB0159,2017,132,2018-06-07,House,Concurred in Senate amendments,,9
HB0159,2017,132,2018-05-16,Senate,Passed,,8
HB0159,2017,132,2018-04-23,Senate,Reported - Substitute,"Transportation, Commerce and Workforce",7
HB0159,2017,132,2017-09-27,Senate,Refer to Committee,"Transportation, Commerce and Workforce",6
HB0159,2017,132,2017-09-21,Senate,Introduced,,5
HB0159,2017,132,2017-09-20,House,Passed,,4
HB0159,2017,132,2017-05-24,House,Reported,Transportation and Public Safety,3
HB0159,2017,132,2017-05-01,House,Refer to Committee,Transportation and Public Safety,2
HB0159,2017,132,2017-03-28,House,Introduced,,1
HR0159,2017,132,2017-06-20,House,Adopted,Rules and Reference,1
HR0160,2017,132,2017-06-20,House,Adopted,Rules and Reference,1
HB0160,2017,132,2017-05-01,House,Refer to Committee,Government Accountability and Oversight,2
HB0160,2017,132,2017-03-28,House,Introduced,,1
HR0161,2017,132,2017-06-20,House,Adopted,Rules and Reference,1
HB0161,2017,132,2017-05-01,House,Refer to Committee,Insurance,2
HB0161,2017,132,2017-03-28,House,Introduced,,1
HR0162,2017,132,2017-06-20,House,Adopted,Rules and Reference,1
HB0162,2017,132,2017-05-01,House,Refer to Committee,Ways and Means,2
HB0162,2017,132,2017-03-28,House,Introduced,,1
HR0163,2017,132,2017-06-20,House,Adopted,Rules and Reference,1
HB0163,2017,132,2017-05-01,House,Refer to Committee,"Economic Development, Commerce, and Labor",2
HB0163,2017,132,2017-03-28,House,Introduced,,1
HR0164,2017,132,2017-06-20,House,Adopted,Rules and Reference,1
HB0164,2017,132,2017-05-01,House,Refer to Committee,"Economic Development, Commerce, and Labor",2
HB0164,2017,132,2017-03-28,House,Introduced,,1
HB0165,2017,132,2018-05-11,,Effective 5/11/18,,9
HB0165,2017,132,2018-01-31,Senate,Passed,,8
HB0165,2017,132,2018-01-31,Senate,Reported,"Health, Human Services and Medicaid",7
HB0165,2017,132,2017-05-17,Senate,Refer to Committee,"Health, Human Services and Medicaid",6
HB0165,2017,132,2017-05-11,Senate,Introduced,,5
HB0165,2017,132,2017-05-10,House,Passed,,4
HB0165,2017,132,2017-05-03,House,Reported - Amended,Health,3
HB0165,2017,132,2017-05-01,House,Refer to Committee,Health,2
HB0165,2017,132,2017-03-28,House,Introduced,,1
HR0165,2017,132,2017-06-20,House,Adopted,Rules and Reference,1
HR0166,2017,132,2017-06-20,House,Adopted,Rules and Reference,1
HB0166,2017,132,2017-05-01,House,Refer to Committee,Higher Education and Workforce Development,2
HB0166,2017,132,2017-03-28,House,Introduced,,1
HB0167,2017,132,2018-11-28,Senate,Refer to Committee,"Health, Human Services and Medicaid",6
HB0167,2017,132,2018-11-19,Senate,Introduced,,5
HB0167,2017,132,2018-11-14,House,Passed,,4
HB0167,2017,132,2018-07-02,House,Reported - Substitute,Health,3
HB0167,2017,132,2017-05-01,House,Refer to Committee,Health,2
HB0167,2017,132,2017-03-28,House,Introduced,,1
HR0167,2017,132,2017-06-20,House,Adopted,Rules and Reference,1
HB0168,2017,132,2018-10-29,,"Effective 10/29/18Appropriations effective July 30, 2018",,11
HB0168,2017,132,2018-06-27,Senate,Passed,,10
HB0168,2017,132,2018-02-28,Senate,Reported,Finance,9
HB0168,2017,132,2017-11-15,Senate,Refer to Committee,Finance,8
HB0168,2017,132,2017-10-25,Senate,Introduced,,7
HB0168,2017,132,2017-10-24,House,Passed,,6
HB0168,2017,132,2017-09-21,House,Reported - Substitute,Finance,5
HB0168,2017,132,2017-06-06,House,Re-referred,Finance,4
HB0168,2017,132,2017-06-06,House,Re-referred - Amended,Rules and Reference,3
HB0168,2017,132,2017-05-01,House,Refer to Committee,State and Local Government,2
HB0168,2017,132,2017-03-29,House,Introduced,,1
HR0168,2017,132,2017-06-20,House,Adopted,Rules and Reference,1
HR0169,2017,132,2017-06-20,House,Adopted,Rules and Reference,1
HB0169,2017,132,2017-05-01,House,Refer to Committee,State and Local Government,2
HB0169,2017,132,2017-03-29,House,Introduced,,1
HB0170,2017,132,2018-03-23,,Effective 3/23/18,,10
HB0170,2017,132,2017-12-13,House,Concurred in Senate amendments,,9
HB0170,2017,132,2017-12-05,Senate,Passed,,8
HB0170,2017,132,2017-11-13,Senate,Reported - Substitute,Education,7
HB0170,2017,132,2017-06-28,Senate,Refer to Committee,Education,6
HB0170,2017,132,2017-06-22,Senate,Introduced,,5
HB0170,2017,132,2017-06-21,House,Passed,,4
HB0170,2017,132,2017-06-07,House,Reported - Substitute,Education and Career Readiness,3
HB0170,2017,132,2017-05-01,House,Refer to Committee,Education and Career Readiness,2
HB0170,2017,132,2017-03-29,House,Introduced,,1
HR0170,2017,132,2017-06-20,House,Adopted,Rules and Reference,1
HR0171,2017,132,2017-06-20,House,Adopted,Rules and Reference,1
HB0171,2017,132,2017-05-01,House,Refer to Committee,"Economic Development, Commerce, and Labor",2
HB0171,2017,132,2017-03-30,House,Introduced,,1
HB0172,2017,132,2018-01-24,House,Re-referred,Health,4
HB0172,2017,132,2017-12-13,House,Reported - Substitute,Health,3
HB0172,2017,132,2017-05-01,House,Refer to Committee,Health,2
HB0172,2017,132,2017-03-30,House,Introduced,,1
HR0172,2017,132,2017-06-20,House,Adopted,Rules and Reference,1
HR0173,2017,132,2017-06-20,House,Adopted,Rules and Reference,1
HB0173,2017,132,2017-05-01,House,Refer to Committee,Ways and Means,2
HB0173,2017,132,2017-04-05,House,Introduced,,1
HB0174,2017,132,2017-12-22,,Effective 12/22/17Emergency: effective 12/22/17,,9
HB0174,2017,132,2017-12-05,Senate,Passed,,8
HB0174,2017,132,2017-12-05,Senate,Reported,Judiciary,7
HB0174,2017,132,2017-11-15,Senate,Refer to Committee,Judiciary,6
HB0174,2017,132,2017-11-02,Senate,Introduced,,5
HB0174,2017,132,2017-11-01,House,Passed,,4
HB0174,2017,132,2017-10-24,House,Reported - Amended,Civil Justice,3
HB0174,2017,132,2017-05-01,House,Refer to Committee,Civil Justice,2
HB0174,2017,132,2017-04-05,House,Introduced,,1
HR0174,2017,132,2017-06-20,House,Adopted,Rules and Reference,1
HR0175,2017,132,2017-06-20,House,Adopted,Rules and Reference,1
HB0175,2017,132,2017-05-01,House,Refer to Committee,Agriculture and Rural Development,2
HB0175,2017,132,2017-04-05,House,Introduced,,1
HR0176,2017,132,2017-06-20,House,Adopted,Rules and Reference,1
HB0176,2017,132,2017-05-01,House,Refer to Committee,Education and Career Readiness,2
HB0176,2017,132,2017-04-05,House,Introduced,,1
HR0177,2017,132,2017-06-22,House,Adopted,,1
HB0177,2017,132,2017-05-01,House,Refer to Committee,Ways and Means,2
HB0177,2017,132,2017-04-05,House,Introduced,,1
HR0178,2017,132,2017-09-12,House,Adopted,Rules and Reference,1
HB0178,2017,132,2017-05-01,House,Refer to Committee,Public Utilities,2
HB0178,2017,132,2017-04-10,House,Introduced,,1
HR0179,2017,132,2017-09-12,House,Adopted,Rules and Reference,1
HB0179,2017,132,2017-05-01,House,Refer to Committee,Government Accountability and Oversight,2
HB0179,2017,132,2017-04-10,House,Introduced,,1
HR0180,2017,132,2017-09-12,House,Adopted,Rules and Reference,1
HB0180,2017,132,2017-05-01,House,Refer to Committee,Government Accountability and Oversight,2
HB0180,2017,132,2017-04-10,House,Introduced,,1
HR0181,2017,132,2017-09-12,House,Adopted,Rules and Reference,1
HB0181,2017,132,2017-05-01,House,Refer to Committee,Education and Career Readiness,2
HB0181,2017,132,2017-04-10,House,Introduced,,1
HB0182,2017,132,2018-03-21,Senate,Refer to Committee,Insurance and Financial Institutions,6
HB0182,2017,132,2018-03-06,Senate,Introduced,,5
HB0182,2017,132,2018-02-28,House,Passed,,4
HB0182,2017,132,2018-01-23,House,Reported - Substitute,"Financial Institutions, Housing, and Urban Development",3
HB0182,2017,132,2017-05-01,House,Refer to Committee,"Financial Institutions, Housing, and Urban Development",2
HB0182,2017,132,2017-04-12,House,Introduced,,1
HR0182,2017,132,2017-09-12,House,Adopted,Rules and Reference,1
HR0183,2017,132,2017-09-12,House,Adopted,Rules and Reference,1
HB0183,2017,132,2017-06-08,House,Reported,"Armed Services, Veterans Affairs, and Homeland Security",3
HB0183,2017,132,2017-05-01,House,Refer to Committee,"Armed Services, Veterans Affairs, and Homeland Security",2
HB0183,2017,132,2017-04-12,House,Introduced,,1
HB0184,2017,132,2017-10-25,Senate,Refer to Committee,"Health, Human Services and Medicaid",6
HB0184,2017,132,2017-10-12,Senate,Introduced,,5
HB0184,2017,132,2017-10-11,House,Passed,,4
HB0184,2017,132,2017-09-20,House,Reported - Substitute,Health,3
HB0184,2017,132,2017-05-01,House,Refer to Committee,Health,2
HB0184,2017,132,2017-04-12,House,Introduced,,1
HR0184,2017,132,2017-09-12,House,Adopted,Rules and Reference,1
HR0185,2017,132,2017-09-12,House,Adopted,Rules and Reference,1
HB0185,2017,132,2017-05-01,House,Refer to Committee,Ways and Means,2
HB0185,2017,132,2017-04-12,House,Introduced,,1
HR0186,2017,132,2017-09-12,House,Adopted,Rules and Reference,1
HB0186,2017,132,2017-05-01,House,Refer to Committee,Ways and Means,2
HB0186,2017,132,2017-04-24,House,Introduced,,1
HR0187,2017,132,2017-09-12,House,Adopted,Rules and Reference,1
HB0187,2017,132,2017-05-01,House,Refer to Committee,Community and Family Advancement,2
HB0187,2017,132,2017-04-24,House,Introduced,,1
HR0188,2017,132,2017-06-28,House,Adopted,,1
HB0188,2017,132,2017-05-01,House,Refer to Committee,Transportation and Public Safety,2
HB0188,2017,132,2017-04-24,House,Introduced,,1
HB0189,2017,132,2018-11-14,House,Re-referred,Government Accountability and Oversight,5
HB0189,2017,132,2018-11-14,House,Re-referred,Rules and Reference,4
HB0189,2017,132,2018-03-08,House,Reported - Substitute,Government Accountability and Oversight,3
HB0189,2017,132,2017-05-01,House,Refer to Committee,Government Accountability and Oversight,2
HB0189,2017,132,2017-04-24,House,Introduced,,1
HR0189,2017,132,2017-09-12,House,Adopted,Rules and Reference,1
HB0190,2017,132,2018-04-11,Senate,Refer to Committee,"Transportation, Commerce and Workforce",6
HB0190,2017,132,2018-03-26,Senate,Introduced,,5
HB0190,2017,132,2018-03-21,House,Passed,,4
HB0190,2017,132,2017-12-14,House,Reported,Transportation and Public Safety,3
HB0190,2017,132,2017-05-01,House,Refer to Committee,Transportation and Public Safety,2
HB0190,2017,132,2017-04-24,House,Introduced,,1
HR0190,2017,132,2017-09-12,House,Adopted,Rules and Reference,1
HR0191,2017,132,2017-06-28,House,Adopted,,1
HB0191,2017,132,2017-05-01,House,Refer to Committee,Health,2
HB0191,2017,132,2017-04-26,House,Introduced,,1
HR0192,2017,132,2017-06-28,House,Adopted,,1
HB0192,2017,132,2017-05-09,House,Refer to Committee,"Armed Services, Veterans Affairs, and Homeland Security",2
HB0192,2017,132,2017-05-01,House,Introduced,,1
HR0193,2017,132,2018-04-11,House,Adopted,,3
HR0193,2017,132,2017-12-07,House,Reported - Amended,Federalism and Interstate Relations,2
HR0193,2017,132,2017-09-12,House,Introduced and Referred to Committee,Federalism and Interstate Relations,1
HB0193,2017,132,2017-09-19,House,Re-referred,Health,5
HB0193,2017,132,2017-09-19,House,Re-referred,Rules and Reference,4
HB0193,2017,132,2017-09-13,House,Reported - Substitute,"Economic Development, Commerce, and Labor",3
HB0193,2017,132,2017-05-09,House,Refer to Committee,"Economic Development, Commerce, and Labor",2
HB0193,2017,132,2017-05-01,House,Introduced,,1
HB0194,2017,132,2018-06-29,,Effective 6/29/18,,10
HB0194,2017,132,2018-03-07,House,Concurred in Senate amendments,,9
HB0194,2017,132,2018-02-28,Senate,Passed,,8
HB0194,2017,132,2018-02-28,Senate,Reported - Substitute,"Local Government, Public Safety and Veterans Affairs",7
HB0194,2017,132,2017-11-15,Senate,Refer to Committee,"Local Government, Public Safety and Veterans Affairs",6
HB0194,2017,132,2017-10-25,Senate,Introduced,,5
HB0194,2017,132,2017-10-24,House,Passed,,4
HB0194,2017,132,2017-05-24,House,Reported,Transportation and Public Safety,3
HB0194,2017,132,2017-05-09,House,Refer to Committee,Transportation and Public Safety,2
HB0194,2017,132,2017-05-01,House,Introduced,,1
HR0194,2017,132,2017-09-12,House,Adopted,Rules and Reference,1
HB0195,2017,132,2018-08-01,,Effective 8/1/18,,10
HB0195,2017,132,2018-04-11,House,Concurred in Senate amendments,,9
HB0195,2017,132,2018-04-11,Senate,Passed,,8
HB0195,2017,132,2018-02-28,Senate,Reported - Substitute,"Transportation, Commerce and Workforce",7
HB0195,2017,132,2017-06-28,Senate,Refer to Committee,"Transportation, Commerce and Workforce",6
HB0195,2017,132,2017-06-22,Senate,Introduced,,5
HB0195,2017,132,2017-06-21,House,Passed,,4
HB0195,2017,132,2017-05-25,House,Reported - Amended,Transportation and Public Safety,3
HB0195,2017,132,2017-05-09,House,Refer to Committee,Transportation and Public Safety,2
HB0195,2017,132,2017-05-01,House,Introduced,,1
HR0195,2017,132,2017-09-12,House,Adopted,Rules and Reference,1
HB0196,2017,132,2018-03-23,,Effective 3/23/18,,9
HB0196,2017,132,2017-12-13,Senate,Passed,,8
HB0196,2017,132,2017-12-13,Senate,Reported,"Health, Human Services and Medicaid",7
HB0196,2017,132,2017-09-27,Senate,Refer to Committee,"Health, Human Services and Medicaid",6
HB0196,2017,132,2017-09-21,Senate,Introduced,,5
HB0196,2017,132,2017-09-20,House,Passed,,4
HB0196,2017,132,2017-05-17,House,Reported,Health,3
HB0196,2017,132,2017-05-09,House,Refer to Committee,Health,2
HB0196,2017,132,2017-05-02,House,Introduced,,1
HR0196,2017,132,2017-09-12,House,Adopted,Rules and Reference,1
