bill_id,date,chamber,sequence,action
1886396,2024-08-20,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1886396,2024-08-20,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1886396,2024-08-21,Senate,3,"Senate/ received bill from Legislative Research in Waiting for Introduction in the Senate"
1886396,2024-08-21,Senate,4,"Senate/ received fiscal note from Fiscal Analyst in Waiting for Introduction in the Senate"
1886396,2024-08-21,Senate,5,"Senate/ to Printing with fiscal note in Senate 2nd Reading Calendar"
1886396,2024-08-21,Senate,6,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1886396,2024-08-21,Senate,7,"Senate/ placed on 2nd Reading Calendar in Senate 2nd Reading Calendar"
1886396,2024-08-21,Senate,8,"Senate/ 2nd & 3rd readings/ suspension in Senate 2nd Reading Calendar"
1886396,2024-08-21,Senate,9,"Senate/ substituted from # 0 to # 1 in Senate 2nd Reading Calendar"
1886396,2024-08-21,House,10,"Senate/ passed 2nd & 3rd readings/ suspension in Clerk of the House"
1886396,2024-08-21,House,11,"Senate/ to House in Clerk of the House"
1886396,2024-08-21,House,12,"House/ received from Senate in Clerk of the House"
1886396,2024-08-21,House,13,"House/ 1st reading (Introduced) in House Rules Committee"
1886396,2024-08-21,House,14,"House/ Rules to 3rd Reading Calendar in House 3rd Reading Calendar for Senate bills"
1886396,2024-08-21,House,15,"House/ 2nd reading in House 3rd Reading Calendar for Senate bills"
1886396,2024-08-21,House,16,"House/ 3rd reading in House 3rd Reading Calendar for Senate bills"
1886396,2024-08-21,House,17,"House/ passed 3rd reading in House Speaker"
1886396,2024-08-21,Senate,18,"House/ signed by Speaker/ returned to Senate in Senate President"
1886396,2024-08-21,Senate,19,"House/ to Senate in Senate President"
1886396,2024-08-21,Senate,20,"Senate/ received from House in Senate President"
1886396,2024-08-21,,21,"Senate/ signed by President/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1886396,2024-08-22,,22,"Bill Received from Senate for Enrolling in Legislative Research and General Counsel / Enrolling"
1886396,2024-08-22,,23,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1886396,2024-08-22,Senate,24,"Enrolled Bill Returned to House or Senate in Senate Secretary"
1886396,2024-08-22,Senate,25,"Enrolled Bill Returned to House or Senate in Senate Secretary"
1886396,2024-08-22,Senate,26,"Enrolled Bill Returned to House or Senate in Senate Secretary"
1886396,2024-08-22,Senate,27,"Senate/ enrolled bill to Printing in Senate Secretary"
1886396,2024-08-22,Senate,28,"Senate/ received enrolled bill from Printing in Senate Secretary"
1886396,2024-08-22,,29,"Senate/ to Governor in Executive Branch - Governor"
1886396,2024-08-22,,30,"Governor Signed in Lieutenant Governor's office for filing"
1886397,2024-08-20,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1886397,2024-08-20,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1886397,2024-08-20,,3,"LFA/ bill sent to agencies for fiscal input in Legislative Research and General Counsel"
1886397,2024-08-21,Senate,4,"Senate/ received bill from Legislative Research in Waiting for Introduction in the Senate"
1886397,2024-08-21,Senate,5,"LFA/ fiscal note sent to sponsor in Waiting for Introduction in the Senate"
1886397,2024-08-21,Senate,6,"LFA/ fiscal note publicly available in Waiting for Introduction in the Senate"
1886397,2024-08-21,Senate,7,"Senate/ received fiscal note from Fiscal Analyst in Waiting for Introduction in the Senate"
1886397,2024-08-21,Senate,8,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1886397,2024-08-21,Senate,9,"Senate/ placed on 2nd Reading Calendar in Senate 2nd Reading Calendar"
1886397,2024-08-21,Senate,10,"Senate/ 2nd & 3rd readings/ suspension in Senate 2nd Reading Calendar"
1886397,2024-08-21,Senate,11,"Senate/ floor amendment # 4 in Senate 2nd Reading Calendar"
1886397,2024-08-21,Senate,12,"Senate/ floor amendment failed # 3 in Senate 2nd Reading Calendar"
1886397,2024-08-21,House,13,"Senate/ passed 2nd & 3rd readings/ suspension in Clerk of the House"
1886397,2024-08-21,House,14,"Senate/ to House in Clerk of the House"
1886397,2024-08-21,House,15,"House/ received from Senate in Clerk of the House"
1886397,2024-08-21,House,16,"House/ 1st reading (Introduced) in House Rules Committee"
1886397,2024-08-21,House,17,"House/ Rules to 3rd Reading Calendar in House 3rd Reading Calendar for Senate bills"
1886397,2024-08-21,House,18,"House/ 2nd reading in House 3rd Reading Calendar for Senate bills"
1886397,2024-08-21,House,19,"House/ 3rd reading in House 3rd Reading Calendar for Senate bills"
1886397,2024-08-21,House,20,"House/ passed 3rd reading in House Speaker"
1886397,2024-08-21,Senate,21,"House/ signed by Speaker/ returned to Senate in Senate President"
1886397,2024-08-21,Senate,22,"House/ to Senate in Senate President"
1886397,2024-08-21,Senate,23,"Senate/ received from House in Senate President"
1886397,2024-08-21,,24,"Senate/ signed by President/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1886397,2024-08-22,,25,"Bill Received from Senate for Enrolling in Legislative Research and General Counsel / Enrolling"
1886397,2024-08-22,,26,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1886397,2024-08-22,Senate,27,"Enrolled Bill Returned to House or Senate in Senate Secretary"
1886397,2024-08-22,Senate,28,"Senate/ enrolled bill to Printing in Senate Secretary"
1886397,2024-08-22,Senate,29,"Senate/ received enrolled bill from Printing in Senate Secretary"
1886397,2024-08-22,,30,"Senate/ to Lieutenant Governor in Lieutenant Governor's office for filing"
1886398,2024-08-20,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1886398,2024-08-20,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1886398,2024-08-20,,3,"LFA/ bill sent to agencies for fiscal input in Legislative Research and General Counsel"
1886398,2024-08-21,Senate,4,"Senate/ received bill from Legislative Research in Waiting for Introduction in the Senate"
1886398,2024-08-21,Senate,5,"LFA/ fiscal note publicly available in Waiting for Introduction in the Senate"
1886398,2024-08-21,Senate,6,"Senate/ received fiscal note from Fiscal Analyst in Waiting for Introduction in the Senate"
1886398,2024-08-21,Senate,7,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1886398,2024-08-21,Senate,8,"Senate/ placed on 2nd Reading Calendar in Senate 2nd Reading Calendar"
1886398,2024-08-21,Senate,9,"Senate/ 2nd & 3rd readings/ suspension in Senate 2nd Reading Calendar"
1886398,2024-08-21,House,10,"Senate/ passed 2nd & 3rd readings/ suspension in Clerk of the House"
1886398,2024-08-21,House,11,"Senate/ to House in Clerk of the House"
1886398,2024-08-21,House,12,"House/ received from Senate in Clerk of the House"
1886398,2024-08-21,House,13,"House/ 1st reading (Introduced) in House Rules Committee"
1886398,2024-08-21,House,14,"House/ Rules to 3rd Reading Calendar in House 3rd Reading Calendar for Senate bills"
1886398,2024-08-21,House,15,"House/ 2nd reading in House 3rd Reading Calendar for Senate bills"
