bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1637837,2007,H3002,1,Introduced,2023-01-10,"Bond release","Amend The South Carolina Code Of Laws By Amending Section 16-25-120, Relating To Release On Bond And Factors To Consider When Granting Bond For Violent Offenders And Domestic Violence Offenders, So As To Allow The Court, In Lieu Of Setting Bond Or As An Additional Condition Of Release On Bond, To Place A Person Charged With A Domestic Violence Offense On Surveillance Via An Active Electronic Monitoring Device Capable Of Keeping The Victim Of The Offense Notified At All Times Of The Person's Immediate Location, To Provide Procedures For The Monitoring, And To Provide Penalties For Tampering With An Active Electronic Monitoring Device.",708,"House Judiciary",2023-01-10,"Referred to Committee on Judiciary",https://legiscan.com/SC/bill/H3002/2023,https://www.scstatehouse.gov/billsearch.php?billnumbers=3002&session=125&summary=B
1637347,2007,H3003,1,Introduced,2023-01-10,"SC Street Gang and Criminal Enterprise Prevention and Anti-Racketeering Act","Amend The South Carolina Code Of Laws By Enacting The ""south Carolina Street Gang And Criminal Enterprise Prevention And Anti-racketeering Act""; To Amend Article 3 Of Chapter 8, Title 16, Relating To The Criminal Gang Prevention Act, So As To Retitle The Article, Revise The Definitions For Purposes Of The Article, And Restructure The Article And The Offenses And Penalties Contained Within It; And By Adding Article 5 To Chapter 8, Title 16 So As To Create Anti-racketeering Provisions To Compliment The Revised Street Gang And Criminal Enterprise Prevention Article, Define Necessary Terms, Create Various Racketeering Offenses And Establish Penalties For Violations, And To Provide For Forfeiture Of Assets Used In A Violation Of Racketeering Provisions.",708,"House Judiciary",2023-01-10,"Referred to Committee on Judiciary",https://legiscan.com/SC/bill/H3003/2023,https://www.scstatehouse.gov/billsearch.php?billnumbers=3003&session=125&summary=B
1637858,2007,H3004,1,Introduced,2023-01-10,"Involuntary Manslaughter by Blackmail","Amend The South Carolina Code Of Laws By Amending Section 16-17-640, Relating To The Offense Of Blackmail, So As To Provide When Death Occurs As A Result Of The Blackmail, The Offender May Be Charged With The Additional Offense Of Involuntary Manslaughter By Blackmail.",708,"House Judiciary",2023-01-10,"Referred to Committee on Judiciary",https://legiscan.com/SC/bill/H3004/2023,https://www.scstatehouse.gov/billsearch.php?billnumbers=3004&session=125&summary=B
1637865,2007,H3005,1,Introduced,2023-01-10,"Penalty enhancements for hate crimes","Amend The South Carolina Code Of Laws By Adding Article 22 To Chapter 3, Title 16 So As To Entitle The Article ""penalty Enhancements For Hate Crimes"", To Provide Additional Penalties For Persons Who Commit Certain Delineated Crimes When The Victim Was Intentionally Selected Based On Certain Factors, And To Provide Victims Of A Violation Of The Article May Bring A Civil Action For Damages Sustained.",708,"House Judiciary",2023-01-10,"Referred to Committee on Judiciary",https://legiscan.com/SC/bill/H3005/2023,https://www.scstatehouse.gov/billsearch.php?billnumbers=3005&session=125&summary=B
1637440,2007,H3006,1,Introduced,2023-01-10,"Judicial Elections, lawyer-legislators","Amend The South Carolina Code Of Laws By Amending Section 2-19-10, Relating To The Judicial Merit Selection Commission, Its Membership And Functions, So As To Require Attorney-legislators Who Serve On The Commission To Recuse Themselves From The Vote And Screening Process Of Judges Or Justices They Appear Before Or Have Appeared Before; And By Amending Section 2-19-90, Relating To Election Of Judges And Justices By The General Assembly In Joint Session, So As To Require Attorney-legislators To Recuse Themselves From The Vote And Election Process Of Judges Or Justices They Appear Before Or Have Appeared Before.",708,"House Judiciary",2023-02-28,"Member(s) request name added as sponsor: White",https://legiscan.com/SC/bill/H3006/2023,https://www.scstatehouse.gov/billsearch.php?billnumbers=3006&session=125&summary=B
1637351,2007,H3007,1,Introduced,2023-01-10,"Disorderly Conduct","Amend The South Carolina Code Of Laws By Amending Section 16-17-530, Relating To Public Disorderly Conduct, So As To Restructure The Offense To Include Disrupting Or Disturbing A Religious Service Or Funeral In The Purview Of The Statute And To Provide Graduated Penalties For A Violation Of A Disorderly Conduct Offense; And By Repealing Sections 16-17-520 And 16-17-525 Relating To Disturbances Of Religious Services And Funerals, Respectively.",708,"House Judiciary",2023-01-10,"Referred to Committee on Judiciary",https://legiscan.com/SC/bill/H3007/2023,https://www.scstatehouse.gov/billsearch.php?billnumbers=3007&session=125&summary=B
1637450,2007,H3008,1,Introduced,2023-01-10,"Stand Your Ground, religious services","Amend The South Carolina Code Of Laws By Amending Section 16-11-420, Relating To Intent And Findings Of The General Assembly Relating To The Article Commonly Referred To As Stand Your Ground, So As To Include Places Of Worship; By Amending Section 16-11-430, Relating To Definitions For Purposes Of Stand Your Ground Provisions, So As To Define The Term ""place Of Worship""; And By Amending Section 16-11-440, Relating To The Presumption Of Reasonable Fear Of Imminent Peril When Using Deadly Force Against Another Unlawfully Entering A Residence, Occupied Vehicle Or Place Of Business, So As To Include Places Of Worship In The Purview Of The Statute.",708,"House Judiciary",2023-02-02,"Member(s) request name added as sponsor: Thayer",https://legiscan.com/SC/bill/H3008/2023,https://www.scstatehouse.gov/billsearch.php?billnumbers=3008&session=125&summary=B
1637417,2007,H3009,1,Introduced,2023-01-10,"Right to counsel by defendents","Amend The South Carolina Code Of Laws By Amending Section 17-23-60, Relating To The Right To Counsel By Defendants, So As To Provide That All Defendants In The Summary Courts Of This State Facing Criminal Charges With The Possibility Of Imprisonment Must Be Informed Of Their Right To Counsel, And To Provide Procedures For Ensuring Defendants Are Informed Of Their Right To Counsel.",708,"House Judiciary",2023-01-10,"Referred to Committee on Judiciary",https://legiscan.com/SC/bill/H3009/2023,https://www.scstatehouse.gov/billsearch.php?billnumbers=3009&session=125&summary=B
1637719,2007,H3010,1,Introduced,2023-01-10,"Firearms criminal background checks","Amend The South Carolina Code Of Laws By Adding Article 2 To Chapter 31, Title 23 So As To Require A National Instant Criminal Background Check Before Any Sale, Exchange, Or Transfer Of A Firearm In This State And To Provide Procedures For The Background Checks; To Require National Instant Criminal Background Checks At Gun Shows And To Provide Procedures For The Background Checks; And To Exempt Records Kept From Disclosure As A Public Record Under The Freedom Of Information Act And To Provide A Penalty For A Violation Of The Article.",708,"House Judiciary",2023-01-10,"Referred to Committee on Judiciary",https://legiscan.com/SC/bill/H3010/2023,https://www.scstatehouse.gov/billsearch.php?billnumbers=3010&session=125&summary=B
1637829,2007,H3011,1,Introduced,2023-01-10,"Firearms criminal background checks","Amend The South Carolina Code Of Laws By Adding Article 2 To Chapter 31, Title 23 Entitled ""firearms Criminal Background Checks"" So As To Require That A National Instant Criminal Background Check Must Be Completed And Delivery Of A Firearm To A Purchaser Or Transferee May Not Take Place Until The Results Of All Required Background Checks Are Known And The Purchaser Or Transferee Is Not Prohibited From Delivery Of The Firearm.",708,"House Judiciary",2023-01-10,"Referred to Committee on Judiciary",https://legiscan.com/SC/bill/H3011/2023,https://www.scstatehouse.gov/billsearch.php?billnumbers=3011&session=125&summary=B
