bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1641997,1274491,2023-03-13,House,"House: Third Reading RCS# 221",93,4,0,3,100
1641997,1290179,2023-03-30,Senate,"Senate: Third Reading W/scs1 scta1 RSN# 2769",34,3,0,0,37
1641997,1290180,2023-03-30,House,"House: Third Reading RCS# 376",90,7,0,3,100
1641998,1266072,2023-03-01,House,"House: Third Reading RCS# 100",94,0,0,6,100
1642005,1250505,2023-02-14,Senate,"Senate: Third Reading W/scs1, scta1 RSN# 2475",35,0,0,1,36
1642005,1278536,2023-03-15,House,"House: Third Reading RCS# 256",100,0,0,0,100
1642010,1251265,2023-02-14,Senate,"Senate: Third Reading RSN# 2474",33,2,0,1,36
1642011,1230994,2023-01-05,House,"House: Third Reading RCS# 33",98,0,0,2,100
1642011,1246459,2023-02-08,Senate,"Senate: Third Reading RSN# 2469",35,0,0,1,36
1642021,1254482,2023-02-17,House,"House: Third Reading RCS# 50",94,0,0,6,100
1642021,1273037,2023-03-10,Senate,"Senate: Third Reading RSN# 2578",35,0,0,2,37
1642024,1230993,2023-01-05,House,"House: Third Reading RCS# 32",79,19,0,2,100
1642024,1246461,2023-02-08,Senate,"Senate: Third Reading RSN# 2468",30,5,0,1,36
1642034,1254270,2023-02-16,House,"House: Adopt  RCS# 47",93,0,0,7,100
1642034,1278517,2023-03-15,Senate,"Senate: Third Reading RSN# 2652",35,1,0,1,37
1642038,1270617,2023-03-07,House,"House: Third Reading RCS# 141",81,17,0,2,100
1642038,1277892,2023-03-16,Senate,"Senate: Third Reading W/scs1 RSN# 2670",37,0,0,0,37
1642038,1277893,2023-03-16,Senate,"Senate: Third Reading RSN# 2711",31,6,0,0,37
1642042,1247873,2023-02-10,Senate,"Senate: Third Reading W/scs1 RSN# 2472",31,0,0,5,36
1642042,1277854,2023-03-15,House,"House: Third Reading RCS# 252",96,3,0,1,100
1642042,1277855,2023-03-16,Senate,"Senate: Third Reading RSN# 2657",34,0,0,3,37
1642054,1268171,2023-03-03,House,"House: Adopt  RCS# 126",97,0,0,3,100
1642054,1277837,2023-03-16,Senate,"Senate: Adopt Adopt W/ scs1 RSN# 2681",36,0,0,1,37
1642054,1277838,2023-03-16,House,"House: Third Reading RCS# 316",97,0,0,3,100
1642060,1260549,2023-02-23,Senate,"Senate: Third Reading W/scs1 RSN# 2499",27,7,0,2,36
1642060,1277863,2023-03-15,House,"House: Third Reading RCS# 249",96,3,0,1,100
1642060,1277864,2023-03-16,Senate,"Senate: Third Reading RSN# 2656",30,4,0,3,37
1642089,1270427,2023-03-07,House,"House: Third Reading RCS# 151",95,0,0,5,100
1642089,1288829,2023-03-29,Senate,"Senate: Third Reading RSN# 2744",37,0,0,0,37
1642091,1261169,2023-02-24,Senate,"Senate: Adopt  RSN# 2509",32,0,0,4,36
1642094,1257492,2023-02-21,Senate,"Senate: Third Reading RSN# 2484",34,0,0,2,36
1642094,1274656,2023-03-13,House,"House: Third Reading RCS# 231",95,0,0,5,100
1642115,1278547,2023-03-15,Senate,"Senate: Third Reading W/scs1 sfa3 RSN# 2629",32,2,0,3,37
1642128,1257414,2023-02-21,House,"House: Third Reading RCS# 61",100,0,0,0,100
1642132,1267610,2023-03-02,Senate,"Senate: Third Reading W/scs1 scta1 RSN# 2529",36,0,0,1,37
1642143,1255048,2023-02-17,House,"House: Third Reading RCS# 53",95,0,0,5,100
1642143,1275872,2023-03-14,Senate,"Senate: Third Reading RSN# 2615",36,0,0,1,37
1642158,1264390,2023-02-28,House,"House: Third Reading RCS# 90",95,0,0,5,100
1642165,1260680,2023-02-23,Senate,"Senate: Third Reading W/sfa1 RSN# 2498",32,1,0,3,36
1642165,1271726,2023-03-08,House,"House: Third Reading RCS# 187",83,7,0,10,100
1642165,1278513,2023-03-15,Senate,"Senate: Third Reading RSN# 2621",34,0,0,3,37
1642170,1253401,2023-02-16,House,"House: Third Reading RCS# 46",92,1,0,7,100
1642170,1273038,2023-03-10,Senate,"Senate: Third Reading W/scs1 scta1 RSN# 2584",33,0,0,4,37
1642170,1277836,2023-03-16,House,"House: Third Reading RCS# 284",92,0,0,8,100
1642171,1264561,2023-02-28,House,"House: Third Reading RCS# 93",97,0,0,3,100
1642180,1261528,2023-02-24,House,"House: Third Reading RCS# 83",93,0,0,7,100
1642180,1290186,2023-03-30,Senate,"Senate: Third Reading RSN# 2757",37,0,0,0,37
1642193,1265768,2023-03-01,Senate,"Senate: Third Reading W/scs1 sfa1 RSN# 2525",36,0,0,0,36
1642194,1231000,2023-01-05,House,"House: Third Reading RCS# 34",98,0,0,2,100
1642195,1254122,2023-02-16,House,"House: Third Reading RCS# 48",94,0,0,6,100
1642195,1290202,2023-03-30,Senate,"Senate: Third Reading RSN# 2758",37,0,0,0,37
1642207,1255045,2023-02-17,House,"House: Third Reading RCS# 52",95,0,0,5,100
1642213,1231002,2023-01-05,House,"House: Third Reading RCS# 35",98,0,0,2,100
1642213,1231003,2023-01-05,Senate,"Senate: Third Reading RSN# 2463",35,0,0,2,37
1642218,1266058,2023-03-01,Senate,"Senate: Third Reading W/sfa3 RSN# 2527",35,0,0,1,36
