bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1871425,2115,HB1001,4,Passed,2024-04-17,"An Act For The Arkansas House Of Representatives Of The Ninety-fourth General Assembly Appropriation For The 2023-2024 Fiscal Year.","An Act For The Arkansas House Of Representatives Of The Ninety-fourth General Assembly Appropriation For The 2023-2024 Fiscal Year.",0,,2024-04-17,"Notification that HB1001 is now Act 2",https://legiscan.com/AR/bill/HB1001/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1001&ddBienniumSession=2023%2F2024F
1871339,2115,HB1002,4,Passed,2024-04-25,"An Act For The Arkansas House Of Representatives - Staff Appropriation For The 2024-2025 Fiscal Year.","An Act For The Arkansas House Of Representatives - Staff Appropriation For The 2024-2025 Fiscal Year.",0,,2024-04-25,"Notification that HB1002 is now Act 43",https://legiscan.com/AR/bill/HB1002/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1002&ddBienniumSession=2023%2F2024F
1871453,2115,HB1003,4,Passed,2024-04-17,"The General Appropriation Act For The 2024-2025 Fiscal Year.","The General Appropriation Act For The 2024-2025 Fiscal Year.",0,,2024-04-17,"Notification that HB1003 is now Act 1",https://legiscan.com/AR/bill/HB1003/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1003&ddBienniumSession=2023%2F2024F
1871462,2115,HB1004,4,Passed,2024-04-25,"An Act For The Department Of Education - Martin Luther King, Jr. Commission Appropriation For The 2024-2025 Fiscal Year.","An Act For The Department Of Education - Martin Luther King, Jr. Commission Appropriation For The 2024-2025 Fiscal Year.",0,,2024-04-25,"Notification that HB1004 is now Act 44",https://legiscan.com/AR/bill/HB1004/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1004&ddBienniumSession=2023%2F2024F
1871318,2115,HB1005,4,Passed,2024-04-25,"An Act For The Uams - Reynolds Center On Aging, Boozman College Of Public Health, Ark. Biosciences Institute, &amp; The Area Health Ed. Center In Helena Appropriation For The 2024-2025 Fiscal Year.","An Act For The Uams - Reynolds Center On Aging, Boozman College Of Public Health, Ark. Biosciences Institute, &amp; The Area Health Ed. Center In Helena Appropriation For The 2024-2025 Fiscal Year.",0,,2024-04-25,"Notification that HB1005 is now Act 45",https://legiscan.com/AR/bill/HB1005/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1005&ddBienniumSession=2023%2F2024F
1871470,2115,HB1006,4,Passed,2024-04-25,"An Act For The Department Of The Military Appropriation For The 2024-2025 Fiscal Year.","An Act For The Department Of The Military Appropriation For The 2024-2025 Fiscal Year.",0,,2024-04-25,"Notification that HB1006 is now Act 46",https://legiscan.com/AR/bill/HB1006/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1006&ddBienniumSession=2023%2F2024F
1871347,2115,HB1007,4,Passed,2024-04-19,"An Act For The Department Of Agriculture - Promotion Boards Appropriation For The 2024-2025 Fiscal Year.","An Act For The Department Of Agriculture - Promotion Boards Appropriation For The 2024-2025 Fiscal Year.",0,,2024-04-19,"Notification that HB1007 is now Act 27",https://legiscan.com/AR/bill/HB1007/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1007&ddBienniumSession=2023%2F2024F
1871355,2115,HB1008,4,Passed,2024-05-03,"An Act For The Department Of Education - Educational Television Division Appropriation For The 2024-2025 Fiscal Year.","An Act For The Department Of Education - Educational Television Division Appropriation For The 2024-2025 Fiscal Year.",0,,2024-05-03,"Notification that HB1008 is now Act 137",https://legiscan.com/AR/bill/HB1008/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1008&ddBienniumSession=2023%2F2024F
1871408,2115,HB1009,4,Passed,2024-04-25,"An Act For The Department Of Agriculture - Arkansas Natural Resources Commission Appropriation For The 2024-2025 Fiscal Year.","An Act For The Department Of Agriculture - Arkansas Natural Resources Commission Appropriation For The 2024-2025 Fiscal Year.",0,,2024-04-25,"Notification that HB1009 is now Act 47",https://legiscan.com/AR/bill/HB1009/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1009&ddBienniumSession=2023%2F2024F
1871447,2115,HB1010,4,Passed,2024-04-25,"An Act For The Arkansas State University - Arkansas Biosciences Institute Appropriation For The 2024-2025 Fiscal Year.","An Act For The Arkansas State University - Arkansas Biosciences Institute Appropriation For The 2024-2025 Fiscal Year.",0,,2024-04-25,"Notification that HB1010 is now Act 48",https://legiscan.com/AR/bill/HB1010/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1010&ddBienniumSession=2023%2F2024F
1871464,2115,HB1011,4,Passed,2024-04-30,"An Act For The Department Of Public Safety - Division Of Emergency Management Appropriation For The 2024-2025 Fiscal Year.","An Act For The Department Of Public Safety - Division Of Emergency Management Appropriation For The 2024-2025 Fiscal Year.",0,,2024-04-30,"Notification that HB1011 is now Act 126",https://legiscan.com/AR/bill/HB1011/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1011&ddBienniumSession=2023%2F2024F
1871459,2115,HB1012,4,Passed,2024-05-03,"An Act For The Department Of Public Safety Appropriation For The 2024-2025 Fiscal Year.","An Act For The Department Of Public Safety Appropriation For The 2024-2025 Fiscal Year.",0,,2024-05-03,"Notification that HB1012 is now Act 138",https://legiscan.com/AR/bill/HB1012/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1012&ddBienniumSession=2023%2F2024F
1871393,2115,HB1013,4,Passed,2024-04-25,"An Act For The Department Of Corrections - Division Of Correction Appropriation For The 2024-2025 Fiscal Year.","An Act For The Department Of Corrections - Division Of Correction Appropriation For The 2024-2025 Fiscal Year.",0,,2024-04-25,"Notification that HB1013 is now Act 49",https://legiscan.com/AR/bill/HB1013/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1013&ddBienniumSession=2023%2F2024F
1871372,2115,HB1014,4,Passed,2024-04-25,"An Act For The Department Of Corrections - Division Of Community Correction Appropriation For The 2024-2025 Fiscal Year.","An Act For The Department Of Corrections - Division Of Community Correction Appropriation For The 2024-2025 Fiscal Year.",0,,2024-04-25,"Notification that HB1014 is now Act 50",https://legiscan.com/AR/bill/HB1014/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1014&ddBienniumSession=2023%2F2024F
1871427,2115,HB1015,4,Passed,2024-04-30,"An Act For Arkansas Legislative Audit Of The Legislative Joint Auditing Committee Appropriation For The 2024-2025 Fiscal Year.","An Act For Arkansas Legislative Audit Of The Legislative Joint Auditing Committee Appropriation For The 2024-2025 Fiscal Year.",0,,2024-04-30,"Notification that HB1015 is now Act 127",https://legiscan.com/AR/bill/HB1015/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1015&ddBienniumSession=2023%2F2024F
1871359,2115,HB1016,4,Passed,2024-04-25,"An Act For The Arkansas Court Of Appeals Appropriation For The 2024-2025 Fiscal Year.","An Act For The Arkansas Court Of Appeals Appropriation For The 2024-2025 Fiscal Year.",0,,2024-04-25,"Notification that HB1016 is now Act 51",https://legiscan.com/AR/bill/HB1016/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1016&ddBienniumSession=2023%2F2024F
1871400,2115,HB1017,4,Passed,2024-04-25,"An Act For The Arkansas Public Service Commission Appropriation For The 2024-2025 Fiscal Year.","An Act For The Arkansas Public Service Commission Appropriation For The 2024-2025 Fiscal Year.",0,,2024-04-25,"Notification that HB1017 is now Act 52",https://legiscan.com/AR/bill/HB1017/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1017&ddBienniumSession=2023%2F2024F
1871334,2115,HB1018,4,Passed,2024-04-25,"An Act For The University Of Arkansas - Fort Smith Appropriation For The 2024-2025 Fiscal Year.","An Act For The University Of Arkansas - Fort Smith Appropriation For The 2024-2025 Fiscal Year.",0,,2024-04-25,"Notification that HB1018 is now Act 53",https://legiscan.com/AR/bill/HB1018/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1018&ddBienniumSession=2023%2F2024F
1871363,2115,HB1019,4,Passed,2024-04-30,"An Act For The Arkansas Tech University Appropriation For The 2024-2025 Fiscal Year.","An Act For The Arkansas Tech University Appropriation For The 2024-2025 Fiscal Year.",0,,2024-04-30,"Notification that HB1019 is now Act 128",https://legiscan.com/AR/bill/HB1019/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1019&ddBienniumSession=2023%2F2024F
1871471,2115,HB1020,4,Passed,2024-05-03,"An Act For The University Of Arkansas At Little Rock Appropriation For The 2024-2025 Fiscal Year.","An Act For The University Of Arkansas At Little Rock Appropriation For The 2024-2025 Fiscal Year.",0,,2024-05-03,"Notification that HB1020 is now Act 139",https://legiscan.com/AR/bill/HB1020/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1020&ddBienniumSession=2023%2F2024F
1871341,2115,HB1021,4,Passed,2024-04-25,"An Act For The Southern Arkansas University Appropriation For The 2024-2025 Fiscal Year.","An Act For The Southern Arkansas University Appropriation For The 2024-2025 Fiscal Year.",0,,2024-04-25,"Notification that HB1021 is now Act 54",https://legiscan.com/AR/bill/HB1021/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1021&ddBienniumSession=2023%2F2024F
1871311,2115,HB1022,4,Passed,2024-04-25,"An Act For The University Of Arkansas And The Division Of Agriculture - Arkansas Biosciences Institutes Appropriation For The 2024-2025 Fiscal Year.","An Act For The University Of Arkansas And The Division Of Agriculture - Arkansas Biosciences Institutes Appropriation For The 2024-2025 Fiscal Year.",0,,2024-04-25,"Notification that HB1022 is now Act 55",https://legiscan.com/AR/bill/HB1022/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1022&ddBienniumSession=2023%2F2024F
1871320,2115,HB1023,4,Passed,2024-05-03,"An Act To Make An Appropriation For State Turnback For Counties And Municipalities By The Office Of The Treasurer Of State For The Fiscal Year Ending June 30, 2025; And For Other Purposes.","An Act To Make An Appropriation For State Turnback For Counties And Municipalities By The Office Of The Treasurer Of State For The Fiscal Year Ending June 30, 2025; And For Other Purposes.",0,,2024-05-03,"Notification that HB1023 is now Act 140",https://legiscan.com/AR/bill/HB1023/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1023&ddBienniumSession=2023%2F2024F
1871434,2115,HB1024,4,Passed,2024-04-19,"An Act For The Department Of Human Services - Medicaid Tobacco Settlement Program Appropriation For The 2024-2025 Fiscal Year.","An Act For The Department Of Human Services - Medicaid Tobacco Settlement Program Appropriation For The 2024-2025 Fiscal Year.",0,,2024-04-19,"Notification that HB1024 is now Act 3",https://legiscan.com/AR/bill/HB1024/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1024&ddBienniumSession=2023%2F2024F
1871369,2115,HB1025,4,Passed,2024-04-19,"An Act For The Department Of Health - Tobacco Prevention And Cessation Programs Appropriation For The 2024-2025 Fiscal Year.","An Act For The Department Of Health - Tobacco Prevention And Cessation Programs Appropriation For The 2024-2025 Fiscal Year.",0,,2024-04-19,"Notification that HB1025 is now Act 4",https://legiscan.com/AR/bill/HB1025/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1025&ddBienniumSession=2023%2F2024F
1871431,2115,HB1026,4,Passed,2024-04-25,"An Act For The Department Of Commerce - State Bank Department And State Securities Department Appropriation For The 2024-2025 Fiscal Year.","An Act For The Department Of Commerce - State Bank Department And State Securities Department Appropriation For The 2024-2025 Fiscal Year.",0,,2024-04-25,"Notification that HB1026 is now Act 56",https://legiscan.com/AR/bill/HB1026/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1026&ddBienniumSession=2023%2F2024F
1871332,2115,HB1027,4,Passed,2024-04-19,"An Act For The Department Of Commerce - Arkansas Rehabilitation Services Appropriation For The 2024-2025 Fiscal Year.","An Act For The Department Of Commerce - Arkansas Rehabilitation Services Appropriation For The 2024-2025 Fiscal Year.",0,,2024-04-19,"Notification that HB1027 is now Act 9",https://legiscan.com/AR/bill/HB1027/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1027&ddBienniumSession=2023%2F2024F
1871365,2115,HB1028,4,Passed,2024-04-25,"An Act For The Department Of Education - Arkansas State Library Appropriation For The 2024-2025 Fiscal Year.","An Act For The Department Of Education - Arkansas State Library Appropriation For The 2024-2025 Fiscal Year.",0,,2024-04-25,"Notification that HB1028 is now Act 57",https://legiscan.com/AR/bill/HB1028/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1028&ddBienniumSession=2023%2F2024F
1871338,2115,HB1029,4,Passed,2024-05-03,"An Act For The Arkansas State Claims Commission Appropriation For The 2024-2025 Fiscal Year.","An Act For The Arkansas State Claims Commission Appropriation For The 2024-2025 Fiscal Year.",0,,2024-05-03,"Notification that HB1029 is now Act 141",https://legiscan.com/AR/bill/HB1029/2024,https://www.arkleg.state.ar.us/Bills/Detail?id=hb1029&ddBienniumSession=2023%2F2024F
