people_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,followthemoney_eid,votesmart_id,opensecrets_id,ballotpedia,knowwho_pid,committee_id
2024,"Kelly Alexander",Kelly,M.,Alexander,Jr.,,1,D,1,Rep,HD-107,5957637,103075,,"Kelly_Alexander,_Jr.",265415,0
2031,"Hugh Blackwell",Hugh,,Blackwell,,,2,R,1,Rep,HD-086,5950229,57758,,Hugh_Blackwell,268469,0
2033,"Daniel Blue",Daniel,T.,Blue,Jr.,Dan,1,D,2,Sen,SD-014,5878339,5945,,Dan_Blue_Jr.,196584,0
2034,"John Blust",John,M.,Blust,,,2,R,1,Rep,HD-062,13003908,10229,,John_Blust,205585,0
2038,"William Brisson",William,D.,Brisson,,,2,R,1,Rep,HD-022,5847124,41187,,William_Brisson,250113,0
2044,"Becky Carney",Becky,,Carney,,,1,D,1,Rep,HD-102,6391673,41340,,Becky_Carney,211998,0
2045,"George Cleveland",George,G.,Cleveland,,,2,R,1,Rep,HD-014,5850750,41311,,George_Cleveland,227195,0
2049,"Patricia Cotham",Patricia,Ann,Cotham,,Tricia,2,R,1,Rep,HD-112,5924794,69643,,Tricia_Cotham,254773,0
2065,"Rosa Gill",Rosa,U.,Gill,,,1,D,1,Rep,HD-033,6503736,112716,,Rosa_Gill,279143,0
2077,"Mary Harrison",Mary,Price,Harrison,,Pricey,1,D,1,Rep,HD-061,13004008,41671,,Mary_Harrison,227220,0
2083,"Julia Howard",Julia,C.,Howard,,,2,R,1,Rep,HD-077,5849427,5988,,Julia_Howard,196654,0
2086,"Francis Iler",Francis,Robertson,Iler,Jr.,Frank,2,R,1,Rep,HD-017,6052371,112440,,Frank_Iler,279141,0
2099,"Marvin Lucas",Marvin,W.,Lucas,,,1,D,1,Rep,HD-042,5883254,40940,,"Marvin_Lucas,_Jr._(North_Carolina)",205582,0
2109,"Grey Mills",Paul,Grey,Mills,,Grey,2,R,1,Rep,HD-095,6128288,103065,,Grey_Mills_Jr.,268480,0
2111,"Timothy Moore",Timothy,Keith,Moore,,Tim,2,R,1,Rep,HD-111,6590148,41316,,Timothy_K._Moore,212012,0
2115,"Garland Pierce",Garland,E.,Pierce,,,1,D,1,Rep,HD-048,13003979,40990,,Garland_Pierce,227212,0
2122,"Mitchell Setzer",Mitchell,Smith,Setzer,,,2,R,1,Rep,HD-089,6342660,21013,,Mitchell_Setzer,196615,0
2127,"Sarah Stevens",Sarah,S.,Stevens,,,2,R,1,Rep,HD-090,5852238,103057,,Sarah_Stevens,268472,0
2146,"Michael Wray",Michael,H.,Wray,,,1,D,1,Rep,HD-027,5918516,41327,,Michael_Wray_(North_Carolina),227199,0
2154,"Philip Berger",Philip,Edward,Berger,,Phil,2,R,2,Sen,SD-026,6180300,41493,,Phil_Berger,208730,0
11848,"James Dixon",James,William,Dixon,Jr.,Jimmy,2,R,1,Rep,HD-004,5904914,119381,,James_Dixon_(North_Carolina),292224,0
11849,"John Faircloth",John,A.,Faircloth,Jr.,,2,R,1,Rep,HD-062,5891420,149817,,John_Faircloth,292261,0
11850,"Harry Warren",Harry,,Warren,,,2,R,1,Rep,HD-076,6686889,117839,,Harry_Warren,292271,0
11852,"Kelly Hastings",Kelly,E.,Hastings,,,2,R,1,Rep,HD-110,13004128,103078,,Kelly_Hastings,293225,0
11858,"Timothy Moffitt",Timothy,Douglas,Moffitt,,Tim,2,R,2,Sen,SD-048,5962937,103082,,Timothy_Moffitt,268499,0
11862,"Norman Sanderson",Norman,W.,Sanderson,,,2,R,2,Sen,SD-001,6044324,57684,,Norman_Sanderson,268420,0
11863,"Phillip Shepard",Phillip,R.,Shepard,,,2,R,1,Rep,HD-015,6058799,117801,,Phillip_Shepard,292230,0
11866,"John Torbett",John,A.,Torbett,,,2,R,1,Rep,HD-108,13004125,92622,,John_Torbett,290249,0
11937,"Ralph Hise",Ralph,E.,Hise,Jr.,,2,R,2,Sen,SD-047,13012763,117794,,Ralph_Hise,290237,0
12009,"William Jackson",William,,Jackson,,Brent,2,R,2,Sen,SD-009,5856356,117775,,Brent_Jackson_(North_Carolina_State_Senator),292187,0
12031,"William Rabon",William,Peter,Rabon,,Bill,2,R,2,Sen,SD-008,5913942,117772,,William_Rabon,292184,0
