bill_id,date,chamber,sequence,action
1785351,2023-12-01,House,1,"Introduced 01/03/2024 and referred to Commerce and Consumer Affairs"
1785351,2024-01-03,House,2,"Public Hearing: 01/09/2024 10:30 am Legislative Office Building 306-308"
1785351,2024-01-17,House,3,"Subcommittee Work Session: 01/24/2024 10:00 am Legislative Office Building 302-304"
1785351,2024-01-31,House,4,"Executive Session: 02/07/2024 01:15 pm Legislative Office Building 302-304"
1785351,2024-02-12,House,5,"Committee Report: Refer for Interim Study 02/07/2024 (Vote 18-0; Consent Calendar)"
1785351,2024-02-22,House,6,"Refer for Interim Study: Motion Adopted Voice Vote 02/22/2024 House Journal  6 P. 3"
1785351,2024-08-14,House,7,"Full Committee Work Session: 09/11/2024 10:00 am Legislative Office Building 302-304"
1785351,2024-09-25,House,8,"Executive Session: 10/17/2024 10:00 am Legislative Office Building 302-304"
1785352,2023-12-01,House,1,"Introduced 01/03/2024 and referred to Election Law"
1785352,2024-01-31,House,2,"Public Hearing: 02/06/2024 11:30 am Legislative Office Building 306-308"
1785352,2024-03-05,House,3,"Executive Session: 03/11/2024 10:00 am Legislative Office Building 306-308"
1785352,2024-03-15,House,4,"Committee Report: Inexpedient to Legislate 03/11/2024 (Vote 20-0; Consent Calendar)"
1785352,2024-03-21,House,5,"Inexpedient to Legislate: Motion Adopted Voice Vote 03/21/2024 House Journal  9 P. 3"
1785353,2023-11-27,House,1,"Introduced 01/03/2024 and referred to Education"
1785353,2024-01-04,House,2,"Public Hearing: 01/18/2024 02:00 pm Legislative Office Building 205-207"
1785353,2024-01-17,House,3,"==RECESSED== Executive Session: 01/24/2024 09:15 am Legislative Office Building 205-207"
1785353,2024-01-25,House,4,"==RECESSED== Executive Session: 01/30/2024 10:00 am Legislative Office Building 205-207"
1785353,2024-01-25,House,5,"==CONTINUED== Executive Session: 01/31/2024 10:00 am Legislative Office Building 205-207"
1785353,2024-02-01,House,6,"Committee Report: Inexpedient to Legislate 01/30/2024 (Vote 19-0; Consent Calendar)"
1785353,2024-02-08,House,7,"Inexpedient to Legislate: Motion Adopted Voice Vote 02/08/2024 House Journal  4 P. 4"
1785354,2023-12-01,House,1,"Introduced 01/03/2024 and referred to Education"
1785354,2024-01-25,House,2,"Public Hearing: 01/29/2024 02:00 pm Legislative Office Building 205-207"
1785354,2024-02-22,House,3,"Executive Session: 03/06/2024 09:30 am Legislative Office Building 205-207"
1785354,2024-03-13,House,4,"Committee Report: Without Recommendation 03/06/2024 (Vote 10-10; Regular Calendar)"
1785354,2024-03-21,House,5,"Amendment # 2024-0973h: Amendment Adopted DV 190-177 03/21/2024 House Journal  9 P. 30"
1785354,2024-03-21,House,6,"Ought to Pass with Amendment 2024-0973h: Motion Adopted Regular Calendar 189-182 03/21/2024 House Journal  9 P. 31"
1785354,2024-03-21,House,7,"Reconsider (Rep. Sweeney): Motion Failed DV 178-194 03/21/2024 House Journal  9 P. 35"
1785354,2024-03-26,Senate,8,"Introduced 03/21/2024 and Referred to Education; Senate Journal 8"
1785354,2024-04-24,Senate,9,"Hearing: 04/30/2024, Room 101, Legislative Office Building, 09:00 am; Senate Calendar  17"
1785354,2024-05-07,Senate,10,"Committee Report: Ought to Pass, 05/16/2024, Vote 3-1; Senate Calendar  19"
1785354,2024-05-16,Senate,11,"Special Order to 05/16/2024, Without Objection, Motion Adopted; 05/15/2024 Senate Journal 12"
1785354,2024-05-16,Senate,12,"Ought to Pass: Regular Calendar 13Y-10N, Motion Adopted; OT3rdg; 05/16/2024; Senate Journal 13"
1785354,2024-06-19,Senate,13,"Enrolled Adopted, Voice Vote, (In recess 06/13/2024); Senate Journal 18"
1785354,2024-06-19,House,14,"Enrolled (in recess of) 06/13/2024"
1785354,2024-07-26,House,15,"Signed by Governor Sununu 07/19/2024; Chapter 228; eff. 08/18/2024"
1785356,2023-12-01,House,1,"Introduced 01/03/2024 and referred to Children and Family Law"
1785356,2024-01-31,House,2,"Public Hearing: 02/20/2024 10:00 am Legislative Office Building 206-208"
1785356,2024-02-21,House,3,"Executive Session: 03/05/2024 10:00 am Legislative Office Building 206-208"
1785356,2024-03-11,House,4,"Committee Report: Ought to Pass with Amendment # 2024-0914h 03/05/2024 (Vote 9-5; Regular Calendar)"
1785356,2024-03-21,House,5,"Amendment # 2024-0914h: Amendment Adopted Voice Vote 03/21/2024 House Journal  9 P. 21"
1785356,2024-03-21,House,6,"Ought to Pass with Amendment 2024-0914h: Motion Adopted DV 187-178 03/21/2024 House Journal  9 P. 21"
1785356,2024-03-26,Senate,7,"Introduced 03/21/2024 and Referred to Judiciary; Senate Journal 8"
