people_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,followthemoney_eid,votesmart_id,opensecrets_id,ballotpedia,knowwho_pid,committee_id
10657,"Jane English",Jane,,English,,,2,R,2,Sen,SD-034,9668272,103760,,Jane_English,270518,0
10661,"Fred Allen",Fred,,Allen,,,1,D,1,Rep,HD-030,6475720,27782,,Fred_Allen,250872,0
10662,"Lane Jean",Lane,,Jean,,,2,R,1,Rep,HD-002,6682599,119096,,Lane_Jean,290779,0
10667,"Stephen Meeks",Stephen,,Meeks,,,2,R,1,Rep,HD-067,6682643,119135,,Stephen_Meeks,290814,0
10674,"Larry Teague",Larry,R.,Teague,,,1,D,2,Sen,SD-010,6412582,10953,,Larry_Teague,192783,0
10772,"Linda Chesterfield",Linda,Pondexter,Chesterfield,,,1,D,2,Sen,SD-030,6382150,27981,,Linda_Chesterfield,293149,0
11148,"Keith Ingram",Keith,M.,Ingram,,,1,D,2,Sen,SD-024,9718133,103780,,Keith_Ingram,270532,0
11360,"Mark Perry",Mark,,Perry,,,1,D,1,Rep,HD-042,12997643,103770,,Mark_Perry,270523,0
11363,"Bill Sample",Bill,,Sample,,,2,R,2,Sen,SD-014,6661991,27839,,Bill_Sample,227314,0
11366,"Cecile Bledsoe",Cecile,Herndon,Bledsoe,,,2,R,2,Sen,SD-003,6578207,16239,,Cecile_Bledsoe,192767,0
11686,"Gary Deffenbaugh",Gary,,Deffenbaugh,,,2,R,1,Rep,HD-079,6682690,119160,,Gary_Deffenbaugh,290832,0
11693,"Joyce Elliott",Joyce,,Elliott,,,1,D,2,Sen,SD-031,6381826,27771,,Joyce_Elliott,206233,0
11831,"Jonathan Dismang",Jonathan,,Dismang,,,2,R,2,Sen,SD-028,6675302,103777,,Jonathan_Dismang,270527,0
11991,"Greg Leding",Greg,,Leding,,,1,D,2,Sen,SD-004,6500871,119190,,Greg_Leding,289326,0
12020,"Jason Rapert",Jason,,Rapert,,,2,R,2,Sen,SD-035,13011079,119197,,Jason_Rapert,289327,0
12101,"Missy Irvin",Missy,Thomas,Irvin,,,2,R,2,Sen,SD-018,6682744,119194,,Missy_Irvin,290861,0
12108,"Jon Eubanks",Jon,S.,Eubanks,,,2,R,1,Rep,HD-074,6682723,119183,,Jon_S._Eubanks,290852,0
12110,"Matthew Shepherd",Matthew,J.,Shepherd,,,2,R,1,Rep,HD-006,9668278,119100,,Matthew_Shepherd_(Arkansas),290784,0
12186,"Kim Hammer",Kim,,Hammer,,,2,R,2,Sen,SD-033,6669707,60226,,Kim_Hammer,290801,0
12235,"David Fielding",David,,Fielding,,,1,D,1,Rep,HD-005,6500580,80254,,David_Fielding,290781,0
12236,"Stephanie Flowers",Stephanie,,Flowers,,,1,D,2,Sen,SD-025,6458565,27988,,Stephanie_Flowers,227302,0
12464,"Frederick Love",Frederick,J.,Love,,Fred,1,D,1,Rep,HD-029,6459312,27882,,Fredrick_Love,290811,0
12468,"Terry Rice",Terry,W.,Rice,,,2,R,2,Sen,SD-009,6675331,103785,,Terry_Rice_(Arkansas),270535,0
12470,"Reginald Murdock",Reginald,,Murdock,,,1,D,1,Rep,HD-048,6458646,27965,,Reginald_Murdock,290820,0
12483,"Gary Stubblefield",Gary,,Stubblefield,,,2,R,2,Sen,SD-006,6682697,119162,,Gary_Stubblefield,290833,0
12578,"Jeff Wardlaw",Jeff,R.,Wardlaw,,,2,R,1,Rep,HD-008,9668340,119102,,Jeff_Wardlaw,289308,0
12719,"Bruce Cozart",Bruce,,Cozart,,,2,R,1,Rep,HD-024,6699101,128788,,Bruce_Cozart,334252,0
