bill_id,term,session,title,description,commem
HB2003,2023_2024,2024-RS,NA,"Appropriates money for the expenses, grants, refunds, and distributions of the Department of Higher Education and Workforce Development",0
HB2004,2023_2024,2024-RS,NA,"Appropriates money for the expenses, grants, refunds, and distributions of the Department of Revenue and Department of Transportation",0
HB2005,2023_2024,2024-RS,NA,"Appropriates money for the expenses, grants, refunds, and distributions of the Office of Administration, the Department of Transportation, the Department of Conservation, the Department of Public Safety, and the Chief Executive's Office",0
HB2006,2023_2024,2024-RS,NA,"Appropriates money for the expenses, grants, refunds, and distributions of the Department of Agriculture, the Department of Natural Resources, and the Department of Conservation",0
HB2007,2023_2024,2024-RS,NA,"Appropriates money for the expenses, grants, refunds, and distributions of the Department of Economic Development, the Department of Commerce and Insurance, and the Department of Labor and Industrial Relations",0
HB2008,2023_2024,2024-RS,NA,"Appropriates money for the expenses, grants, refunds, and distributions of the Department of Public Safety and the Department of National Guard",0
HB2009,2023_2024,2024-RS,NA,"Appropriates money for the expenses, grants, refunds, and distributions of the Department of Corrections",0
HB2010,2023_2024,2024-RS,NA,"Appropriates money for the expenses, grants, refunds, and distributions of the Department of Mental Health, the Department of Health and Senior Services, and the Missouri Health Facilities Review Committee",0
HB2011,2023_2024,2024-RS,NA,"Appropriates money for the expenses, grants, refunds, and distributions of the Department of Social Services",0
HB2012,2023_2024,2024-RS,NA,"Appropriates money for the expenses, grants, refunds, and distributions of statewide elected officials, the Judiciary, the Office of the State Public Defender, and the General Assembly",0
HB2013,2023_2024,2024-RS,NA,Appropriates money for real property leases and related services,0
HB2015,2023_2024,2024-RS,NA,Appropriates money for supplemental purposes,0
HB2016,2023_2024,2024-RS,NA,Appropriates money for supplemental purposes,0
HB2017,2023_2024,2024-RS,NA,Appropriates money for capital improvement,0
HB2018,2023_2024,2024-RS,NA,"Appropriates money for the expenses, grants, refunds, and distributions of several departments and offices of state government",0
HB2019,2023_2024,2024-RS,NA,Appropriates money for planning and capital improvements for the several departments and offices of state government,0
HB2020,2023_2024,2024-RS,NA,"Appropriates money for the expenses, grants, refunds, distributions, purchase of equipment, planning expenses, capital improvement projects, and equipment or systems of the several departments and offices of state government",0
HB2031,2023_2024,2024-RS,NA,Exempts entities registered with the department of health and senior services that distribute hypodermic needles or syringes from the crime of unlawful delivery of drug paraphernalia,0
HB2032,2023_2024,2024-RS,NA,Allows motorcycles to operate between stopped and slow-moving lanes of traffic,0
HB2033,2023_2024,2024-RS,NA,Modifies provisions relating to the appointing of certain persons in court proceedings,0
HB2034,2023_2024,2024-RS,NA,Modifies provisions relating to workforce development,0
HB2035,2023_2024,2024-RS,NA,"Establishes the ""PRAISE Act"", prohibiting the closure of places of worship during an emergency",0
HB2036,2023_2024,2024-RS,NA,Establishes provisions relating to allergy prevention and responses in child care facilities,0
HB2037,2023_2024,2024-RS,NA,Prohibits employers from engaging in certain forms of discrimination based on gender,0
HB2038,2023_2024,2024-RS,NA,"Establishes the ""Respect People's Abortion Decisions Act""",0
HB2039,2023_2024,2024-RS,NA,Modifies provisions for senior housing subsidies,0
HB2040,2023_2024,2024-RS,NA,"Excludes from the definition of ""abortion"" the use of birth control with an intention of preventing a pregnancy or reasons other than to terminate a pregnancy",0
HB2041,2023_2024,2024-RS,NA,Changes the laws regarding consumer products so that certain individuals and businesses have access to product repair information from certain manufacturers,0
HB2042,2023_2024,2024-RS,NA,Creates provisions requiring realtors and landlords to provide new residents with voter registration packets,0
HB2043,2023_2024,2024-RS,NA,Establishes a controlled livestock grazing program within the department of agriculture,0
HB2044,2023_2024,2024-RS,NA,Establishes a meat production justice grant program,0
HB2045,2023_2024,2024-RS,NA,Requires organizations that provide pregnancy-related services to provide medically accurate information regarding reproductive health options in order to receive state funding,0
HB2046,2023_2024,2024-RS,NA,Modifies provisions relating to soil and water practices,0
HB2047,2023_2024,2024-RS,NA,Requires a firearm owner to report lost or stolen firearms,0
HB2048,2023_2024,2024-RS,NA,Requires disclosure of sales prices in real estate sales,0
HB2049,2023_2024,2024-RS,NA,Extends the duration of unemployment benefits,0
HB2050,2023_2024,2024-RS,NA,"Modifies the ""Senior Citizen Property Tax Relief Credit"" or ""circuit breaker"" tax credit by increasing the maximum upper limit and property tax credit amounts",0
HB2051,2023_2024,2024-RS,NA,Requires in-state public educational institutions to grant undergraduate course credit for students who score 4 or higher on international baccalaureate examinations,0
HB2052,2023_2024,2024-RS,NA,Modifies provisions relating to elections,0
HB2053,2023_2024,2024-RS,NA,Creates a reciprocal boycott pact that encourages member states to engage in boycotts against states that impose boycotts on other member states,0
HB2054,2023_2024,2024-RS,NA,Modifies provisions relating to gas corporations,0
HB2055,2023_2024,2024-RS,NA,Exempts the sale of food from sales tax,0
HB2056,2023_2024,2024-RS,NA,Requires municipalities and the department of transportation to reimburse non-rate regulated utilities for site relocation costs incurred due to road maintenance,0
HB2057,2023_2024,2024-RS,NA,Modifies provisions relating to video service providers,0
HB2058,2023_2024,2024-RS,NA,Modifies provisions relating to certain special taxing districts,0
HB2059,2023_2024,2024-RS,NA,Prohibits the use of restraints on a child in juvenile court,0
HB2060,2023_2024,2024-RS,NA,Modifies provisions relating to tobacco product regulations,0
HB2061,2023_2024,2024-RS,NA,Creates provisions relating to local ballot proposals by political subdivisions to impose a new tax or increase the rate of an existing tax,0
HB2062,2023_2024,2024-RS,NA,Establishes provisions relating to the use of real property,0
HB2063,2023_2024,2024-RS,NA,Modifies laws relating to commercial financing disclosures,0
HB2064,2023_2024,2024-RS,NA,Modifies provisions relating to civil proceedings,0
HB2065,2023_2024,2024-RS,NA,Modifies provisions relating to the collection of delinquent property taxes,0
HB2066,2023_2024,2024-RS,NA,Modifies provisions relating to catalytic converters,0
HB2067,2023_2024,2024-RS,NA,Changes the name of I-70 to I-44 and the name of I-44 to I-70,0
HB2068,2023_2024,2024-RS,NA,"Modifies provisions allowing the establishment of a theater, cultural arts, and entertainment district",0
HB2069,2023_2024,2024-RS,NA,Modifies provisions relating to state funds for regional planning commissions,0
HB2070,2023_2024,2024-RS,NA,Creates provision for electrical choice and competition,0
HB2071,2023_2024,2024-RS,NA,Establishes the position of dementia services coordinator within the department of health and senior services,0
HB2072,2023_2024,2024-RS,NA,Modifies provisions relating to the motor fuel tax exemption,0
HB2073,2023_2024,2024-RS,NA,Authorizes an income tax exemption for certain state employees whose state wages or salary are at or below six times the federal poverty guidelines,0
HB2074,2023_2024,2024-RS,NA,Increases matching state funds available for various regional planning commissions,0
HB2075,2023_2024,2024-RS,NA,Establishes the dentist and dental hygienist compact,0
HB2076,2023_2024,2024-RS,NA,Modifies provisions relating to requirements for certain off-road vehicles,0
HB2077,2023_2024,2024-RS,NA,Modifies provisions related to county sales tax increases,0
HB2078,2023_2024,2024-RS,NA,Authorizes volunteer fire protection association dues to be collected by a county collector similar to property tax collections upon voter approval,0
HB2079,2023_2024,2024-RS,NA,Increase the prisoner reimbursement amount that the state is required to pay to counties,0
HB2080,2023_2024,2024-RS,NA,"Authorizes certain counties of the third classification to regulate, license, and impose a fee on filling stations",0
HB2081,2023_2024,2024-RS,NA,Establishes tax credits for certain engineering degrees,0
HB2082,2023_2024,2024-RS,NA,Creates provisions relating to health care benefits provided by certain organizations,0
HB2083,2023_2024,2024-RS,NA,Modifies provisions relating to sewage disposal,0
HB2084,2023_2024,2024-RS,NA,Authorizes the board of trustees of consolidated public library districts to establish the beginning and end dates of fiscal years,0
HB2085,2023_2024,2024-RS,NA,Establishes a one-time one year period to set up payment plans for unpaid vehicle sales tax,0
HB2086,2023_2024,2024-RS,NA,"Modifies caps, fees, and title requirements for certain real estate and agricultural loans",0
HB2087,2023_2024,2024-RS,NA,Modifies provisions relating to financial transactions,0
HB2088,2023_2024,2024-RS,NA,Changes provisions governing charter schools,0
HB2089,2023_2024,2024-RS,NA,Modifies provisions relating to benevolent tax credits,0
HB2090,2023_2024,2024-RS,NA,"Modifies provisions relating to the ""Neighborhood Assistance Act"" tax credit",0
HB2091,2023_2024,2024-RS,NA,Establishes a special license plate for veterans of military operations in both Afghanistan and Iraq,0
HB2092,2023_2024,2024-RS,NA,Modifies provisions governing scholarships available for teacher recruitment and retention purposes,0
HB2093,2023_2024,2024-RS,NA,Provides matching grant moneys to assist school districts with school renovation projects,0
HB2094,2023_2024,2024-RS,NA,Requires school districts to provide instruction in cursive writing,0
HB2095,2023_2024,2024-RS,NA,Creates a special surcharge in civil cases for construction of a new courthouse in the twenty-third judicial circuit,0
HB2096,2023_2024,2024-RS,NA,Establishes a five-year motor vehicle registration option for motor vehicles with a model year of manufacture that is less than five years old,0
HB2097,2023_2024,2024-RS,NA,Modifies the motor vehicle biennial registration option so that model year is not taken into consideration,0
HB2098,2023_2024,2024-RS,NA,Modifies provisions relating to employment security benefits,0
HB2099,2023_2024,2024-RS,NA,Modifies provisions relating to professional licensing,0
HB2100,2023_2024,2024-RS,NA,Requires the department of transportation to install signs to honor recipients of the Congressional Medal of Honor,0
HB2101,2023_2024,2024-RS,NA,"Modifies provisions relating to the ""Champion for Children"" tax credit for contributions to certain child advocacy organizations",0
HB2102,2023_2024,2024-RS,NA,Adds improperly transporting or storing a firearm in a motor vehicle to the offense of unlawful use of a weapon,0
HB2103,2023_2024,2024-RS,NA,Creates provisions relating to liability insurance for firearm owners,0
HB2104,2023_2024,2024-RS,NA,Changes provisions governing educational scholarships,0
HB2105,2023_2024,2024-RS,NA,Requires school districts to report information about the school board to the election authority,0
HB2106,2023_2024,2024-RS,NA,Modifies provisions governing income exempt from earnings tax,0
HB2107,2023_2024,2024-RS,NA,Establishes provisions relating to digital asset mining,0
HB2108,2023_2024,2024-RS,NA,Establishes provisions relating to expungement,0
HB2109,2023_2024,2024-RS,NA,Establishes and modifies provisions relating to the probate code,0
HB2110,2023_2024,2024-RS,NA,Modifies provisions relating to property tax assessments of certain stationary property,0
HB2111,2023_2024,2024-RS,NA,Modifies powers of the state auditor,0
HB2112,2023_2024,2024-RS,NA,"Authorizes a sales tax exemption for the purchase of diapers, incontinence products, feminine hygiene products, and certain vitamins",0
HB2113,2023_2024,2024-RS,NA,Establishes written parental consent requirements for individualized education programs (IEPs),0
HB2114,2023_2024,2024-RS,NA,Authorizes a tax on the endowments of qualifying institutions of higher education and a corresponding endowment tax revenue trigger to income tax rates,0
HB2115,2023_2024,2024-RS,NA,Creates provisions relating to prosthetists and orthotists,0
HB2116,2023_2024,2024-RS,NA,Establishes provisions relating to foster care services for youth with elevated needs,0
HB2117,2023_2024,2024-RS,NA,"Establishes the ""Forgivable Grant Program for Families of Adopted Children with Special Needs"" within the division of senior and disability services",0
HB2118,2023_2024,2024-RS,NA,Establishes provisions relating to reimbursing the monetary value of unused units of respite care or unused child care maintenance or subsidy days,0
HB2119,2023_2024,2024-RS,NA,Establishes provisions relating to adoption subsidies for youth with elevated needs,0
HB2120,2023_2024,2024-RS,NA,Establishes a pilot program administered by the department of health and senior services to provide funds to families who care for individuals with nursing care needs,0
HB2121,2023_2024,2024-RS,NA,"Establishes the ""Compassionate Assistance for Rape Emergencies (CARE) Act""",0
HB2122,2023_2024,2024-RS,NA,"Establishes the ""Uniform Collaborative Law Act""",0
HB2123,2023_2024,2024-RS,NA,Establishes reporting requirements for school districts and the department of elementary and secondary education when a pupil commits suicide,0
HB2124,2023_2024,2024-RS,NA,Establishes extreme risk protection orders and gun violence seizure warrants and prohibits certain persons involved in domestic violence from possessing a firearm,0
HB2125,2023_2024,2024-RS,NA,Modifies provisions relating to age for school entry,0
HB2126,2023_2024,2024-RS,NA,Provides that a confession of a child is inadmissible as evidence if the confession was obtained through deception,0
HB2127,2023_2024,2024-RS,NA,"Allows a court to reduce a life without parole sentence, or a sentence of thirty years or greater, to a sentence of life with eligibility for parole in certain circumstances",0
HB2128,2023_2024,2024-RS,NA,Changes the law regarding parole eligibility for certain offenders who have served thirty years of his or her sentence,0
HB2129,2023_2024,2024-RS,NA,Creates provisions relating to attorney's fees for certain civil actions brought against political subdivisions,0
HB2130,2023_2024,2024-RS,NA,Modifies provisions relating to general assembly special license plates,0
HB2131,2023_2024,2024-RS,NA,Requires solicitation be clearly disclaimed as a solicitation for an order,0
HB2132,2023_2024,2024-RS,NA,"Prohibits the odor of marijuana alone to give rise to probable cause to search a vehicle, home, or other private property",0
HB2133,2023_2024,2024-RS,NA,Requires motor vehicle dealers to verify that the person who will be driving a newly purchased motor vehicle from the sales location holds a valid driver's license issued in this state or another state,0
HB2134,2023_2024,2024-RS,NA,Modifies permit requirements and exemptions in relation to Missouri fertilizer and clean water laws,0
HB2135,2023_2024,2024-RS,NA,Modifies provisions relating to marijuana use and workers' compensation,0
HB2136,2023_2024,2024-RS,NA,Modifies the procedure for filling a vacancy in the general assembly,0
HB2137,2023_2024,2024-RS,NA,"Modifies provisions relating to the ""Pretrial Witness Protection Services Fund""",0
HB2138,2023_2024,2024-RS,NA,Changes the laws regarding the foreign ownership of agricultural land,0
HB2139,2023_2024,2024-RS,NA,"Establishes rules to govern contracts between contractors, subcontractors, and other parties to construction contracts",0
HB2140,2023_2024,2024-RS,NA,Modifies provisions relating to elections,0
HB2141,2023_2024,2024-RS,NA,Prohibits the use of Chinese-owned social media applications on state owned devices,0
HB2142,2023_2024,2024-RS,NA,Modifies provisions relating to an income tax deduction for broadband internet expansion grants,0
HB2143,2023_2024,2024-RS,NA,"Creates the ""Foreign Adversary Divestment Act"", requiring the state and local government entities to divest from investments in foreign adversaries",0
HB2144,2023_2024,2024-RS,NA,Modifies motor vehicle fuel tax apportionment,0
HB2145,2023_2024,2024-RS,NA,Removes an expiration date of provisions governing participation in athletics competitions,0
HB2146,2023_2024,2024-RS,NA,Modifies provisions relating to the Missouri ethics commission,0
HB2147,2023_2024,2024-RS,NA,Changes provisions governing the statewide assessment system,0
HB2148,2023_2024,2024-RS,NA,"Specifies that a parent's obligation to pay child support terminates when the child turns 18 or graduates from high school, whichever occurs later, with certain exceptions",0
HB2149,2023_2024,2024-RS,NA,Creates provisions relating to payments to ambulance providers,0
HB2150,2023_2024,2024-RS,NA,Allows the moving of manufactured housing on highways on Saturdays,0
HB2151,2023_2024,2024-RS,NA,Increases matching state funds available for various regional planning commissions,0
HB2152,2023_2024,2024-RS,NA,Requires paint manufacturers to establish a paint recycling program and prohibits the sale of their paint in the absence of a recycling program,0
HB2153,2023_2024,2024-RS,NA,Creates provisions relating to water exportation outside the state,0
HB2154,2023_2024,2024-RS,NA,Modifies provisions relating to proceedings of the judicial finance commission,0
HB2155,2023_2024,2024-RS,NA,Changes the law regarding fire protection districts,0
HB2156,2023_2024,2024-RS,NA,Modifies provisions relating to certain public school retirement systems boards of trustees,0
HB2157,2023_2024,2024-RS,NA,Establishes standards to promote the safety of minors using the internet and social media,0
HB2158,2023_2024,2024-RS,NA,Modifies provisions relating to registered interior designers,0
HB2159,2023_2024,2024-RS,NA,Excludes information about the reporters of complaints against child care facilities from public requests for records of such complaints,0
HB2160,2023_2024,2024-RS,NA,Establishes provisions governing duties and responsibilities of public education entities,0
HB2161,2023_2024,2024-RS,NA,Specifies that the St. Louis City school board shall fill any vacancy that occurs in such school board outside of the normal election cycle,0
HB2162,2023_2024,2024-RS,NA,"Designates the ""US Army SPC4 James W Cahall Memorial Bridge"" in Audrain County",1
HB2163,2023_2024,2024-RS,NA,Modifies provisions relating to animals,0
HB2164,2023_2024,2024-RS,NA,Modifies provisions relating to emergency medical services data,0
HB2165,2023_2024,2024-RS,NA,Modifies provisions relating to birthing centers,0
HB2166,2023_2024,2024-RS,NA,Modifies provisions relating to veterans' affairs,0
HB2167,2023_2024,2024-RS,NA,Modifies provisions relating to the public service commission and creates a new procedure for determining utility rates,0
HB2168,2023_2024,2024-RS,NA,Provides a sales and use tax exemption for certain machinery and equipment used in providing broadband services,0
HB2169,2023_2024,2024-RS,NA,Establishes provisions regarding the use of phones in correctional facilities and jails,0
HB2170,2023_2024,2024-RS,NA,"Establishes the ""Missouri Rural Access to Capital Act"" to promote rural economic development",0
HB2171,2023_2024,2024-RS,NA,"Designates Waverly, MO as the apple capital of Missouri",1
HB2172,2023_2024,2024-RS,NA,"Designates Concordia, MO as the patriotic mural city of Missouri",1
HB2173,2023_2024,2024-RS,NA,Creates a grant program for employers to enhance cybersecurity,0
HB2174,2023_2024,2024-RS,NA,Exempts the retail sale of food from state sales and use tax,0
HB2175,2023_2024,2024-RS,NA,Modifies provisions relating to health care,0
HB2176,2023_2024,2024-RS,NA,"Establishes the ""Police Chief Mason Griffith Memorial Highway"" in Gasconade County",1
HB2177,2023_2024,2024-RS,NA,Modifies provisions relating to age for school entry,0
HB2178,2023_2024,2024-RS,NA,Changes provisions governing charter schools,0
HB2179,2023_2024,2024-RS,NA,Modifies the offense of unlawful possession of a firearm to include any minor possessing a firearm on public property,0
HB2180,2023_2024,2024-RS,NA,"Prohibits firearms businesses within one thousand feet of a child care facility, school, or religious organization",0
HB2181,2023_2024,2024-RS,NA,Establishes procedures for petitioning for and issuing risk protection orders,0
HB2182,2023_2024,2024-RS,NA,Requires the department of health and senior services to develop an educational pamphlet on nonopioid alternatives for the treatment of pain,0
HB2183,2023_2024,2024-RS,NA,Modifies and establishes provisions relating to child care,0
HB2184,2023_2024,2024-RS,NA,Modifies provisions governing school performance measures,0
HB2185,2023_2024,2024-RS,NA,"Modifies provisions regarding assisted reproduction under the ""Uniform Parentage Act""",0
HB2186,2023_2024,2024-RS,NA,Modifies provisions relating to marijuana,0
HB2187,2023_2024,2024-RS,NA,"Modifies provisions of the diaper bank tax credit and authorizes a sales tax exemption for the purchase of diapers, feminine hygiene products, & incontinence products",0
HB2188,2023_2024,2024-RS,NA,Allows businesses to register for the no-call list,0
HB2189,2023_2024,2024-RS,NA,Designates provel cheese as the official cheese of Missouri,1
HB2190,2023_2024,2024-RS,NA,Enacts provisions relating to continuous insurance coverage of self-administered hormonal contraceptives,0
HB2191,2023_2024,2024-RS,NA,"Creates the ""Missouri Geospatial Advisory Council""",0
HB2192,2023_2024,2024-RS,NA,Modifies provisions relating to lighting and reflective material requirements for animal-driven vehicles,0
HB2193,2023_2024,2024-RS,NA,Modifies provisions for the renewable natural gas standard,0
HB2194,2023_2024,2024-RS,NA,Modifies provisions relating to workers' compensation administrative law judges and repeals the position of chief legal counsel,0
HB2195,2023_2024,2024-RS,NA,Modifies the required school year start date for school districts in which a charter school operates,0
HB2196,2023_2024,2024-RS,NA,Modifies the definition of grain dealer,0
HB2197,2023_2024,2024-RS,NA,Requires a state agency to repeal two existing rules before enacting a new one,0
HB2198,2023_2024,2024-RS,NA,Provides protections against ideological discrimination in postsecondary education,0
HB2199,2023_2024,2024-RS,NA,Modifies jurisdiction over certain Missouri land,0
HB2200,2023_2024,2024-RS,NA,Allows an additional thirty days for individuals sixty-two years of age and older to file property tax assessment appeals,0
HB2201,2023_2024,2024-RS,NA,Allows individuals on probation and parole to vote,0
HB2202,2023_2024,2024-RS,NA,Establishes provisions relating to freestanding claims of actual innocence,0
HB2203,2023_2024,2024-RS,NA,Modifies provisions relating to good time credit,0
HB2204,2023_2024,2024-RS,NA,Allows for the parole board to grant parole with lifetime supervision to certain persons who were under twenty years of age at the time an offense was committed,0
HB2205,2023_2024,2024-RS,NA,Authorizes a tax credit for donations made to certain organizations,0
HB2206,2023_2024,2024-RS,NA,Relating to political subdivisions,0
HB2207,2023_2024,2024-RS,NA,"Establishes the ""Missouri Statewide Mechanical Contractor Licensing Act""",0
HB2208,2023_2024,2024-RS,NA,Establishes provisions relating to law enforcement recruitment and retention,0
HB2209,2023_2024,2024-RS,NA,"Modifies provisions relating to the ""Crime Victims' Compensation Fund"" and establishes the ""Victims of Domestic Violence Fund""",0
HB2210,2023_2024,2024-RS,NA,Modifies provisions relating to criminal conduct,0
HB2211,2023_2024,2024-RS,NA,Establishes provisions relating to the creation of a vapor product directory,0
HB2212,2023_2024,2024-RS,NA,Modifies provisions governing the classification of counties,0
HB2213,2023_2024,2024-RS,NA,Adds tianeptine to the list of Schedule I controlled substances,0
HB2214,2023_2024,2024-RS,NA,Modifies provisions relating to the towing of commercial vehicles,0
HB2215,2023_2024,2024-RS,NA,Creates provisions relating to alternative therapies for veterans with PTSD and traumatic brain injuries,0
HB2216,2023_2024,2024-RS,NA,"Modifies provisions relating to the ""Waterways and Ports Trust Fund""",0
HB2217,2023_2024,2024-RS,NA,Modifies provisions relating to the requirement of geographic proximity in collaborative practice arrangements between physicians and registered professional nurses,0
HB2218,2023_2024,2024-RS,NA,Establishes that a person who sponsors or organizes a protest or demonstration may be liable for damages,0
HB2219,2023_2024,2024-RS,NA,Modifies the offense of unlawful posting of certain information over the internet,0
HB2220,2023_2024,2024-RS,NA,Modifies provisions relating to designations given to hospitals by the department of health and senior services,0
HB2221,2023_2024,2024-RS,NA,Modifies provisions for providing copies of medical records,0
HB2222,2023_2024,2024-RS,NA,"Designates November 26th each year as ""Tina Turner Day""",1
HB2223,2023_2024,2024-RS,NA,Modifies the offense of trafficking drugs in the first degree,0
HB2224,2023_2024,2024-RS,NA,Changes the laws regarding the taxation of feminine hygiene products and diapers,0
HB2225,2023_2024,2024-RS,NA,Changes the filing dates for political subdivision and special district elections,0
HB2226,2023_2024,2024-RS,NA,"Establishes the ""Missouri Angel Investment Incentive Act""",0
HB2227,2023_2024,2024-RS,NA,Modifies provisions relating to the protection of children,0
HB2228,2023_2024,2024-RS,NA,Creates provisions for obtaining electronic signatures on initiative petitions,0
HB2229,2023_2024,2024-RS,NA,Modifies provisions relating to elections,0
HB2230,2023_2024,2024-RS,NA,Establishes procedures for petitioning for and issuing risk protection orders,0
HB2231,2023_2024,2024-RS,NA,Modifies provisions relating to the taxation of cigarettes and tobacco products,0
HB2232,2023_2024,2024-RS,NA,Modifies provisions relating to home brewers of intoxicating liquor,0
HB2233,2023_2024,2024-RS,NA,Places length restrictions on trains carrying hazardous material,0
HB2234,2023_2024,2024-RS,NA,Modifies provisions for providing copies of medical records,0
HB2235,2023_2024,2024-RS,NA,Provides federal Servicemember Civil Relief Act (SCRA) protections to National Guard members called to state duty,0
HB2236,2023_2024,2024-RS,NA,Changes the laws regarding the foreign ownership of agricultural land,0
HB2237,2023_2024,2024-RS,NA,Specifies that certain residency requirements of a city of the fourth classification may be satisfied by certain conditions,0
HB2238,2023_2024,2024-RS,NA,Requires publication of a cost estimate and project completion date for any work on the state highway system at the time bidding for a contract on the work first closes,0
HB2239,2023_2024,2024-RS,NA,Creates provisions relating to doula services,0
HB2240,2023_2024,2024-RS,NA,Creates an opportunity for entities to establish a workforce housing investment fund,0
HB2241,2023_2024,2024-RS,NA,"Designates the first full week in May as ""Missouri Compost Awareness Week""",1
HB2242,2023_2024,2024-RS,NA,Creates provisions for automatic voter registration,0
HB2243,2023_2024,2024-RS,NA,Allows for same-day voter registration,0
HB2244,2023_2024,2024-RS,NA,Creates provisions for ranked-choice voting,0
HB2245,2023_2024,2024-RS,NA,Creates provisions relating to the use of reproductive or sexual health application information,0
HB2246,2023_2024,2024-RS,NA,Authorizes a transient guest tax upon voter approval for the purposes of law enforcement and tourism,0
HB2247,2023_2024,2024-RS,NA,Establishes provisions relating to expungement,0
HB2248,2023_2024,2024-RS,NA,Repeals provisions relating to hemp extract,0
HB2249,2023_2024,2024-RS,NA,Requires all school districts and charter schools to provide early childhood education programs,0
HB2250,2023_2024,2024-RS,NA,Requires career and technical education programs to offer courses leading to insurance licensing and certification,0
HB2251,2023_2024,2024-RS,NA,"Modifies provisions relating to land bank agencies by requiring the land bank of Kansas City, Missouri to file quiet title actions",0
HB2252,2023_2024,2024-RS,NA,Requires school districts to excuse students with mental or behavioral health concerns from attendance at school,0
HB2253,2023_2024,2024-RS,NA,"Establishes the ""First-Time Business Owner Savings Account Act"" and authorizes a tax deduction for contributions to a savings account dedicated to starting a new business",0
HB2254,2023_2024,2024-RS,NA,Modifies provisions governing solid waste disposal area permits,0
HB2255,2023_2024,2024-RS,NA,Modifies criteria regarding permits for solid waste disposal areas near municipalities,0
HB2256,2023_2024,2024-RS,NA,Modifies provisions relating to the statute of limitation on an action for sexual conduct,0
HB2257,2023_2024,2024-RS,NA,Creates and modifies provisions relating to gold and silver,0
HB2258,2023_2024,2024-RS,NA,Modifies provisions relating to the acquisition of land by the U.S. government,0
HB2259,2023_2024,2024-RS,NA,Modifies provisions relating to motor vehicle assessment valuations,0
HB2260,2023_2024,2024-RS,NA,Modifies jurisdiction over certain Missouri land,0
HB2261,2023_2024,2024-RS,NA,Modifies provisions relating to child safety seat requirements,0
HB2262,2023_2024,2024-RS,NA,Creates provisions relating to insurance coverage for prescription insulin drugs,0
HB2263,2023_2024,2024-RS,NA,Prohibits certain mental health professionals from engaging in conversion therapy with minors,0
HB2264,2023_2024,2024-RS,NA,Requires counties to provide for semiannual payments of current and delinquent personal property taxes,0
HB2265,2023_2024,2024-RS,NA,Modifies provisions relating to pet shop operations,0
HB2266,2023_2024,2024-RS,NA,Creates a voluntary process for an individual to restrict the individual's ability to purchase a firearm,0
HB2267,2023_2024,2024-RS,NA,Creates provisions relating to insurance coverage of pharmacy services,0
HB2268,2023_2024,2024-RS,NA,"Prohibits the person acting as a temporary instruction permit or intermediate driver's license supervisor from being under the influence of alcohol, controlled substances, or marijuana",0
HB2269,2023_2024,2024-RS,NA,Exempts certain motor vehicles from sales tax,0
HB2270,2023_2024,2024-RS,NA,"Establishes the ""Missouri Homeowners' Association Act""",0
HB2271,2023_2024,2024-RS,NA,Modifies provisions relating to youth employment,0
HB2272,2023_2024,2024-RS,NA,Establishes a method and proportion of remittances of state department revenues from management of state natural resources,0
HB2273,2023_2024,2024-RS,NA,Exempts the sale of food from sales tax,0
HB2274,2023_2024,2024-RS,NA,Phases out the corporate income tax,0
HB2275,2023_2024,2024-RS,NA,Modifies provisions relating to earnings taxes,0
HB2276,2023_2024,2024-RS,NA,Modifies provisions relating to catalytic converters,0
HB2277,2023_2024,2024-RS,NA,Modifies provisions relating to settlement demands,0
HB2278,2023_2024,2024-RS,NA,"Modifies provisions governing the ""Fast Track Workforce Incentive Grant""",0
HB2279,2023_2024,2024-RS,NA,Relating to roadway signs,0
HB2280,2023_2024,2024-RS,NA,Exempts corporations contracted with the state to provide dental care in correctional centers from the requirements for corporation licensure to practice dentistry,0
HB2281,2023_2024,2024-RS,NA,Modifies provisions relating to video service providers,0
HB2282,2023_2024,2024-RS,NA,"Establishes the ""Building Permit Reform Act""",0
HB2283,2023_2024,2024-RS,NA,"Creates the ""Public Domain Preservation Act"", which prohibits the copyrighting of work product produced in the course of a public employee's job duties",0
HB2284,2023_2024,2024-RS,NA,Prohibits the state and any political subdivision from regulating certain uses of private property,0
HB2285,2023_2024,2024-RS,NA,Establishes provisions relating to child support obligations for unborn children,0
HB2286,2023_2024,2024-RS,NA,Specifies that certain residency requirements of a city of the fourth classification may be satisfied by certain conditions,0
HB2287,2023_2024,2024-RS,NA,Modifies provisions related to the virtual school program,0
HB2288,2023_2024,2024-RS,NA,"Modifies the definition of ""earnable compensation"" for the police retirement system of the City of St. Louis",0
HB2289,2023_2024,2024-RS,NA,Modifies provisions relating to the Missouri highways and transportation commission,0
HB2290,2023_2024,2024-RS,NA,Adds the cities of Hannibal and Moberly to the list of cities allowed to impose a sales tax for public safety,0
HB2291,2023_2024,2024-RS,NA,Authorizes a sales tax exemption for firearms and ammunition,0
HB2292,2023_2024,2024-RS,NA,"Establishes provisions governing no-impact, home-based businesses",0
HB2293,2023_2024,2024-RS,NA,Requires the state board of education to provide for a transition to a special administrative board for certain unaccredited school districts,0
HB2294,2023_2024,2024-RS,NA,Creates provisions relating to employer liability for actions taken against employees who fail to receive a COVID-19 vaccine,0
HB2295,2023_2024,2024-RS,NA,Changes the laws regarding the dispensing of contraceptives,0
