Date,State,Bill No,Title,Action
"March 28, 2024",KY,HCR 81,Establishes the Jefferson County Public Schools (JCPS) Task Force,"Joint Resolution Passed
                           - Senate
                      

                      
                          (30 - 7)"
"March 28, 2024",KY,HB 622,Repeals the Governor's Authority to Fill a Vacant U.S. Senate Seat and Instead Require a Special Election,"Bill Passed
                           - Senate
                      

                      
                          (34 - 3)"
"March 27, 2024",KY,HB 207,Expands Sex Crime Violations,"Concurrence Vote Passed
                           - House
                      

                      
                          (96 - 0)"
"March 27, 2024",KY,HB 278,Requires Age Verification for Porn Sites and Authorizes Parental Lawsuits,"Bill Passed
                           - Senate
                      

                      
                          (36 - 0)"
"March 26, 2024",KY,SB 16,Increases Various Corporate Trespass Laws and Penalties and Limits Whistleblowing,"Bill Passed
                           - House
                      

                      
                          (72 - 25)"
"March 25, 2024",KY,HB 388,Amends Various Authorities of Louisville Local Government,"Bill Passed
                           - Senate
                      

                      
                          (25 - 11)"
"March 15, 2024",KY,HB 5,Increases Penalties for Violent Crimes and Camping on Public Property Without Permission,"Bill Passed
                           - Senate
                      

                      
                          (27 - 9)"
"March 15, 2024",KY,HB 2,Establishes a Voting Referendum on Charter School Funding,"Bill Passed
                           - Senate
                      

                      
                          (27 - 8)"
"March 15, 2024",KY,SB 6,"Limits Diversity, Equity, and Inclusion Training at Public Colleges and Universities","Bill Passed
                           - House
                      

                      
                          (68 - 18)"
"March 14, 2024",KY,HCR 81,Establishes the Jefferson County Public Schools (JCPS) Task Force,"Joint Resolution Passed
                           - House
                      

                      
                          (65 - 23)"
"March 13, 2024",KY,HB 2,Establishes a Voting Referendum on Charter School Funding,"Bill Passed
                           - House
                      

                      
                          (65 - 32)"
"March 12, 2024",KY,HB 509,Requires Officials' Texts About Public Business Remain Outside the Purview of the Open Records Law,"Bill Passed
                           - House
                      

                      
                          (61 - 31)"
"March 11, 2024",KY,HB 15,Establishes Protections on Consumer Data,"Bill Passed
                           - Senate
                      

                      
                          (35 - 0)"
"March 11, 2024",KY,HB 626,Prohibits Disruptive Protests Inside the State Capitol,"Bill Passed
                           - House
                      

                      
                          (62 - 31)"
"March 6, 2024",KY,HB 18,Prohibits Local Governments from Prohibiting Source-of-Income Discrimination in Housing,"Veto Override Passed
                           - Senate
                      

                      
                          (31 - 7)"
"March 6, 2024",KY,HB 18,Prohibits Local Governments from Prohibiting Source-of-Income Discrimination in Housing,"Veto Override Passed
                           - House
                      

                      
                          (76 - 19)"
"March 6, 2024",KY,HB 207,Expands Sex Crime Violations,"Bill Passed
                           - Senate
                      

                      
                          (38 - 0)"
"March 6, 2024",KY,SB 147,Establishes Various Regulations and Restrictions on Adult Businesses,"Bill Passed
                           - Senate
                      

                      
                          (32 - 6)"
"March 4, 2024",KY,HB 622,Repeals the Governor's Authority to Fill a Vacant U.S. Senate Seat and Instead Require a Special Election,"Bill Passed
                           - House
                      

                      
                          (88 - 4)"
"Feb. 29, 2024",KY,HB 319,Establishes a School Pathway to Cyber Security Programs,"Bill Passed
                           - House
                      

                      
                          (98 - 0)"
"Feb. 22, 2024",KY,HB 255,Repeals the Limit on Minors Working No More than 6 Hours a day and 30 Hours a Week During School Weeks,"Bill Passed
                           - House
                      

                      
                          (60 - 36)"
"Feb. 20, 2024",KY,HB 18,Prohibits Local Governments from Prohibiting Source-of-Income Discrimination in Housing,"Bill Passed
                           - Senate
                      

                      
                          (25 - 11)"
"Feb. 20, 2024",KY,HB 15,Establishes Protections on Consumer Data,"Bill Passed
                           - House
                      

                      
                          (92 - 0)"
"Feb. 15, 2024",KY,SB 16,Increases Various Corporate Trespass Laws and Penalties and Limits Whistleblowing,"Bill Passed
                           - Senate
                      

                      
                          (30 - 6)"
"Feb. 14, 2024",KY,SB 20,Amends Previous Law to Try Juveniles as Adults for Gun-Related Felonies,"Bill Passed
                           - Senate
                      

                      
                          (25 - 9)"
"Feb. 13, 2024",KY,SB 6,"Limits Diversity, Equity, and Inclusion Training at Public Colleges and Universities","Bill Passed
                           - Senate
                      

                      
                          (26 - 7)"
"Feb. 1, 2024",KY,HB 6,Appropriates Funds for the 2024 State Operational Budget,"Bill Passed
                           - House
                      

                      
                          (77 - 19)"
"Jan. 31, 2024",KY,HB 96,Requires a Moment of Silence in Schools,"Bill Passed
                           - House
                      

                      
                          (79 - 17)"
"Jan. 30, 2024",KY,HB 341,Prohibits Non-Citizens from Voting in an Election,"Bill Passed
                           - House
                      

                      
                          (81 - 15)"
"Jan. 26, 2024",KY,SB 80,Prohibits College ID's as Valid Voter Identification,"Bill Passed
                           - Senate
                      

                      
                          (27 - 7)"
"Jan. 25, 2024",KY,HB 5,Increases Penalties for Violent Crimes and Camping on Public Property Without Permission,"Bill Passed
                           - House
                      

                      
                          (74 - 22)"
"Jan. 24, 2024",KY,SB 25,Prohibits Kentucky Cities from Requiring Landlords Accept Low-Income Housing Vouchers,"Bill Passed
                           - Senate
                      

                      
                          (30 - 6)"
"Jan. 23, 2024",KY,HB 18,Prohibits Local Governments from Prohibiting Source-of-Income Discrimination in Housing,"Bill Passed
                           - House
                      

                      
                          (74 - 20)"
"Jan. 17, 2024",KY,SB 10,Amends State Election Dates,"Bill Passed
                           - Senate
                      

                      
                          (26 - 9)"
