bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1638767,1232661,2023-01-18,House,"House Government Committee Action (DPA)",9,0,0,0,9
1638767,1237799,2023-01-30,House,"House Health & Human Services Committee Action (DPA)",8,1,0,0,9
1638767,1256796,2023-02-21,House,"House Rules Committee Action (C&P)",8,0,0,0,8
1638767,1258046,2023-02-22,House,"House - Committee of the Whole (DPA)",0,0,0,0,0
1638767,1258327,2023-02-22,House,"House - Third Reading",60,0,0,0,60
1638767,1286592,2023-03-28,Senate,"Senate Health and Human Services Committee Action (DPA)",7,0,0,0,7
1638767,1291571,2023-04-03,Senate,"Senate Rules Committee Action (PFC)",0,0,0,0,0
1639585,1234274,2023-01-23,House,"House Military Affairs & Public Safety Committee Action (DP)",14,1,0,0,15
1639585,1248727,2023-02-13,House,"House Rules Committee Action (C&P)",8,0,0,0,8
1639585,1257609,2023-02-21,House,"House - Third Reading",60,0,0,0,60
1639597,1232926,2023-01-18,Senate,"Senate Education Committee Action (DPA)",4,3,0,0,7
1639597,1262163,2023-02-27,Senate,"Senate Rules Committee Action (PFC)",4,3,0,0,7
1639597,1265201,2023-03-01,Senate,"Senate - Committee of the Whole (DPA)",0,0,0,0,0
1639597,1265924,2023-03-01,Senate,"Senate - Third Reading",16,12,2,0,30
1639597,1286526,2023-03-28,House,"House Education Committee Action (W/D)",0,0,0,0,0
1639597,1291303,2023-04-03,House,"House Appropriations Committee Action (DP)",9,6,0,0,15
1639597,1296661,2023-04-10,House,"House Rules Committee Action (C&P)",5,3,0,0,8
1639597,1309590,2023-04-25,House,"House - Committee of the Whole (DP)",0,0,0,0,0
1639597,1324869,2023-05-15,House,"House - Third Reading",31,27,1,0,59
1640066,1232550,2023-01-18,House,"House Ways & Means Committee Action (DP)",10,0,0,0,10
1640066,1248874,2023-02-13,House,"House Rules Committee Action (C&P)",8,0,0,0,8
1640066,1256681,2023-02-21,House,"House - Third Reading",60,0,0,0,60
1640066,1269220,2023-03-06,Senate,"Senate Finance Committee Action (DP)",7,0,0,0,7
1640066,1273824,2023-03-13,Senate,"Senate Rules Committee Action (PFC)",0,0,0,0,0
1640066,1294914,2023-04-06,Senate,"Senate - Third Reading",30,0,0,0,30
1640067,1231363,2023-01-11,House,"House Ways & Means Committee Action (DP)",6,4,0,0,10
1640067,1231935,2023-01-11,House,"House Appropriations Committee Action (DP)",9,5,0,1,15
1640067,1248808,2023-02-13,House,"House Rules Committee Action (C&P)",8,0,0,0,8
1640067,1256643,2023-02-21,House,"House - Committee of the Whole (DPA)",0,0,0,0,0
1640067,1257215,2023-02-21,House,"House - Third Reading",31,29,0,0,60
1640067,1270201,2023-03-07,Senate,"Senate Appropriations Committee Action (DISC/ONLY)",0,0,0,0,0
1640067,1280263,2023-03-21,Senate,"Senate Appropriations Committee Action (DP)",7,0,3,0,10
1640068,1232683,2023-01-18,House,"House Ways & Means Committee Action (DP)",10,0,0,0,10
1640068,1248801,2023-02-13,House,"House Rules Committee Action (C&P)",8,0,0,0,8
1640068,1256664,2023-02-21,House,"House - Committee of the Whole (DPA)",0,0,0,0,0
1640068,1257263,2023-02-21,House,"House - Third Reading",57,3,0,0,60
1640068,1268937,2023-03-06,Senate,"Senate Finance Committee Action (DP)",6,0,1,0,7
1640068,1273817,2023-03-13,Senate,"Senate Rules Committee Action (PFC)",0,0,0,0,0
1640068,1294966,2023-04-06,Senate,"Senate - Third Reading",30,0,0,0,30
1640070,1234970,2023-01-24,House,"House Commerce Committee Action (DP)",10,0,0,0,10
1640070,1248882,2023-02-13,House,"House Rules Committee Action (C&P)",8,0,0,0,8
1640070,1257128,2023-02-21,House,"House - Third Reading",60,0,0,0,60
1640070,1268965,2023-03-06,Senate,"Senate Finance Committee Action (DP)",6,0,1,0,7
1640070,1273805,2023-03-13,Senate,"Senate Rules Committee Action (PFC)",0,0,0,0,0
1640070,1294948,2023-04-06,Senate,"Senate - Third Reading",30,0,0,0,30
1640072,1232378,2023-01-17,House,"House Commerce Committee Action (DP)",9,1,0,0,10
1640072,1248857,2023-02-13,House,"House Rules Committee Action (C&P)",8,0,0,0,8
1640072,1256677,2023-02-21,House,"House - Committee of the Whole (DPA)",0,0,0,0,0
1640072,1257285,2023-02-21,House,"House - Third Reading",31,29,0,0,60
1640072,1268946,2023-03-06,Senate,"Senate Finance Committee Action (DP)",6,1,0,0,7
1640072,1273907,2023-03-13,Senate,"Senate Rules Committee Action (PFC)",0,0,0,0,0
1640072,1295193,2023-04-06,Senate,"Senate - Third Reading",30,0,0,0,30
1640073,1232496,2023-01-17,House,"House Commerce Committee Action (DP)",10,0,0,0,10
1640073,1248734,2023-02-13,House,"House Rules Committee Action (C&P)",8,0,0,0,8
1640073,1256744,2023-02-21,House,"House - Third Reading",50,10,0,0,60
1640073,1271394,2023-03-08,Senate,"Senate Commerce Committee Action (DP)",4,2,1,0,7
1640073,1274489,2023-03-13,Senate,"Senate Rules Committee Action (PFC)",0,0,0,0,0
1640073,1295897,2023-04-06,Senate,"Senate - Third Reading",23,7,0,0,30
1640074,1238854,2023-01-31,House,"House Commerce Committee Action (DPA/SE)",10,0,0,0,10
1640074,1248804,2023-02-13,House,"House Rules Committee Action (C&P)",8,0,0,0,8
1640074,1256683,2023-02-21,House,"House - Committee of the Whole (DPA)",0,0,0,0,0
1640074,1257289,2023-02-21,House,"House - Third Reading",59,1,0,0,60
1640074,1269156,2023-03-06,Senate,"Senate Finance Committee Action (DP)",6,0,1,0,7
1640074,1273807,2023-03-13,Senate,"Senate Rules Committee Action (PFCA)",0,0,0,0,0
1640074,1291476,2023-04-03,Senate,"Senate - Committee of the Whole (DPA)",0,0,0,0,0
1640074,1292602,2023-04-04,Senate,"Senate - Third Reading",29,0,1,0,30
1640074,1300219,2023-04-13,House,"House - Third Reading",54,2,3,0,59
1640074,1316086,2023-04-13,House,"House - Concurrence",0,0,0,0,0
1640077,1235509,2023-01-25,House,"House Regulatory Affairs Committee Action (DP)",7,0,0,0,7
1640077,1248868,2023-02-13,House,"House Rules Committee Action (C&P)",8,0,0,0,8
1640077,1256684,2023-02-21,House,"House - Third Reading",60,0,0,0,60
1640077,1287705,2023-03-29,Senate,"Senate Commerce Committee Action (DPA/SE)",6,0,1,0,7
1640077,1291229,2023-04-03,Senate,"Senate Rules Committee Action (PFC)",0,0,0,0,0
1640077,1295214,2023-04-06,Senate,"Senate - Committee of the Whole (DPA)",0,0,0,0,0
1640077,1297462,2023-04-11,Senate,"Senate - Third Reading",28,0,2,0,30
1640077,1311049,2023-04-26,House,"House - Third Reading",56,2,1,0,59
1640077,1316357,2023-04-26,House,"House - Concurrence",0,0,0,0,0
1640079,1232325,2023-01-17,House,"House Commerce Committee Action (DPA)",10,0,0,0,10
1640079,1248873,2023-02-13,House,"House Rules Committee Action (C&P)",8,0,0,0,8
1640079,1255880,2023-02-20,House,"House - Committee of the Whole (DPA)",0,0,0,0,0
1640079,1255881,2023-02-20,House,"House - Third Reading",56,0,4,0,60
1640079,1269138,2023-03-06,Senate,"Senate Finance Committee Action (DP)",6,0,1,0,7
1640079,1273811,2023-03-13,Senate,"Senate Rules Committee Action (PFC)",0,0,0,0,0
