bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1520696,1846,HB1001,4,Passed,2021-08-06,"To Clarify The Law Concerning The State&#x27;s Participation In Certain Federally Funded Unemployment Programs; To Terminate The State&#x27;s Participation In Certain Federal Unemployment Programs; And To Declare An Emergency.","To Clarify The Law Concerning The State&#x27;s Participation In Certain Federally Funded Unemployment Programs; To Terminate The State&#x27;s Participation In Certain Federal Unemployment Programs; And To Declare An Emergency.",0,,2021-08-06,"Notification that HB1001 is now Act 1",https://legiscan.com/AR/bill/HB1001/2021/X1,https://www.arkleg.state.ar.us/Bills/Detail?tbType=&id=hb1001&ddBienniumSession=2021%2F2021S1
1520717,1846,HB1002,1,Introduced,2021-08-04,"To Clarify The Law Concerning The State&#x27;s Participation In Certain Federally Funded Unemployment Programs; To Terminate The State&#x27;s Participation In Certain Federal Unemployment Programs; And To Declare An Emergency.","To Clarify The Law Concerning The State&#x27;s Participation In Certain Federally Funded Unemployment Programs; To Terminate The State&#x27;s Participation In Certain Federal Unemployment Programs; And To Declare An Emergency.",0,,2021-08-05,"WITHDRAWN BY AUTHOR",https://legiscan.com/AR/bill/HB1002/2021/X1,https://www.arkleg.state.ar.us/Bills/Detail?tbType=&id=hb1002&ddBienniumSession=2021%2F2021S1
1520709,1846,HB1003,6,Failed,2021-08-06,"To Amend The Law Concerning The Mandatory Use Of Face Masks, Face Shields, Or Other Face Coverings In Public Schools; And To Declare An Emergency.","To Amend The Law Concerning The Mandatory Use Of Face Masks, Face Shields, Or Other Face Coverings In Public Schools; And To Declare An Emergency.",0,,2021-08-06,"Died in House Committee at Sine Die Adjournment",https://legiscan.com/AR/bill/HB1003/2021/X1,https://www.arkleg.state.ar.us/Bills/Detail?tbType=&id=hb1003&ddBienniumSession=2021%2F2021S1
1520803,1846,HB1004,6,Failed,2021-08-06,"To Authorize A School Board Of A Public School District Or Governing Body Of An Open-enrollment Public Charter School To Implement A Face Covering Requirement; And To Declare An Emergency.","To Authorize A School Board Of A Public School District Or Governing Body Of An Open-enrollment Public Charter School To Implement A Face Covering Requirement; And To Declare An Emergency.",0,,2021-08-06,"Died in House Committee at Sine Die Adjournment",https://legiscan.com/AR/bill/HB1004/2021/X1,https://www.arkleg.state.ar.us/Bills/Detail?tbType=&id=hb1004&ddBienniumSession=2021%2F2021S1
1520815,1846,HB1005,1,Introduced,2021-08-04,"To Authorize A Publicly Owned Or Operated Childcare Facility To Implement A Face Covering Requirement; And To Declare An Emergency.","To Authorize A Publicly Owned Or Operated Childcare Facility To Implement A Face Covering Requirement; And To Declare An Emergency.",0,,2021-08-04,"Speaker Declared Improperly Introduced",https://legiscan.com/AR/bill/HB1005/2021/X1,https://www.arkleg.state.ar.us/Bills/Detail?tbType=&id=hb1005&ddBienniumSession=2021%2F2021S1
1520956,1846,HB1006,6,Failed,2021-08-06,"To Create The &quot;arkansas Safe Schools Act&quot; Concerning Requirements For Public School Districts During A State Of Disaster Emergency Related To Public Health; And To Declare An Emergency.","To Create The &quot;arkansas Safe Schools Act&quot; Concerning Requirements For Public School Districts During A State Of Disaster Emergency Related To Public Health; And To Declare An Emergency.",0,,2021-08-06,"Died in House Committee at Sine Die Adjournment",https://legiscan.com/AR/bill/HB1006/2021/X1,https://www.arkleg.state.ar.us/Bills/Detail?tbType=&id=hb1006&ddBienniumSession=2021%2F2021S1
1520718,1846,HR1001,1,Introduced,2021-08-04,"To Commend L.c. &quot;buckshot&quot; Smith On His Long Tenure As A Camden Police Officer.","To Commend L.c. &quot;buckshot&quot; Smith On His Long Tenure As A Camden Police Officer.",0,,2021-08-05,"READ AND ADOPTED.",https://legiscan.com/AR/bill/HR1001/2021/X1,https://www.arkleg.state.ar.us/Bills/Detail?tbType=&id=hr1001&ddBienniumSession=2021%2F2021S1
1520807,1846,HR1002,6,Failed,2021-08-06,"To Extend The First Extraordinary Session Of The Ninety-third General Assembly To Consider A Bill By Senator Garner To Prohibit The Propagation Of Divisive Concepts In Certain Public Entities.","To Extend The First Extraordinary Session Of The Ninety-third General Assembly To Consider A Bill By Senator Garner To Prohibit The Propagation Of Divisive Concepts In Certain Public Entities.",0,,2021-08-06,"Died on House Calendar at Sine Die Adjournment",https://legiscan.com/AR/bill/HR1002/2021/X1,https://www.arkleg.state.ar.us/Bills/Detail?tbType=&id=hr1002&ddBienniumSession=2021%2F2021S1
1520804,1846,HR1003,1,Introduced,2021-08-04,"To Encourage Arkansans To Utilize The Arkansas Rent Relief Program.","To Encourage Arkansans To Utilize The Arkansas Rent Relief Program.",0,,2021-08-05,"READ AND ADOPTED.",https://legiscan.com/AR/bill/HR1003/2021/X1,https://www.arkleg.state.ar.us/Bills/Detail?tbType=&id=hr1003&ddBienniumSession=2021%2F2021S1
1520914,1846,HR1004,6,Failed,2021-08-06,"To Extend The First Extraordinary Session Of The Ninety-third General Assembly To Consider One (1) Or More Bills To Provide Protections For Citizens Related To Coronavirus 2019 (covid-19) Vaccines. ","To Extend The First Extraordinary Session Of The Ninety-third General Assembly To Consider One (1) Or More Bills To Provide Protections For Citizens Related To Coronavirus 2019 (covid-19) Vaccines. ",0,,2021-08-06,"Died on House Calendar at Sine Die Adjournment",https://legiscan.com/AR/bill/HR1004/2021/X1,https://www.arkleg.state.ar.us/Bills/Detail?tbType=&id=hr1004&ddBienniumSession=2021%2F2021S1
1520957,1846,HR1005,6,Failed,2021-08-06,"To Extend The First Extraordinary Session Of The Ninety-third General Assembly To Consider One (1) Or More Bills To Delay The Start Of The Public School Year Until After Labor Day.","To Extend The First Extraordinary Session Of The Ninety-third General Assembly To Consider One (1) Or More Bills To Delay The Start Of The Public School Year Until After Labor Day.",0,,2021-08-06,"Died on House Calendar at Sine Die Adjournment",https://legiscan.com/AR/bill/HR1005/2021/X1,https://www.arkleg.state.ar.us/Bills/Detail?tbType=&id=hr1005&ddBienniumSession=2021%2F2021S1
1521028,1846,HR1006,6,Failed,2021-08-06,"To Extend The First Extraordinary Session Of The Ninety-third General Assembly To Consider A Bill By Representative Bentley Concerning The Treatment And Information Provided To Persons Testing Positive For Covid-19.","To Extend The First Extraordinary Session Of The Ninety-third General Assembly To Consider A Bill By Representative Bentley Concerning The Treatment And Information Provided To Persons Testing Positive For Covid-19.",0,,2021-08-06,"Died on House Calendar at Sine Die Adjournment",https://legiscan.com/AR/bill/HR1006/2021/X1,https://www.arkleg.state.ar.us/Bills/Detail?tbType=&id=hr1006&ddBienniumSession=2021%2F2021S1
1520638,1846,SB1,4,Passed,2021-08-06,"To Clarify The Law Concerning The State&#x27;s Participation In Certain Federally Funded Unemployment Programs; To Terminate The State&#x27;s Participation In Certain Federal Unemployment Programs; And To Declare An Emergency.","To Clarify The Law Concerning The State&#x27;s Participation In Certain Federally Funded Unemployment Programs; To Terminate The State&#x27;s Participation In Certain Federal Unemployment Programs; And To Declare An Emergency.",0,,2021-08-06,"Notification that SB1 is now Act 2",https://legiscan.com/AR/bill/SB1/2021/X1,https://www.arkleg.state.ar.us/Bills/Detail?tbType=&id=sb1&ddBienniumSession=2021%2F2021S1
1520704,1846,SB2,6,Failed,2021-08-06,"To Establish The Emergency Pandemic Child And Family Protection Local Control And Choice In Education Act.","To Establish The Emergency Pandemic Child And Family Protection Local Control And Choice In Education Act.",0,,2021-08-06,"Died in Senate Committee at Sine Die adjournment.",https://legiscan.com/AR/bill/SB2/2021/X1,https://www.arkleg.state.ar.us/Bills/Detail?tbType=&id=sb2&ddBienniumSession=2021%2F2021S1
1520812,1846,SB3,6,Failed,2021-08-06,"To Authorize A School Board Of A Public School District Or Governing Body Of An Open-enrollment Public Charter School To Implement A Face Covering Requirement; And To Declare An Emergency.","To Authorize A School Board Of A Public School District Or Governing Body Of An Open-enrollment Public Charter School To Implement A Face Covering Requirement; And To Declare An Emergency.",0,,2021-08-06,"Died in Senate Committee at Sine Die adjournment.",https://legiscan.com/AR/bill/SB3/2021/X1,https://www.arkleg.state.ar.us/Bills/Detail?tbType=&id=sb3&ddBienniumSession=2021%2F2021S1
1520799,1846,SB4,6,Failed,2021-08-06,"To Authorize A Publicly Owned Or Operated Childcare Facility To Implement A Face Covering Requirement; And To Declare An Emergency.","To Authorize A Publicly Owned Or Operated Childcare Facility To Implement A Face Covering Requirement; And To Declare An Emergency.",0,,2021-08-06,"Died in Senate Committee at Sine Die adjournment.",https://legiscan.com/AR/bill/SB4/2021/X1,https://www.arkleg.state.ar.us/Bills/Detail?tbType=&id=sb4&ddBienniumSession=2021%2F2021S1
1520897,1846,SB5,1,Introduced,2021-08-05,"Concerning The Authority Of A School Board Of A Public School District Or A Governing Body Of An Open-enrollment Public Charter School To Implement A Requirement For Face Coverings; And To Declare An Emergency.","Concerning The Authority Of A School Board Of A Public School District Or A Governing Body Of An Open-enrollment Public Charter School To Implement A Requirement For Face Coverings; And To Declare An Emergency.",1610,"Senate Public Health, Welfare And Labor",2021-08-06,"Read first time, rules suspended, read second time, referred to PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE - SENATE",https://legiscan.com/AR/bill/SB5/2021/X1,https://www.arkleg.state.ar.us/Bills/Detail?tbType=&id=sb5&ddBienniumSession=2021%2F2021S1
1520795,1846,SR1,1,Introduced,2021-08-04,"To Recognize Kayle Browning For Earning The Silver Medal For Women&#x27;s Trap Shooting At The 2020 Summer Olympic Games In Tokyo. ","To Recognize Kayle Browning For Earning The Silver Medal For Women&#x27;s Trap Shooting At The 2020 Summer Olympic Games In Tokyo. ",0,,2021-08-05,"Read the third time and adopted.",https://legiscan.com/AR/bill/SR1/2021/X1,https://www.arkleg.state.ar.us/Bills/Detail?tbType=&id=sr1&ddBienniumSession=2021%2F2021S1
1520894,1846,SR2,1,Introduced,2021-08-05,"To Commend L.c. &quot;buckshot&quot; Smith On His Long Tenure As A Camden Police Officer.","To Commend L.c. &quot;buckshot&quot; Smith On His Long Tenure As A Camden Police Officer.",0,,2021-08-05,"Read the third time and adopted.",https://legiscan.com/AR/bill/SR2/2021/X1,https://www.arkleg.state.ar.us/Bills/Detail?tbType=&id=sr2&ddBienniumSession=2021%2F2021S1
1520888,1846,SR3,6,Failed,2021-08-06,"To Extend The First Extraordinary Session Of The Ninety-third General Assembly To Consider A Bill By Senator Garner To Prohibit The Propagation Of Divisive Concepts In Certain Public Entities.","To Extend The First Extraordinary Session Of The Ninety-third General Assembly To Consider A Bill By Senator Garner To Prohibit The Propagation Of Divisive Concepts In Certain Public Entities.",0,,2021-08-06,"Died on Senate Calendar at Sine Die adjournment.",https://legiscan.com/AR/bill/SR3/2021/X1,https://www.arkleg.state.ar.us/Bills/Detail?tbType=&id=sr3&ddBienniumSession=2021%2F2021S1
1520935,1846,SR4,6,Failed,2021-08-06,"To Extend The First Extraordinary Session Of The Ninety-third General Assembly To Consider One (1) Or More Bills To Provide Protections For Citizens Related To Coronavirus 2019 (covid-19) Vaccines. ","To Extend The First Extraordinary Session Of The Ninety-third General Assembly To Consider One (1) Or More Bills To Provide Protections For Citizens Related To Coronavirus 2019 (covid-19) Vaccines. ",0,,2021-08-06,"Died on Senate Calendar at Sine Die adjournment.",https://legiscan.com/AR/bill/SR4/2021/X1,https://www.arkleg.state.ar.us/Bills/Detail?tbType=&id=sr4&ddBienniumSession=2021%2F2021S1
1520958,1846,SR5,6,Failed,2021-08-06,"To Extend The First Extraordinary Session Of The Ninety-third General Assembly To Consider One (1) Or More Bills To Delay The Start Of The Public School Year Until After Labor Day.","To Extend The First Extraordinary Session Of The Ninety-third General Assembly To Consider One (1) Or More Bills To Delay The Start Of The Public School Year Until After Labor Day.",0,,2021-08-06,"Died on Senate Calendar at Sine Die adjournment.",https://legiscan.com/AR/bill/SR5/2021/X1,https://www.arkleg.state.ar.us/Bills/Detail?tbType=&id=sr5&ddBienniumSession=2021%2F2021S1
1521027,1846,SR6,6,Failed,2021-08-06,"To Extend The First Extraordinary Session Of The Ninety-third General Assembly To Consider A Bill By Representative Bentley Concerning The Treatment And Information Provided To Persons Testing Positive For Covid-19. ","To Extend The First Extraordinary Session Of The Ninety-third General Assembly To Consider A Bill By Representative Bentley Concerning The Treatment And Information Provided To Persons Testing Positive For Covid-19. ",0,,2021-08-06,"Died on Senate Calendar at Sine Die adjournment.",https://legiscan.com/AR/bill/SR6/2021/X1,https://www.arkleg.state.ar.us/Bills/Detail?tbType=&id=sr6&ddBienniumSession=2021%2F2021S1
