bill_id,term,session,title,commem
HB0316,2023_2024,2023-RS,PROPERTY SEIZURES BY LAW ENFORCEMENT,0
HB0317,2023_2024,2023-RS,MOTOR VEHICLE CODE SUBROGATION RIGHTS,0
HB0318,2023_2024,2023-RS,ELECTION BOARD COMPENSATION & CHANGES,0
HB0319,2023_2024,2023-RS,AUDIT ACT DELINQUENT PROCEDURES,0
HB0320,2023_2024,2023-RS,OFF-HIGHWAY MOTOR VEHICLE DEFINITIONS,0
HB0321,2023_2024,2023-RS,LIQUOR & MOTOR VEHICLE TAX DISTRIBUTIONS,0
HB0322,2023_2024,2023-RS,FLAT CORPORATE INCOME TAX RATE,0
HB0323,2023_2024,2023-RS,CHANGE NAME OF GROSS RECEIPTS TAX,0
HB0324,2023_2024,2023-RS,CYFD REIMBURSEMENT REQUESTS,0
HB0325,2023_2024,2023-RS,SCHOOL BOARD GOVERNANCE CHANGES,0
HB0326,2023_2024,2023-RS,CYFD ABUSE & NEGLECT SUPPORT SERVICES,0
HB0327,2023_2024,2023-RS,SURRENDER OF INFANTS,0
HB0328,2023_2024,2023-RS,MOTOR VEHICLE VISION ZERO PLAN,0
HB0329,2023_2024,2023-RS,WORKERS' COMP VIOLATIONS PENALTIES,0
HB0330,2023_2024,2023-RS,FARM & RANCH LABORER WORKERS' COMP,0
HB0331,2023_2024,2023-RS,CANNABIS LICENSE BACKGROUND CHECK,0
HB0332,2023_2024,2023-RS,MAGISTRATE RETIREMENT EXEMPTION,0
HB0333,2023_2024,2023-RS,CIVIL RIGHTS ACT STATUTE OF LIMITATIONS,0
HB0334,2023_2024,2023-RS,REMOVAL OF TRAFFIC OBSTRUCTING VEHICLES,0
HB0335,2023_2024,2023-RS,SCHOOL COMPUTER SCIENCE CLASSES,0
HB0336,2023_2024,2023-RS,DATA INTEGRATION ADVISORY COMMITTEE,0
HB0337,2023_2024,2023-RS,EARLY CHILDHOOD DEPT. BACKGROUND CHECKS,0
HB0338,2023_2024,2023-RS,FIREARM TRAINING FOR FILMMAKING EMPLOYEES,0
HB0339,2023_2024,2023-RS,CARELESS DRIVING RESULTING IN DEATH,0
HB0340,2023_2024,2023-RS,LIQUOR CONTROL CONTAINER SIZE LIMIT,0
HB0341,2023_2024,2023-RS,COURT-ORDERED DRUG OR HEALTH TREATMENT,0
HB0342,2023_2024,2023-RS,EDUCATION SAVINGS PLAN USES,0
HB0343,2023_2024,2023-RS,DIRECT BEER SHIPMENT PERMITS,0
HB0344,2023_2024,2023-RS,RETIRED PUBLIC EMPLOYEES IN CORRECTIONS,0
HB0345,2023_2024,2023-RS,FIREFIGHTER RECRUITMENT,0
HB0346,2023_2024,2023-RS,10-YEAR WATER RIGHTS FORFEITURE PERIOD,0
HB0347,2023_2024,2023-RS,NOMINATING PETITION SIGNATURE REQUIREMENTS,0
HB0348,2023_2024,2023-RS,SPEED LIMIT IN FARTHEST LEFT LANE,0
HB0349,2023_2024,2023-RS,NURSING PRACTICE ACT CHANGES,0
HB0350,2023_2024,2023-RS,OIL & GAS EMISSION REDUCTION TAX CREDIT,0
HB0351,2023_2024,2023-RS,RURAL HEALTH TAX CREDIT ELIGIBILITY,0
HB0352,2023_2024,2023-RS,NONFUNCTIONAL TURF INSTALLATION,0
HB0353,2023_2024,2023-RS,SOUTH CAMPUS TAX INCREMENT DEVELOPMENT DIST.,0
HB0354,2023_2024,2023-RS,DYED DIESEL FUEL GROSS RECEIPTS,0
HB0355,2023_2024,2023-RS,DEV. DISABILITY TRANSITIONAL EDUCATION PGMS.,0
HB0356,2023_2024,2023-RS,TECHNOLOGY SANDBOX ACT,0
HB0357,2023_2024,2023-RS,LAW ENFORCEMENT WORKFORCE BUILDING FUND,0
HB0358,2023_2024,2023-RS,HOUSING & BEHAVIORAL HEALTH SVCS.,0
HB0359,2023_2024,2023-RS,DISCIPLINARY ACTION FOR CONVERSION THERAPY,0
HB0360,2023_2024,2023-RS,NATIONAL FFA LICENSE PLATE SUPPORT,0
HB0361,2023_2024,2023-RS,CHILDREN'S TRUST FUND,0
HB0362,2023_2024,2023-RS,NURSE PRACTITIONER EMERGENCY MED DIRECTION,0
HB0363,2023_2024,2023-RS,SMOKEY BEAR LICENSE PLATE,0
HB0364,2023_2024,2023-RS,"ALCOHOL DELIVERY, LICENSES & AD MONEY",0
HB0365,2023_2024,2023-RS,GEOTHERMAL CENTER & FUND,0
HB0366,2023_2024,2023-RS,ADDITIONAL DISABLED VETERAN LICENSE PLATES,0
HB0367,2023_2024,2023-RS,GROSS RECEIPTS RATES & PROFESSIONAL SVCS.,0
HB0368,2023_2024,2023-RS,PASS-THROUGH ENTITY TAX CREDIT,0
HB0369,2023_2024,2023-RS,REPLACE LOTTERY SCHOLAR. WITH LEGIS. SCHOLAR.,0
HB0370,2023_2024,2023-RS,SURPRISE BILLING PROTECTION ACT SUNSET DATE,0
HB0371,2023_2024,2023-RS,INSTRUCTIONAL SUPPORT STUDENT LOAN REPAYMENT,0
HB0372,2023_2024,2023-RS,INTERIOR DESIGN LICENSE CHANGES,0
HB0373,2023_2024,2023-RS,MENTAL HEALTH CRISIS TRIAGE CENTERS,0
HB0374,2023_2024,2023-RS,ECON. DEVELOPMENT PROJECT POPULATION LIMITS,0
HB0375,2023_2024,2023-RS,CHARTER SCHOOL EXPENDITURE PLAN,0
HB0376,2023_2024,2023-RS,NM INSURANCE POOL BOARD OF DIRECTORS,0
HB0377,2023_2024,2023-RS,TOURISM DEPT. MARKETING EXCELLENCE BUREAU,0
HB0378,2023_2024,2023-RS,AUTONOMOUS VEHICLES WITH HUMAN OPERATORS,0
HB0379,2023_2024,2023-RS,LOCAL GOV'T & REFRIGERANT USE BANS,0
HB0380,2023_2024,2023-RS,PAROLE BOARD SERVICE COMPENSATION,0
HB0381,2023_2024,2023-RS,HISPANIC EDUCATION FUND,0
HB0382,2023_2024,2023-RS,COUNTY SHERIFF MONUMENTS,0
HB0383,2023_2024,2023-RS,SUMMER & OUT-OF-SCHOOL TIME PROGRAMMING,0
HB0384,2023_2024,2023-RS,SOCIAL WORKER & VETERINARIAN LICENSURE,0
HB0385,2023_2024,2023-RS,HEALTH PRACTITIONER NONSOLICITATION,0
HB0386,2023_2024,2023-RS,"SECONDARY ED USE OF ""LATINX""",0
HB0387,2023_2024,2023-RS,FELONY WARRANT BACKLOG REDUCTION,0
HB0388,2023_2024,2023-RS,CYBERSECURITY FUND,0
HB0389,2023_2024,2023-RS,NO ID CARD FEE FOR HOMELESS INDIVIDUALS,0
HB0390,2023_2024,2023-RS,RACEHORSE TESTING FUND FINES & AUDITS,0
HB0391,2023_2024,2023-RS,AUDIOLOGY & SPEECH-LANGUAGE PATHOLOGY COMPACT,0
HB0392,2023_2024,2023-RS,OCCUPATIONAL THERAPY LICENSURE COMPACT,0
HB0393,2023_2024,2023-RS,STUDY USE OF PSILOCYBIN FOR MENTAL HEALTH,0
HB0394,2023_2024,2023-RS,NO GENDER REASSIGNMENT TEACHING IN SCHOOLS,0
HB0395,2023_2024,2023-RS,DEV. DISABILITY SUPPORT PROVIDER EMPLOYEES,0
HB0396,2023_2024,2023-RS,INCREASE LOCAL SCHOOL BOARD TERM LENGTH,0
HB0397,2023_2024,2023-RS,CRIME OF ORGANIZED RESIDENTIAL THEFT,0
HB0398,2023_2024,2023-RS,TERMINATION OF FRANCHISES,0
HB0399,2023_2024,2023-RS,5 MEMBER COUNTY COMMISSIONER BOARDS,0
HB0400,2023_2024,2023-RS,STATE-ADMINISTERED HEALTH COVERAGE PLAN,0
HB0401,2023_2024,2023-RS,RENAME TECHNOLOGY FOR EDUCATION ACT,1,"renaming act
HB0402,2023_2024,2023-RS,TRANSPORTATION FOR DISABLED VETERANS,0
HB0403,2023_2024,2023-RS,PUBLIC SERVICE LOAN FORGIVENESS MULTIPLIER,0
HB0404,2023_2024,2023-RS,VIOLENCE INTERVENTION PROGRAM ACT,0
HB0405,2023_2024,2023-RS,MUNICIPALITY PRESERVATION OF VIDEO RECORDINGS,0
HB0406,2023_2024,2023-RS,REVIVAL OF CERTAIN COURT CASES,0
HB0407,2023_2024,2023-RS,DISPOSITION OF DECEASED NEXT OF KIN,0
HB0408,2023_2024,2023-RS,INCLUSION OF BIKE LANE IN ROAD IMPROVEMENTS,0
HB0409,2023_2024,2023-RS,LEGISLATIVE REVIEW OF RULES,0
HB0410,2023_2024,2023-RS,COUNTY OFFICIAL SALARY CAPS,0
HB0411,2023_2024,2023-RS,ENGINEER & SURVEYOR LICENSURE,0
HB0412,2023_2024,2023-RS,ELECTRIC VEHICLE TAX CREDIT,0
HB0413,2023_2024,2023-RS,SCHOOL CLASS LOAD SIZES,0
HB0414,2023_2024,2023-RS,CREATE HOUSING DEPARTMENT,0
HB0415,2023_2024,2023-RS,COUNTY HOSPITAL PROPERTY TAXES,0
HB0416,2023_2024,2023-RS,DEVELOP PROPERTIES FOR INDUSTRY,0
HB0417,2023_2024,2023-RS,MINIMUM POST-SECONDARY COMPENSATION,0
HB0418,2023_2024,2023-RS,CANNABIS REGULATION ACT CHANGES,0
HB0419,2023_2024,2023-RS,PUBLICATION OF LICENSING INFO,0
HB0420,2023_2024,2023-RS,REDUCE ADVERSE CHILDHOOD EXPERIENCES,0
HB0421,2023_2024,2023-RS,PSYCHOLOGY INTERJURISDICTIONAL COMPACT,0
HB0422,2023_2024,2023-RS,CLEAN TRUCK INCENTIVE PROGRAM,0
HB0423,2023_2024,2023-RS,LIVESTOCK ESTRAY PROCEDURES,0
HB0424,2023_2024,2023-RS,APPRENTICESHIP COUNCIL APPOINTIVE AUTHORITY,0
HB0425,2023_2024,2023-RS,ADDITIONAL HOUSING DWELLING UNITS,0
HB0426,2023_2024,2023-RS,CLEAN FUELS STANDARDS,0
HB0427,2023_2024,2023-RS,FIRST RESPONDER PTSD,0
HB0428,2023_2024,2023-RS,TRANSPORTATION TRUST FUND,0
HB0429,2023_2024,2023-RS,CANNABIS AS CONTRABAND IN CORRECTIONS,0
HB0430,2023_2024,2023-RS,LOCAL GOV'T FUEL RETAILER REGULATION,0
HB0431,2023_2024,2023-RS,LOCAL GOV'T UTILITY SVC. RESTRICTIONS,0
HB0432,2023_2024,2023-RS,PLASTIC WASTE REDUCTION ACT,0
HB0433,2023_2024,2023-RS,ARMED FORCE RETIREMENT TAX SUNSET DATE,0
HB0434,2023_2024,2023-RS,"CHILD RIGHTS, DEPT. COLLABORATION & NEWBORNS",0
HB0435,2023_2024,2023-RS,MEDICAL MALPRACTICE COURT VENUE,0
HB0436,2023_2024,2023-RS,BIODIESEL TAX CREDITS,0
HB0437,2023_2024,2023-RS,EXPAND RURAL HEALTH CARE TAX CREDIT,0
HB0438,2023_2024,2023-RS,PARENTAL NOTIFICATION OF ABORTION ACT,0
HB0439,2023_2024,2023-RS,OIL & GAS PRODUCTION GROSS RECEIPTS,0
HB0440,2023_2024,2023-RS,ALL CITIES & COUNTIES FUND & GROSS RECEIPTS,0
HB0441,2023_2024,2023-RS,MEDICAL CARE FOR ALL INFANTS BORN ALIVE,0
HB0442,2023_2024,2023-RS,UNPAID CHILD SUPPORT COURT FEES,0
HB0443,2023_2024,2023-RS,NO DRIVER'S LICENSES FOR CERTAIN PEOPLE,0
HB0444,2023_2024,2023-RS,DIETICIAN & NUTRITIONIST LICENSURE,0
HB0445,2023_2024,2023-RS,HUMAN TRAFFICKING & SEX OFFENDERS,0
HB0446,2023_2024,2023-RS,LONG-TERM CARE FACILITY DEMENTIA TRAINING,0
HB0447,2023_2024,2023-RS,GRADUATE STUDENT LOAN ACT,0
HB0448,2023_2024,2023-RS,DROPOUT RECOVERY ACT,0
HB0449,2023_2024,2023-RS,DISPLACED WORKER ELIGIBILITY,0
HB0450,2023_2024,2023-RS,OIL & GAS RE-STIMULATION WELL TAX CREDIT,0
HB0451,2023_2024,2023-RS,MEDICAID PRGM DISPENSING FEE REIMBURSEMENT,0
HB0452,2023_2024,2023-RS,VETERINARIAN AS HEALTH CARE PRACTITIONER,0
HB0453,2023_2024,2023-RS,EMERGENCY DRINKING WATER FUND,0
HB0454,2023_2024,2023-RS,PROHIBIT CERTAIN BUDGET ADJUSTMENT REQUESTS,0
HB0455,2023_2024,2023-RS,WORKERS' COMPENSATION CHANGES,0
HB0456,2023_2024,2023-RS,EDUCATIONAL BROADCAST TELEVISION,0
HB0457,2023_2024,2023-RS,DOMESTIC VIOLENCE VICTIM SUPPORT SERVICES,0
HB0458,2023_2024,2023-RS,FELONS & FIREARMS PENALTIES,0
HB0459,2023_2024,2023-RS,HORSE BREEDER FEE DISTRIBUTIONS,0
HB0460,2023_2024,2023-RS,HIGHER EDUCATION PREP & COLLEGES OF ED.,0
HB0461,2023_2024,2023-RS,CHILDREN'S & FAMILIES' RIGHTS ACT,0
HB0462,2023_2024,2023-RS,NUISANCE PENALTIES & PROCEDURES,0
HB0463,2023_2024,2023-RS,DISPOSITION OF DECEASED NEXT OF KIN,0
HB0464,2023_2024,2023-RS,IMPROVE EDUCATIONAL OUTCOMES,0
HB0465,2023_2024,2023-RS,MEDICAL MALPRACTICE CHANGES,0
HB0466,2023_2024,2023-RS,ETHICS COMMISSION JURISDICTION,0
HB0467,2023_2024,2023-RS,EDUCATION  EMPLOYEE PENSION SOLVENCY,0
HB0468,2023_2024,2023-RS,BORN ALIVE ACT,0
HB0469,2023_2024,2023-RS,DISTRICT ATTORNEY SALARIES,0
HB0470,2023_2024,2023-RS,DWI ACT,0
HB0471,2023_2024,2023-RS,ALZHEIMER'S DISEASE & OTHER DEMENTIA COUNCIL,0
HB0472,2023_2024,2023-RS,CAREER TECH. EDUCATOR COMMUNITY ED. ACT,0
HB0473,2023_2024,2023-RS,SW ALBUQUERQUE ROAD REPAIRS,0
HB0474,2023_2024,2023-RS,VETERINARY LOAN REPAYMENT ACT,0
HB0475,2023_2024,2023-RS,TRANSFER OUTDOOR RECREATION DIVISION,0
HB0476,2023_2024,2023-RS,PHYSICIAN ASSISTANTS CERTIFYING DEATHS,0
HB0477,2023_2024,2023-RS,PRENATAL SUBSTANCE EXPOSURE SCREENING TOOL,0
HB0478,2023_2024,2023-RS,CLEAN FUEL STANDARD ACT,0
HB0479,2023_2024,2023-RS,STATE AGENCY WEBSITE INFO,0
HB0480,2023_2024,2023-RS,EDUCATION FREEDOM ACCOUNT ACT,0
HB0481,2023_2024,2023-RS,ALIGN SCHOOL READING MATERIALS,0
HB0482,2023_2024,2023-RS,HOMEOWNER ASSOCIATION GOVERNING DOCUMENTS,0
HB0483,2023_2024,2023-RS,SCHOOL GIFTED EDUCATION REQUIREMENTS,0
HB0484,2023_2024,2023-RS,DWI WITH CONTROLLED SUBSTANCES,0
HB0485,2023_2024,2023-RS,CHILD SEX OFFENSE PENALTIES,0
HB0486,2023_2024,2023-RS,GAME & FISH DEPT. MISSION & FEES,0
HB0487,2023_2024,2023-RS,NO TEACHING OF CRITICAL RAZA THEORY,0
HB0488,2023_2024,2023-RS,DISSEMINATION OF CERTAIN HEALTH DATA,0
HB0489,2023_2024,2023-RS,STATE ENGINEER QUALIFICATIONS,0
HB0490,2023_2024,2023-RS,PARENTAL CONSENT FOR GENDER PROCEDURES,0
HB0491,2023_2024,2023-RS,PENALTIES FOR VEHICLE THEFTS,0
HB0492,2023_2024,2023-RS,WOMEN'S SPORTS PROTECTION ACT,0
HB0493,2023_2024,2023-RS,CANNABIS SEED-TO-SALE TRACKING SYSTEM,0
HB0494,2023_2024,2023-RS,18-YEAR OLDS DELIVERING & STOCKING LIQUOR,0
HB0495,2023_2024,2023-RS,FIREFIGHTER HEALTHCARE COSTS,0
HB0496,2023_2024,2023-RS,EXPUNGEMENT OF CERTAIN FELONY RECORDS,0
HB0497,2023_2024,2023-RS,BLIGHTED HOME & RESIDENTIAL BLDG. IMPROVEMENT,0
HB0498,2023_2024,2023-RS,WATER RIGHTS DE NOVO REVIEW,0
HB0499,2023_2024,2023-RS,ENSURE PRIOR ADMINISTRATION OF WATER,0
HB0500,2023_2024,2023-RS,MEDICAL MALPRACTICE PREMIUM ASSISTANCE,0
HB0501,2023_2024,2023-RS,END-OF-LIFE OPTIONS ACT CHANGES,0
HB0502,2023_2024,2023-RS,PUBLIC EMPLOYEE PROBATION PERIOD,0
HB0503,2023_2024,2023-RS,INDEPENDENT REVIEW OF FORCE ACT,0
HB0504,2023_2024,2023-RS,FREE DIAPER PROGRAM,0
HB0505,2023_2024,2023-RS,CAPITAL OUTLAY PROJECTS,0
HB0506,2023_2024,2023-RS,ETHNIC STUDIES STANDARDS,0
HB0507,2023_2024,2023-RS,CREATE DISTRICT WATER COURT,0
HB0508,2023_2024,2023-RS,FIRST RESPONDER CHILD IN-STATE TUITION,0
HB0509,2023_2024,2023-RS,PRETRIAL DETENTION PRESUMPTION,0
HB0510,2023_2024,2023-RS,STATE CHILE SONG,0
HB0511,2023_2024,2023-RS,STANDARDS OF WOMENS' HEALTH CARE,0
HB0512,2023_2024,2023-RS,PUBLIC PROPERTY SALES & COUNTIES,0
HB0513,2023_2024,2023-RS,ABORTION CLINIC LICENSING,0
HB0514,2023_2024,2023-RS,FIREARMS & UNDOCUMENTED PERSONS,0
HB0515,2023_2024,2023-RS,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",0
HB0516,2023_2024,2023-RS,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",0
HB0517,2023_2024,2023-RS,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",0
HB0518,2023_2024,2023-RS,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",0
HB0519,2023_2024,2023-RS,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",0
HB0520,2023_2024,2023-RS,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",0
HB0521,2023_2024,2023-RS,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",0
HB0522,2023_2024,2023-RS,PROHIBIT CERTAIN LOBBYING ACTIVITIES,0
HB0523,2023_2024,2023-RS,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",0
HB0524,2023_2024,2023-RS,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",0
HB0525,2023_2024,2023-RS,WATER PROJECT FUND PROJECTS,0
HB0526,2023_2024,2023-RS,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",0
HB0527,2023_2024,2023-RS,OPIOID SETTLEMENT RESTRICTED FUND,0
HB0528,2023_2024,2023-RS,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",0
HB0529,2023_2024,2023-RS,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",0
HB0530,2023_2024,2023-RS,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",0
HB0531,2023_2024,2023-RS,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",0
HB0532,2023_2024,2023-RS,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",0
HB0533,2023_2024,2023-RS,SCHOOL GROUP INSURANCE CONTRIBUTIONS,0
HB0534,2023_2024,2023-RS,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",0
HB0535,2023_2024,2023-RS,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",0
HB0536,2023_2024,2023-RS,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",0
HB0537,2023_2024,2023-RS,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",0
HB0538,2023_2024,2023-RS,LEGISLATIVE VACANCIES,0
HB0539,2023_2024,2023-RS,CHILD WELFARE CASELOAD ANALYSIS,0
HB0540,2023_2024,2023-RS,FEDERAL 340B DRUG PGM,0
HB0541,2023_2024,2023-RS,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",0
HB0542,2023_2024,2023-RS,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",0
HB0543,2023_2024,2023-RS,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",0
HB0544,2023_2024,2023-RS,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",0
HB0545,2023_2024,2023-RS,ACEQUIA DITCH FUND CHANGES,0
HB0546,2023_2024,2023-RS,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",0
HB0547,2023_2024,2023-RS,TAX CHANGES,0
HB0548,2023_2024,2023-RS,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",0
HB0549,2023_2024,2023-RS,"PUBLIC PEACE, HEALTH, SAFETY & WELFARE",0
HB0550,2023_2024,2023-RS,WARRANT BACKLOG REDUCTION,0
SB0001,2023_2024,2023-RS,REGIONAL WATER SYSTEM RESILIENCY,0
SB0002,2023_2024,2023-RS,JUDICIAL SALARY INCREASES,0
SB0003,2023_2024,2023-RS,FAMILY INCOME INDEX DISTRIBUTIONS FLEXIBILITY,0
SB0004,2023_2024,2023-RS,HEALTHY UNIVERSAL SCHOOL MEALS,0
SB0005,2023_2024,2023-RS,PUBLIC HEALTH AND CLIMATE RESILIENCY,0
SB0006,2023_2024,2023-RS,HERMITS PEAK-CALF CANYON FIRE RECOVERY FUNDS,0
SB0007,2023_2024,2023-RS,RURAL HEALTH CARE DELIVERY FUND,0
SB0008,2023_2024,2023-RS,GEOTHERMAL RESOURCES DEVELOPMENT,0
SB0009,2023_2024,2023-RS,CREATE LEGACY PERMANENT FUNDS,0
SB0010,2023_2024,2023-RS,ADDITIONAL 2021 INCOME TAX REBATES,0
SB0011,2023_2024,2023-RS,PAID FAMILY & MEDICAL LEAVE ACT,0
SB0012,2023_2024,2023-RS,FILM PRODUCTION TAX CREDIT CHANGES,0
SB0013,2023_2024,2023-RS,REPRODUCTIVE HEALTH PROVIDER PROTECTIONS,0
SB0014,2023_2024,2023-RS,PHARMACY BENEFITS CHANGES,0
SB0016,2023_2024,2023-RS,CREATE HEALTH CARE AUTHORITY DEPARTMENT,0
SB0017,2023_2024,2023-RS,DENTAL INSURANCE CHANGES,0
SB0018,2023_2024,2023-RS,RENAME FAMILY VIOLENCE PROTECTION ACT,1,"renaming act
SB0019,2023_2024,2023-RS,LAW ENFORCEMENT & PUBLIC SAFETY TELECOMM,0
SB0020,2023_2024,2023-RS,EDUCATIONAL RETIREMENT BOARD CHANGES,0
SB0021,2023_2024,2023-RS,PROHIBIT PRESCRIBED BURNING DURING RED FLAGS,0
SB0022,2023_2024,2023-RS,ELECTRIC VEHICLE & CHARGING UNIT TAX CREDITS,0
SB0023,2023_2024,2023-RS,ADJUST DISTRIBUTION FORMULA FOR EMS FUND,0
SB0024,2023_2024,2023-RS,SCHOOL REPORTING ON USE OF FEDERAL FUNDS,0
SB0025,2023_2024,2023-RS,FEDERAL INFRASTRUCTURE MATCHING FUND,0
SB0026,2023_2024,2023-RS,EXCESS OIL & GAS FUNDS TO SEVERANCE TAX FUND,0
SB0027,2023_2024,2023-RS,RURAL INFRASTRUCTURE CRISIS RESPONSE ACT,0
SB0028,2023_2024,2023-RS,TEACHER SCHOOL SUPPLY PURCHASE TAX DEDUCTION,0
SB0029,2023_2024,2023-RS,MEDICAL AND GERIATRIC PAROLE,0
SB0030,2023_2024,2023-RS,STATE PURCHASE OF ELECTRIC VEHICLES,0
SB0031,2023_2024,2023-RS,GUARDIANSHIP CHANGES,0
SB0032,2023_2024,2023-RS,PROHIBIT SHARING EARLY & ABSENTEE VOTER INFO,0
SB0033,2023_2024,2023-RS,TRIBAL & PUEBLO LAW ENFORCEMENT,0
SB0034,2023_2024,2023-RS,FORMER LEGISLATORS AS LOBBYISTS,0
SB0035,2023_2024,2023-RS,ANESTHESIOLOGIST ASSISTANTS CHANGES,0
SB0036,2023_2024,2023-RS,HEALTH CARE GRT EXEMPTION FOR ARPA PAYMENTS,0
SB0037,2023_2024,2023-RS,REGIONAL TRANSIT GRT DISTRIBUTIONS,0
SB0038,2023_2024,2023-RS,TAX CODE CHANGES,0
SB0039,2023_2024,2023-RS,SOLEMNIZATION OF MARRIAGE BY NOTARY,0
SB0040,2023_2024,2023-RS,REMOTE WEDDINGS FOR ACTIVE DUTY MILITARY,0
SB0041,2023_2024,2023-RS,LOCAL TELECOMM CARRIER CHANGES,0
SB0042,2023_2024,2023-RS,CAMPAIGN FINANCE REPORTING CHANGES,0
SB0043,2023_2024,2023-RS,INTIMIDATION OF ELECTION OFFICIALS,0
SB0044,2023_2024,2023-RS,PROHIBIT FIREARMS AT POLLING PLACES,0
SB0045,2023_2024,2023-RS,GEOTHERMAL GROUND-COUPLED HEAT PUMP CREDIT,0
SB0046,2023_2024,2023-RS,WRONGFUL FORECLOSURE PROTECTION ACT,0
SB0047,2023_2024,2023-RS,DRIVER’S LICENSE SUSPENSION PENALTIES,0
SB0048,2023_2024,2023-RS,CITY OR COUNTY MANDATORY VEHICLE INSPECTIONS,0
SB0049,2023_2024,2023-RS,REDUCE ADVERSE CHILDHOOD EXPERIENCES,0
SB0050,2023_2024,2023-RS,RIGHT TO REPAIR ACT,0
SB0051,2023_2024,2023-RS,COST-SHARING CONTRIBUTIONS FOR PRESCRIPTIONS,0
SB0052,2023_2024,2023-RS,CHILD INCOME TAX CREDIT INCREASE,0
SB0053,2023_2024,2023-RS,STORAGE OF CERTAIN RADIOACTIVE WASTE,0
SB0054,2023_2024,2023-RS,ARMED FORCES RETIREMENT PAY TAX CREDIT,0
SB0055,2023_2024,2023-RS,STATE TRANSIT FUND,0
SB0056,2023_2024,2023-RS,DISTRIBUTED GENERATION FACILITY SUPPLY CAP,0
SB0057,2023_2024,2023-RS,WATER TRUST FUND,0
SB0058,2023_2024,2023-RS,INTERSTATE STREAM COMMISSION MEMBERS,0
SB0059,2023_2024,2023-RS,STUDY NM HIGH SPEED RAILROAD,0
SB0060,2023_2024,2023-RS,PHOTOVOLTAIC SYSTEMS IN NEW PUBLIC SCHOOLS,0
SB0061,2023_2024,2023-RS,LIQUOR TAX TO DOMESTIC VIOLENCE FUND,0
SB0062,2023_2024,2023-RS,OFFICE OF ENTREPRENEURSHIP & INNOVATION,0
SB0063,2023_2024,2023-RS,APPOINTED EXECUTIVE OFFICE FINALISTS LISTS,0
SB0064,2023_2024,2023-RS,NO LIFE SENTENCE FOR JUVENILES,0
SB0065,2023_2024,2023-RS,EMERGENCY POWERS CODE CHANGES,0
SB0066,2023_2024,2023-RS,GRT DISTRIBUTION TO CERTAIN ENTITIES,0
SB0067,2023_2024,2023-RS,INTERSTATE MEDICAL LICENSURE COMPACT,0
SB0068,2023_2024,2023-RS,ELECTRONIC MOTOR VEHICLE DOCUMENTS,0
SB0069,2023_2024,2023-RS,ELECTRIC-ASSISTED BICYCLE DEFINITIONS,0
SB0070,2023_2024,2023-RS,NM UNIT FUND PROJECTS,0
SB0071,2023_2024,2023-RS,ORGAN DONATION DISCRIMINATION,0
SB0072,2023_2024,2023-RS,CREATE WILDLIFE CORRIDORS FUND,0
SB0073,2023_2024,2023-RS,PRIMARY ELECTION VOTING REQUIREMENTS,0
SB0074,2023_2024,2023-RS,ENERGY GENERATION FACILITY REQUIREMENTS,0
SB0075,2023_2024,2023-RS,SALE OF UNLEADED FUEL AT AIRPORTS,0
SB0076,2023_2024,2023-RS,PROCUREMENT CODE CHANGES,0
SB0077,2023_2024,2023-RS,NEW HOME BUILD RENEWABLE REQUIREMENTS,0
SB0078,2023_2024,2023-RS,CENTER FOR DRYLAND RESILIENCE,0
SB0079,2023_2024,2023-RS,NM UNIVERSITY QUANTUM MATERIALS & TECH PGM.,0
SB0080,2023_2024,2023-RS,NURSE ANESTHETIST ROLE,0
SB0081,2023_2024,2023-RS,IMMUNIZATION INFO CERTIFICATION,0
SB0082,2023_2024,2023-RS,SEX CRIME PROSECUTION TIME LIMITS,0
SB0083,2023_2024,2023-RS,"TELECOMM ACT ""CRAMMING"" DEFINITION",0
SB0084,2023_2024,2023-RS,PROBATION & PAROLE VIOLATION CHANGES,0
