bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1775950,1350997,2023-08-06,Senate,"Constitutional Rule Suspended (Roll No. 47)",33,0,0,1,34
1775950,1350998,2023-08-06,Senate,"Passed Senate (Roll No. 48)",33,0,0,1,34
1775951,1350999,2023-08-06,Senate,"Constitutional Rule Suspended (Roll No. 23)",33,0,0,1,34
1775951,1351000,2023-08-06,Senate,"Passed Senate (Roll No. 24)",33,0,0,1,34
1775951,1351237,2023-08-08,House,"Constitutional Rule rejected (Roll No. 896)",75,20,0,5,100
1775971,1351009,2023-08-06,Senate,"Constitutional Rule Suspended (Roll No. 7)",33,0,0,1,34
1775971,1351010,2023-08-06,Senate,"Passed Senate (Roll No. 8)",33,0,0,1,34
1775971,1351220,2023-08-08,House,"Constitutional Rule rejected (Roll No. 823)",74,22,0,4,100
1775974,1351079,2023-08-07,Senate,"Constitutional Rule Suspended (Roll No. 73)",32,0,0,2,34
1775974,1351080,2023-08-07,Senate,"Passed Senate with amended title (Roll No. 74)",28,4,0,2,34
1775974,1351081,2023-08-07,Senate,"Effective from passage (Roll No. 74)",28,4,0,2,34
1775996,1351103,2023-08-07,Senate,"Constitutional Rule Suspended (Roll No. 61)",32,0,0,2,34
1775996,1351104,2023-08-07,Senate,"Passed Senate (Roll No. 62)",32,0,0,2,34
1775996,1351105,2023-08-07,Senate,"Effective from passage (Roll No. 62)",32,0,0,2,34
1776001,1351054,2023-08-06,House,"Dispensed with Constitutional Rule (Roll No. 794)",79,2,0,19,100
1776001,1351055,2023-08-06,House,"Passed House (Roll No. 795)",77,4,0,19,100
1776001,1351056,2023-08-06,House,"Effective from passage (Roll No. 796)",79,2,0,19,100
1776014,1351033,2023-08-06,Senate,"Constitutional Rule Suspended (Roll No. 9)",33,0,0,1,34
1776014,1351034,2023-08-06,Senate,"Passed Senate (Roll No. 10)",33,0,0,1,34
1776014,1351155,2023-08-08,House,"Dispensed with Constitutional Rule (Roll No. 824)",83,13,0,4,100
1776021,1351039,2023-08-06,Senate,"Constitutional Rule Suspended (Roll No. 39)",33,0,0,1,34
1776021,1351040,2023-08-06,Senate,"Passed Senate (Roll No. 40)",33,0,0,1,34
1776024,1351041,2023-08-06,Senate,"Constitutional Rule Suspended (Roll No. 53)",33,0,0,1,34
1776024,1351042,2023-08-06,Senate,"Passed Senate (Roll No. 54)",33,0,0,1,34
1776026,1351043,2023-08-06,Senate,"Constitutional Rule Suspended (Roll No. 37)",33,0,0,1,34
1776026,1351044,2023-08-06,Senate,"Passed Senate (Roll No. 38)",33,0,0,1,34
1776032,1351045,2023-08-06,Senate,"Constitutional Rule Suspended (Roll No. 21)",33,0,0,1,34
1776032,1351046,2023-08-06,Senate,"Passed Senate (Roll No. 22)",33,0,0,1,34
1776033,1351047,2023-08-06,Senate,"Constitutional Rule Suspended (Roll No. 5)",33,0,0,1,34
1776033,1351048,2023-08-06,Senate,"Passed Senate (Roll No. 6)",33,0,0,1,34
1775949,1351100,2023-08-07,Senate,"Constitutional Rule Suspended (Roll No. 65)",32,0,0,2,34
1775949,1351101,2023-08-07,Senate,"Passed Senate (Roll No. 66)",32,0,0,2,34
1775949,1351102,2023-08-07,Senate,"Effective from passage (Roll No. 66)",32,0,0,2,34
1775949,1351112,2023-08-08,House,"Dispensed with Constitutional Rule (Roll No. 875)",91,3,0,6,100
1775949,1351113,2023-08-08,House,"Passed House (Roll No. 876)",94,0,0,6,100
1775949,1351114,2023-08-08,House,"Effective from passage (Roll No. 877)",93,0,0,7,100
1775949,1351115,2023-08-08,Senate,"Senate concurred in House amendments and passed bill (Roll No. 78)",31,0,0,3,34
1775949,1351116,2023-08-08,Senate,"Effective from passage (Roll No. 78)",31,0,0,3,34
1775952,1351001,2023-08-06,Senate,"Constitutional Rule Suspended (Roll No. 25)",33,0,0,1,34
1775952,1351002,2023-08-06,Senate,"Passed Senate (Roll No. 26)",33,0,0,1,34
1775952,1351147,2023-08-08,House,"Dispensed with Constitutional Rule (Roll No. 841)",79,15,0,6,100
1775952,1351148,2023-08-08,House,"Passed House (Roll No. 842)",67,30,0,3,100
1775952,1351149,2023-08-08,House,"Effective from passage (Roll No. 843)",77,17,0,6,100
1775956,1351063,2023-08-06,House,"Dispensed with Constitutional Rule (Roll No. 803)",78,4,0,18,100
1775956,1351064,2023-08-06,House,"Passed House (Roll No. 804)",82,1,0,17,100
1775956,1351065,2023-08-06,House,"Effective from passage (Roll No. 805)",83,0,0,17,100
1775956,1351189,2023-08-08,Senate,"Constitutional Rule Suspended (Roll No. 92)",31,0,0,3,34
1775956,1351190,2023-08-08,Senate,"Passed Senate (Roll No. 93)",31,0,0,3,34
1775956,1351191,2023-08-08,Senate,"Effective from passage (Roll No. 93)",31,0,0,3,34
