Date,State,Bill No,Title,Action
"June 11, 2024",NC,HB 237,Authorizes a Health Exemption for Masking in Public and Prohibits Use of Masks During Criminal Activity,"Conference Report Adopted
                           - House
                      

                      
                          (69 - 43)"
"June 5, 2024",NC,HB 834,Requires 16 and 17 Year-Olds be Sent to Adult Court for a Greater Range of Felonies,"Concurrence Vote Passed
                           - House
                      

                      
                          (70 - 34)"
"May 22, 2024",NC,HB 198,Amends State Billboard Regulations,"Concurrence Vote Passed
                           - House
                      

                      
                          (65 - 38)"
"May 15, 2024",NC,HB 834,Requires 16 and 17 Year-Olds be Sent to Adult Court for a Greater Range of Felonies,"Bill Passed
                           - Senate
                      

                      
                          (41 - 4)"
"May 15, 2024",NC,HB 198,Amends State Billboard Regulations,"Bill Passed
                           - Senate
                      

                      
                          (30 - 14)"
"May 15, 2024",NC,HB 591,Amends and Modernizes Sex Crime Definitions in the State,"Bill Passed
                           - Senate
                      

                      
                          (44 - 0)"
"May 15, 2024",NC,HB 237,Authorizes a Health Exemption for Masking in Public and Prohibits Use of Masks During Criminal Activity,"Bill Passed
                           - Senate
                      

                      
                          (30 - 15)"
"May 8, 2024",NC,HB 942,Establishes the Shalom Act to Define Antisemitism into State Law,"Bill Passed
                           - House
                      

                      
                          (105 - 4)"
"May 3, 2024",NC,HB 237,Authorizes a Health Exemption for Masking in Public and Prohibits Use of Masks During Criminal Activity,"Bill Passed
                           - House
                      

                      
                          (93 - 24)"
"May 2, 2024",NC,HB 10,Requires Sheriffs to Cooperate with ICE,"Bill Passed
                           - Senate
                      

                      
                          (28 - 16)"
