bill_id,people_id,position
1688163,2441,1
1688306,2441,1
1688438,2441,1
1688701,2441,1
1692011,17537,1
1692559,17537,1
1695695,2441,1
1701662,2444,4
1701662,2445,11
1701662,2478,15
1701662,2555,18
1701662,13111,1
1701662,16202,14
1701662,17648,10
1701662,17661,3
1701662,17989,8
1701662,19188,22
1701662,21064,19
1701662,21065,2
1701662,21137,21
1701662,21145,5
1701662,21146,12
1701662,21656,13
1701662,22732,7
1701662,22735,16
1701662,22738,9
1701662,22745,17
1701662,24754,6
1701662,24767,20
1701662,24776,23
1701700,21127,6
1701700,21132,3
1701700,21141,5
1701700,21145,4
1701700,21656,2
1701700,24754,7
1701700,24755,1
1701771,2471,1
1701806,2555,5
1701806,19185,4
1701806,21141,1
1701806,21145,3
1701806,22841,2
1701842,2478,1
1701911,2442,2
1701911,2555,6
1701911,2567,3
1701911,12439,4
1701911,13110,1
1701911,21137,7
1701911,21145,5
1701911,24754,8
1701945,2396,2
1701945,2444,6
1701945,2459,1
1701945,2519,12
1701945,13114,10
1701945,13116,4
1701945,13317,5
1701945,16204,7
1701945,17652,9
1701945,17989,11
1701945,22741,3
1701945,24776,8
1702022,17644,2
1702022,17657,3
1702022,22743,1
1702056,13110,2
1702056,17661,1
1702056,21136,3
1702056,21145,4
1702097,2555,6
1702097,19185,4
1702097,21139,2
1702097,21145,3
1702097,22735,7
1702097,22745,1
1702097,24767,5
1702168,17656,1
1702203,2404,1
1702203,21126,2
1702236,12439,4
1702236,19443,2
1702236,21127,7
1702236,21132,3
1702236,21141,6
1702236,21145,5
1702236,24754,8
1702236,24755,1
1702276,2555,1
1702276,21127,2
1702309,2396,5
1702309,2440,8
1702309,2444,4
1702309,2459,1
1702309,13116,3
1702309,16204,6
1702309,22741,2
1702309,24776,7
1702343,19189,2
1702343,21127,3
1702343,21132,1
1702378,2488,1
1702378,24765,2
1702410,2444,3
1702410,2445,5
1702410,2555,7
1702410,17661,2
1702410,17989,4
1702410,21064,1
1702410,22735,6
1702410,23059,8
1702451,2577,1
1702486,17656,1
1702516,2404,1
1702516,21127,2
1702547,2577,1
1702547,17963,2
1702581,21127,4
1702581,21132,1
1702581,21145,2
1702581,21656,3
1702613,17656,1
1702635,22735,1
1703905,16207,1
1705558,17537,1
1711281,2441,1
1722837,13341,1
1726524,13341,1
1728366,9611,1
1733486,2445,1
1733486,2577,3
1733486,22735,2
1733487,2567,1
1733487,17963,6
1733487,24754,2
1733487,24763,4
1733487,24767,5
1733487,24771,3
1733488,19433,1
1733489,2471,8
1733489,2560,3
1733489,21064,4
1733489,21127,6
1733489,21141,1
1733489,22732,7
1733489,22841,2
1733489,23059,5
1733490,17662,1
1733490,22740,2
1733491,2555,6
1733491,13110,7
1733491,19189,2
1733491,19623,4
1733491,22732,3
1733491,22735,5
1733491,22739,1
1733491,24766,8
1733491,24769,9
1733493,22842,1
1733494,2567,2
1733494,21127,3
1733494,22739,1
1733495,2445,8
1733495,2459,11
1733495,2555,7
1733495,12439,9
1733495,13110,3
1733495,16207,1
1733495,17655,2
1733495,17963,5
1733495,21064,4
1733495,21648,10
1733495,22739,12
1733495,22842,6
1733496,19410,1
