"state","term","sponsor","legiscan_id","chamber","party","district","not_actually_in_chamber","notes"
"WY","2023_2024","Forrest Chadwick","24296","H","R","HD-062",FALSE,"0 bills sponsored, 19 cosponsored - kept with LES=0"
