bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1641080,1281030,2023-03-22,House,OTP,189,195,3,11,398
1641080,1295825,2023-03-22,House,OTP,189,195,2,12,398
1641082,1230984,2023-01-03,House,Table,187,193,14,0,394
1641087,1240963,2023-02-02,House,Table,180,186,17,14,397
1641087,1240964,2023-02-02,House,ITL,301,63,17,16,397
1641087,1242171,2023-02-02,House,Table,180,186,17,14,397
1641087,1242172,2023-02-02,House,ITL,301,63,17,16,397
1641093,1282271,2023-03-23,House,OTP,193,191,3,11,398
1641093,1285539,2023-03-23,House,OTP,193,191,3,11,398
1641097,1260342,2023-02-23,House,Reconsider,170,177,25,25,397
1641097,1290354,2023-02-23,House,Reconsider,170,177,18,32,397
1641099,1272441,2023-03-09,House,OTP,176,193,10,19,398
1641099,1272442,2023-03-09,House,Table,179,192,8,19,398
1641099,1298487,2023-03-09,House,OTP,176,193,7,22,398
1641099,1298488,2023-03-09,House,Table,179,192,5,22,398
1641109,1282015,2023-03-22,House,OTP,190,189,7,12,398
1641109,1282016,2023-03-22,House,Table,192,187,7,12,398
1641109,1288686,2023-03-22,House,OTP,190,189,2,17,398
1641109,1288687,2023-03-22,House,Table,192,187,2,17,398
1641111,1329378,2023-05-18,Senate,Rereferred,12,12,0,0,24
1641111,1329579,2023-05-18,Senate,Rereferred,12,12,0,0,24
1641112,1324452,2023-05-11,Senate,"Floor Amendment",14,10,0,0,24
1641112,1324453,2023-05-11,Senate,"Ought to Pass w/Amendment",14,10,0,0,24
1641112,1324504,2023-05-11,Senate,"Floor Amendment",14,10,0,0,24
1641112,1324505,2023-05-11,Senate,"Ought to Pass w/Amendment",14,10,0,0,24
1641112,1349546,2023-06-29,Senate,"Conference Committee Report",14,10,0,0,24
1641113,1272583,2023-03-09,House,OTP,175,199,5,19,398
1641113,1285173,2023-03-09,House,OTP,175,199,4,20,398
1641115,1259531,2023-02-23,House,OTPA,117,232,24,24,397
1641115,1285500,2023-02-23,House,OTPA,117,232,19,29,397
1641123,1271906,2023-03-09,House,ITL,199,174,5,20,398
1641123,1288669,2023-03-09,House,ITL,199,174,5,20,398
1641124,1283337,2023-03-23,House,OTP,188,186,12,12,398
1641124,1288701,2023-03-23,House,OTP,188,186,9,15,398
1641127,1301703,2023-04-13,Senate,"Inexpedient to Legislate",14,10,0,0,24
1641127,1302845,2023-04-13,Senate,"Inexpedient to Legislate",14,10,0,0,24
1641128,1272456,2023-03-09,House,ITL,224,148,7,19,398
1641128,1288705,2023-03-09,House,ITL,224,148,6,20,398
1641132,1324463,2023-05-11,Senate,"Inexpedient to Legislate",14,10,0,0,24
1641132,1324520,2023-05-11,Senate,"Inexpedient to Legislate",14,10,0,0,24
1641133,1324324,2023-05-11,Senate,"Inexpedient to Legislate",14,10,0,0,24
1641133,1324506,2023-05-11,Senate,"Inexpedient to Legislate",14,10,0,0,24
1641134,1281710,2023-03-22,House,Reconsider,188,191,7,12,398
1641134,1301316,2023-03-22,House,Reconsider,188,191,2,17,398
1641134,1329134,2023-05-18,Senate,"Inexpedient to Legislate",14,10,0,0,24
1641134,1329437,2023-05-18,Senate,"Inexpedient to Legislate",14,10,0,0,24
1641138,1277585,2023-03-16,House,"Adopt Amendment",183,183,13,19,398
1641138,1277586,2023-03-16,House,OTP,175,195,9,19,398
1641138,1285242,2023-03-16,House,"Adopt Amendment",183,183,13,19,398
1641138,1285243,2023-03-16,House,OTP,175,195,9,19,398
1641142,1272523,2023-03-09,House,OTP,211,157,11,19,398
1641142,1285434,2023-03-09,House,OTP,211,157,9,21,398
1641146,1259656,2023-02-23,House,OTP,321,27,25,24,397
1641146,1285178,2023-02-23,House,OTP,321,27,19,30,397
1641146,1301664,2023-03-30,Senate,"Ought to Pass",22,1,0,1,24
1641146,1302836,2023-03-30,Senate,"Ought to Pass",22,1,0,1,24
1641156,1281702,2023-03-22,House,OTP,193,185,8,12,398
1641156,1288769,2023-03-22,House,OTP,193,185,7,13,398
1641157,1260330,2023-02-23,House,OTP,168,176,27,26,397
1641157,1288634,2023-02-23,House,OTP,168,176,24,29,397
1641158,1260038,2023-02-23,House,OTP,156,192,23,26,397
1641158,1288629,2023-02-23,House,OTP,156,192,19,30,397
1641161,1258625,2023-02-22,House,ITL,312,43,24,18,397
1641161,1288613,2023-02-22,House,ITL,312,43,14,28,397
1641163,1281020,2023-03-22,House,"Adopt Amendment",299,84,4,11,398
1641163,1281021,2023-03-22,House,OTPA,374,9,4,11,398
1641163,1288689,2023-03-22,House,"Adopt Amendment",299,84,3,12,398
1641163,1288690,2023-03-22,House,OTPA,374,9,3,12,398
1641164,1272170,2023-03-09,House,OTP,192,180,7,19,398
1641164,1285367,2023-03-09,House,OTP,192,180,4,22,398
1641165,1258152,2023-02-22,House,OTP,199,155,25,18,397
1641168,1259943,2023-02-23,House,OTPA,238,105,30,24,397
1641168,1288770,2023-02-23,House,OTPA,238,105,26,28,397
1641173,1277056,2023-03-16,House,OTPA,176,194,8,20,398
1641173,1288673,2023-03-16,House,OTPA,176,194,8,20,398
1641183,1258819,2023-02-22,House,OTP,178,183,18,18,397
1641183,1288685,2023-02-22,House,OTP,178,183,15,21,397
1641184,1281224,2023-03-22,House,"Special Order",291,87,8,12,398
1641184,1282474,2023-03-23,House,"Adopt Floor Amendment",276,104,7,11,398
1641184,1288648,2023-03-22,House,"Special Order",291,87,7,13,398
1641184,1288649,2023-03-23,House,"Adopt Floor Amendment",276,104,6,12,398
1641185,1271747,2023-03-09,House,ITL,198,172,8,20,398
1641185,1288765,2023-03-09,House,ITL,198,172,7,21,398
1641191,1271827,2023-03-09,House,OTP,196,176,6,20,398
1641191,1285205,2023-03-09,House,OTP,196,176,6,20,398
1641195,1271947,2023-03-09,House,ITL,197,175,6,20,398
1641195,1290338,2023-03-09,House,ITL,197,175,5,21,398
1641196,1260360,2023-02-23,House,OTP,333,12,28,24,397
1641196,1288760,2023-02-23,House,OTP,333,12,20,32,397
1641201,1276965,2023-03-16,House,OTP,168,193,15,22,398
1641201,1290378,2023-03-16,House,OTP,168,193,13,24,398
1641203,1337470,2023-06-01,Senate,"Floor Amendment",13,10,0,1,24
1641203,1337471,2023-06-01,Senate,"Ought to Pass w/ Amendment Sections 8 and Effective Date",14,9,0,1,24
1641203,1338208,2023-06-01,Senate,"Ought to Pass w/ Amendment Sections 8 and Effective Date",14,9,0,1,24
1641203,1338231,2023-06-01,Senate,"Floor Amendment",13,10,0,1,24
1641204,1259930,2023-02-23,House,ITL,181,162,28,26,397
1641204,1288631,2023-02-23,House,ITL,181,162,22,32,397
1641210,1281088,2023-03-22,House,"Special Order",353,26,7,12,398
1641210,1288653,2023-03-22,House,"Special Order",353,26,6,13,398
1641211,1257982,2023-02-22,House,OTP,356,4,17,20,397
1641211,1285514,2023-02-22,House,OTP,356,4,14,23,397
1641212,1271866,2023-03-09,House,ITL,200,173,5,20,398
1641212,1285207,2023-03-09,House,ITL,200,173,4,21,398
1641213,1283069,2023-03-23,House,ITL,239,145,2,12,398
1641213,1288661,2023-03-23,House,ITL,239,145,2,12,398
1641214,1258598,2023-02-22,House,OTP,187,174,18,18,397
1641214,1285248,2023-02-22,House,OTP,187,174,15,21,397
1641214,1295423,2023-04-06,House,OTP,205,181,7,4,397
1641214,1295790,2023-04-06,House,OTP,205,181,7,4,397
1641216,1272634,2023-03-09,House,"Adopt Floor Amendment",171,194,14,19,398
1641216,1272635,2023-03-09,House,OTP,40,331,8,19,398
1641216,1288640,2023-03-09,House,"Adopt Floor Amendment",171,194,9,24,398
1641216,1288641,2023-03-09,House,OTP,40,331,3,24,398
1641218,1282630,2023-03-23,House,OTPA,269,109,8,12,398
1641218,1285297,2023-03-23,House,OTPA,269,109,4,16,398
1641404,1258811,2023-02-22,House,ITL,237,121,21,18,397
1641404,1288751,2023-02-22,House,ITL,237,121,15,24,397
1641459,1324317,2023-05-11,Senate,"Ought to Pass",14,10,0,0,24
1641459,1324477,2023-05-11,Senate,"Ought to Pass",14,10,0,0,24
1641462,1324293,2023-05-11,Senate,"Inexpedient to Legislate",14,10,0,0,24
1641462,1324475,2023-05-11,Senate,"Inexpedient to Legislate",14,10,0,0,24
1641510,1277438,2023-03-16,House,OTP,183,187,9,19,398
1641510,1285245,2023-03-16,House,OTP,183,187,9,19,398
1641542,1281248,2023-03-22,House,OTP,192,191,4,11,398
1641542,1288593,2023-03-22,House,OTP,192,191,3,12,398
1641572,1272278,2023-03-09,House,ITL,194,170,15,19,398
1641572,1288755,2023-03-09,House,ITL,194,170,12,22,398
1641576,1281317,2023-03-22,House,OTP,377,0,10,11,398
1641576,1285334,2023-03-22,House,OTP,377,0,8,13,398
1643144,1236719,2023-01-19,Senate,"Ought to Pass w/Amendment",22,2,0,0,24
1643144,1241781,2023-01-19,Senate,"Ought to Pass w/Amendment",22,2,0,0,24
1644659,1258131,2023-02-22,House,OTP,260,103,14,20,397
1644659,1288584,2023-02-22,House,OTP,260,103,12,22,397
1644659,1295599,2023-04-06,House,OTPA,328,53,13,3,397
1644659,1301962,2023-04-06,House,OTPA,328,53,12,4,397
1644768,1260373,2023-02-23,House,ITL,257,90,24,26,397
1644768,1285305,2023-02-23,House,ITL,257,90,21,29,397
1644802,1278027,2023-03-16,House,ITL,206,162,10,20,398
1644802,1288664,2023-03-16,House,ITL,206,162,10,20,398
1644814,1342750,2023-06-08,Senate,"Floor Amendment",20,4,0,0,24
1644814,1343339,2023-06-08,Senate,"Floor Amendment",20,4,0,0,24
1644834,1282453,2023-03-23,House,OTP,205,178,4,11,398
1644834,1288784,2023-03-23,House,OTP,205,178,4,11,398
1644834,1301593,2023-04-13,Senate,"Inexpedient to Legislate",14,10,0,0,24
1644834,1301967,2023-04-13,Senate,"Inexpedient to Legislate",14,10,0,0,24
1644952,1282513,2023-03-23,House,OTP,192,192,3,11,398
1644952,1290268,2023-03-23,House,OTP,192,192,3,11,398
1644978,1250529,2023-02-14,House,OTPA,179,186,16,16,397
1644978,1254305,2023-02-14,House,OTPA,179,186,16,16,397
1645034,1250259,2023-02-14,House,OTP,182,182,17,16,397
1645034,1251316,2023-02-14,House,OTP,182,182,17,16,397
1645034,1260056,2023-02-23,House,ITL,170,176,25,26,397
1645034,1260057,2023-02-23,House,Reconsider,178,169,25,25,397
1645034,1260058,2023-02-23,House,OTP,177,167,28,25,397
1645034,1288675,2023-02-23,House,ITL,170,176,19,32,397
1645034,1288676,2023-02-23,House,Reconsider,178,169,19,31,397
1645034,1288677,2023-02-23,House,OTP,177,167,21,32,397
1645045,1272614,2023-03-09,House,OTPA,186,169,24,19,398
1645045,1285266,2023-03-09,House,OTPA,186,169,18,25,398
1645122,1258956,2023-02-22,House,OTPA,266,84,29,18,397
1645122,1288680,2023-02-22,House,OTPA,266,84,17,30,397
1645156,1272626,2023-03-09,House,ITL,189,158,32,19,398
1645156,1288750,2023-03-09,House,ITL,189,158,25,26,398
1645184,1349547,2023-06-29,Senate,"Conference Committee Report",15,9,0,0,24
1645184,1349672,2023-06-29,Senate,"Conference Committee Report",15,9,0,0,24
1645210,1272497,2023-03-09,House,OTP,184,168,27,19,398
1645210,1288712,2023-03-09,House,OTP,184,168,20,26,398
1646344,1272424,2023-03-09,House,OTP,181,193,5,19,398
1646344,1288708,2023-03-09,House,OTP,181,193,5,19,398
1646416,1250478,2023-02-14,House,ITL,191,181,11,14,397
1646416,1251288,2023-02-14,House,ITL,191,181,11,14,397
1646432,1250595,2023-02-14,House,OTP,163,200,20,14,397
1646432,1251370,2023-02-14,House,OTP,163,200,20,14,397
1646442,1250926,2023-02-14,House,OTP,185,185,12,15,397
1646442,1250927,2023-02-14,House,Table,186,183,13,15,397
1646442,1251267,2023-02-14,House,OTP,185,185,12,15,397
1646442,1251268,2023-02-14,House,Table,186,183,13,15,397
1646442,1260154,2023-02-23,House,ITL,170,175,26,26,397
1646442,1288702,2023-02-23,House,ITL,170,175,19,33,397
1646442,1295110,2023-04-06,House,ITL,194,192,6,5,397
1646442,1301322,2023-04-06,House,ITL,194,192,6,5,397
1646485,1272410,2023-03-09,House,OTP,163,188,28,19,398
1646485,1288619,2023-03-09,House,OTP,163,188,21,26,398
1646554,1277098,2023-03-16,House,ITL,290,76,10,22,398
1646554,1288679,2023-03-16,House,ITL,290,76,10,22,398
1646747,1329288,2023-05-18,Senate,"Laid on Table",24,0,0,0,24
1646747,1330259,2023-05-18,Senate,"Laid on Table",24,0,0,0,24
1646983,1295561,2023-04-06,House,OTP,387,0,7,3,397
1646983,1295824,2023-04-06,House,OTP,387,0,7,3,397
1647212,1329269,2023-05-18,Senate,"Laid on Table",16,8,0,0,24
1647212,1331618,2023-05-18,Senate,"Laid on Table",16,8,0,0,24
1647409,1259426,2023-02-23,House,ITL,283,61,30,23,397
1647409,1288665,2023-02-23,House,ITL,283,61,24,29,397
1647609,1281067,2023-03-22,House,"Adopt Amendment",184,196,7,11,398
1647609,1281068,2023-03-22,House,OTP,182,203,2,11,398
1647609,1288625,2023-03-22,House,"Adopt Amendment",184,196,6,12,398
1647609,1288626,2023-03-22,House,OTP,182,203,1,12,398
1647708,1272232,2023-03-09,House,OTP,154,213,12,19,398
1647708,1285223,2023-03-09,House,OTP,154,213,10,21,398
1647875,1342540,2023-06-08,Senate,"Floor Amendment",11,13,0,0,24
1647875,1342997,2023-06-08,Senate,"Floor Amendment",11,13,0,0,24
1648270,1281323,2023-03-22,House,Table,277,103,6,12,398
1648270,1288587,2023-03-22,House,Table,277,103,5,13,398
1648400,1259875,2023-02-23,House,Table,177,162,32,26,397
1648400,1288761,2023-02-23,House,Table,177,162,29,29,397
1648468,1250078,2023-02-14,House,OTP,183,185,13,16,397
1648468,1254325,2023-02-14,House,OTP,183,185,13,16,397
1648635,1271926,2023-03-09,House,OTPA,187,184,8,19,398
1648635,1285195,2023-03-09,House,OTPA,187,184,7,20,398
