bill_id,date,chamber,sequence,action
1641090,2023-02-02,House,5,"Inexpedient to Legislate: Motion Adopted Voice Vote 02/02/2023 House Journal  4"
1641091,2023-01-05,House,1,"Introduced 01/05/2023 and referred to Environment and Agriculture"
1641091,2023-01-25,House,2,"Public Hearing: 01/31/2023 02:00 pm Legislative Office Building 301-303"
1641091,2023-02-23,House,3,"Executive Session: 02/28/2023 01:30 pm Legislative Office Building 201-203"
1641091,2023-03-01,House,4,"Retained in Committee"
1641091,2023-08-22,House,5,"Full Committee Work Session: 09/12/2023 10:00 am Legislative Office Building 301-303"
1641092,2022-12-23,House,1,"Introduced 01/04/2023 and referred to Election Law"
1641092,2023-02-01,House,2,"Public Hearing: 02/07/2023 10:00 am Legislative Office Building 306-308"
1641092,2023-02-21,House,3,"Executive Session: 02/28/2023 02:30 pm Legislative Office Building 206-208"
1641092,2023-03-16,House,4,"Committee Report: Without Recommendation 02/28/2023 (Vote ; Regular Calendar) House Calendar 16 P. 24"
1641092,2023-03-22,House,5,"Lay HB40 on Table (Rep. Berry): Motion Adopted Voice Vote 03/22/2023 House Journal  10 P. 76"
1641093,2022-12-23,House,1,"Introduced 01/04/2023 and referred to Judiciary"
1641093,2023-01-24,House,2,"Public Hearing: 02/15/2023 09:00 am Legislative Office Building 206-208"
1641093,2023-02-23,House,3,"Executive Session: 03/08/2023 10:00 am Legislative Office Building 206-208"
1641093,2023-03-14,House,4,"Committee Report: Without Recommendation 03/08/2023 (Vote ; Regular Calendar) House Calendar 16 P. 35"
1641093,2023-03-23,House,5,"Ought to Pass: Motion Failed Regular Calendar 193-191 Lacking Necessary Three-Fifths Vote 03/23/2023 House Journal  11 P. 19"
1641094,2022-12-23,House,1,"Introduced 01/04/2023 and referred to Education"
1641094,2023-01-05,House,2,"Public Hearing: 01/11/2023 11:25 am Legislative Office Building 205-207"
1641094,2023-01-25,House,3,"Executive Session: 01/31/2023 09:45 am Legislative Office Building 205-207"
1641094,2023-02-07,House,4,"Committee Report: Inexpedient to Legislate HB103 01/31/2023 (Vote 20-0; Consent Calendar) House Calendar 11 P. 4"
1641094,2023-02-14,House,5,"Inexpedient to Legislate: Motion Adopted Voice Vote 02/14/2023 House Journal  5"
1641095,2022-12-28,House,1,"Introduced 01/04/2023 and referred to Judiciary"
1641095,2023-01-11,House,2,"Public Hearing: 01/18/2023 01:30 pm Legislative Office Building 206-208"
1641095,2023-01-24,House,3,"Executive Session: 01/30/2023 01:00 pm Legislative Office Building 206-208"
1641095,2023-02-09,House,4,"Committee Report: Inexpedient to Legislate CACR 5 01/30/2023 (Vote 19-0; Consent Calendar) House Calendar 11 P. 8"
1641095,2023-02-14,House,5,"Inexpedient to Legislate: Motion Adopted Voice Vote 02/14/2023 House Journal  5"
1641096,2022-12-23,House,1,"Introduced 01/04/2023 and referred to Municipal and County Government"
1641096,2023-01-05,House,2,"Public Hearing: 01/11/2023 02:45 pm Legislative Office Building 301-303"
1641096,2023-01-18,House,3,"Executive Session: 01/25/2023 10:30 am Legislative Office Building 301-303"
1641096,2023-01-30,House,4,"Committee Report: Ought to Pass with Amendment # 2023-0119h 01/25/2023 (Vote 18-1; Consent Calendar) House Calendar 9 P. 4"
1641096,2023-02-02,House,5,"Amendment # 2023-0119h: Amendment Adopted Voice Vote 02/02/2023 House Journal  4"
1641096,2023-02-02,House,6,"Ought to Pass with Amendment 2023-0119h: Motion Adopted Voice Vote 02/02/2023 House Journal  4"
1641096,2023-03-07,Senate,7,"Introduced 02/22/2023 and Referred to Election Law and Municipal Affairs; Senate Journal 9"
1641096,2023-03-09,Senate,8,"==CANCELLED== Hearing: 03/14/2023, Room 103, Legislative Office Building, 09:30 am; Senate Calendar  13"
1641096,2023-03-13,Senate,9,"==RESCHEDULED== Hearing: 03/21/2023, Room 103, Legislative Office Building, 09:35 am; Senate Calendar  14"
