people_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,followthemoney_eid,votesmart_id,opensecrets_id,ballotpedia,knowwho_pid,committee_id
3815,"Kelda Roys",Kelda,,Roys,,,1,D,2,Sen,SD-026,2945642,109053,,Kelda_Roys,271622,0
3819,"Christine Sinicki",Christine,,Sinicki,,,1,D,1,Rep,HD-020,2943905,26251,,Christine_Sinicki,199920,0
3820,"Jeff Smith",Jeff,,Smith,,,1,D,2,Sen,SD-031,2882398,51946,,Jeff_Smith_(Wisconsin),250976,0
3835,"Robert Wirch",Robert,W.,Wirch,,,1,D,2,Sen,SD-022,13013888,3557,,Robert_Wirch,199889,0
3846,"Jeffrey Mursau",Jeffrey,L.,Mursau,,,2,R,1,Rep,HD-036,6666495,51836,,Jeffrey_Mursau,228298,0
3847,"Dan Knodl",Dan,,Knodl,,,2,R,2,Sen,SD-008,2929308,108918,,Daniel_Knodl,271521,0
3855,"Joan Ballweg",Joan,A.,Ballweg,,,2,R,2,Sen,SD-014,2751050,51956,,Joan_Ballweg,228302,0
3858,"Robert Cowles",Robert,L.,Cowles,,,2,R,2,Sen,SD-002,3198298,3440,,Robert_Cowles,199869,0
3887,"Lena Taylor",Lena,C.,Taylor,,,1,D,2,Sen,SD-004,1306328,51747,,Lena_Taylor,219640,0
3916,"Timothy Carpenter",Timothy,W.,Carpenter,,,1,D,2,Sen,SD-003,2961948,3477,,Tim_Carpenter,199909,0
3933,"Robin Vos",Robin,,Vos,,,2,R,1,Rep,HD-063,3217195,51839,,Robin_Vos,228318,0
3942,"Kevin Petersen",Kevin,David,Petersen,,,2,R,1,Rep,HD-040,2931625,68668,,Kevin_Petersen,250959,0
3946,"Steve Nass",Steve,,Nass,,,2,R,2,Sen,SD-011,2929947,3522,,Stephen_Nass,199934,0
12262,"Van Wanggaard",Van,H.,Wanggaard,,,2,R,2,Sen,SD-021,3650225,68677,,Van_Wanggaard,297796,0
12267,"Scott Krug",Scott,,Krug,,,2,R,1,Rep,HD-072,4349896,51822,,Scott_Krug,310408,0
12269,"Travis Tranel",Travis,,Tranel,,,2,R,1,Rep,HD-049,2927947,108987,,Travis_Tranel,310242,0
12276,"Andre Jacque",Andre,,Jacque,,,2,R,2,Sen,SD-001,2928673,126971,,Andre_Jacque,309939,0
12277,"Chris Kapenga",Chris,,Kapenga,,,2,R,2,Sen,SD-033,3189607,127114,,Chris_Kapenga,297778,0
12291,"Tyler August",Tyler,,August,,,2,R,1,Rep,HD-032,3296309,127109,,Tyler_August,246768,0
12299,"Howard Marklein",Howard,,Marklein,,,2,R,2,Sen,SD-017,2928671,127136,,Howard_Marklein,297783,0
12300,"Warren Petryk",Warren,,Petryk,,,2,R,1,Rep,HD-093,6696468,127200,,Warren_Petryk,310433,0
12304,"Christopher Larson",Christopher,,Larson,,,1,D,2,Sen,SD-007,2959578,109307,,Chris_Larson,309499,0
13126,"Steve Doyle",Steve,,Doyle,,,1,D,1,Rep,HD-094,6513549,98453,,Steve_Doyle,340284,0
13127,"Duey Stroebel",Duey,,Stroebel,,,2,R,2,Sen,SD-020,3034949,129787,,Duey_Stroebel,340290,0
13347,"Robert Brooks",Robert,,Brooks,,,2,R,1,Rep,HD-060,3367096,24228,,Robert_Brooks_(Wisconsin),498663,0
13657,"Jill Billings",Jill,E.,Billings,,,1,D,1,Rep,HD-095,2919395,98417,,Jill_Billings,379646,0
13934,"Senate Organization",,,,,,0,,2,Sen,,0,0,,,0,1075
14585,"Rob Swearingen",Rob,,Swearingen,,,2,R,1,Rep,HD-034,3065787,140550,,Rob_Swearingen,417043,0
15091,"Mark Born",Mark,L.,Born,,,2,R,1,Rep,HD-039,13736030,140579,,Mark_Born,404149,0
15092,"Mary Felzkowski",Mary,,"Czaja Felzkowski",,,2,R,2,Sen,SD-012,13736017,140555,,Mary_Felzkowski,417050,0
15093,"Rob Hutton",Rob,,Hutton,,,2,R,2,Sen,SD-005,13735958,99011,,Rob_Hutton,404210,0
15094,"John Jagler",John,,Jagler,,,2,R,2,Sen,SD-013,13736023,140561,,John_Jagler,338385,0
15096,"David Murphy",David,J.,Murphy,,,2,R,1,Rep,HD-056,2856629,140646,,Dave_Murphy_(Wisconsin),417166,0
15098,"Michael Schraa",Michael,,Schraa,,,2,R,1,Rep,HD-053,13736069,140633,,Michael_Schraa,417147,0
15099,"John Spiros",John,,Spiros,,,2,R,1,Rep,HD-086,13736134,127159,,John_Spiros,297787,0
15100,"Paul Tittl",Paul,R.,Tittl,,,2,R,1,Rep,HD-025,13735995,98754,,Paul_Tittl,416993,0
15361,"Evan Goyke",Evan,,Goyke,,,1,D,1,Rep,HD-018,13735974,140518,,Evan_Goyke,416972,0
15362,"LaTonya Johnson",LaTonya,,Johnson,,,1,D,2,Sen,SD-006,13735967,140500,,LaTonya_Johnson,416959,0
15719,"Dianne Hesselbein",Dianne,Helen,Hesselbein,,,1,D,2,Sen,SD-027,13736118,108717,,Dianne_Hesselbein,297791,0
15721,"Tod Ohnstad",Tod,O.,Ohnstad,,,1,D,1,Rep,HD-065,13736090,79475,,Tod_Ohnstad,417246,0
15723,"Daniel Riemer",Daniel,,Riemer,,,1,D,1,Rep,HD-007,3187685,140487,,Daniel_Riemer,404208,0
15724,"Melissa Agard",Melissa,,Agard,,,1,D,2,Sen,SD-016,13736053,122290,,Melissa_Agard,404202,0
15725,"Katrina Shankland",Katrina,,Shankland,,,1,D,1,Rep,HD-071,13736103,140670,,Katrina_Shankland,423823,0
16023,"Adam Neylon",Adam,,Neylon,,,2,R,1,Rep,HD-098,16634046,144244,,Adam_Neylon,275690,0
16062,"Jessie Rodriguez",Yesenia,Edelmira,Rodriguez,,Jessie,2,R,1,Rep,HD-021,18912418,145420,,Jessie_Rodriguez,496150,0
16407,"Scott Allen",Scott,E.,Allen,,,2,R,1,Rep,HD-097,2941481,153681,,Scott_Allen_(Wisconsin),498675,0
16409,"Janel Brandtjen",Janel,,Brandtjen,,,2,R,1,Rep,HD-022,13571436,99017,,Janel_Brandtjen,498650,0
16411,"Dave Considine",Dave,,Considine,,,1,D,1,Rep,HD-081,24811799,153653,,Dave_Considine,495230,0
16412,"James Edming",James,W.,Edming,,,2,R,1,Rep,HD-087,3674985,51797,,James_Edming,495237,0
16417,"Terry Katsma",Terry,,Katsma,,,2,R,1,Rep,HD-026,3086280,153563,,Terry_Katsma,499697,0
16418,"Joel Kitchens",Joel,Coulombe,Kitchens,,,2,R,1,Rep,HD-001,3198575,153527,,Joel_Kitchens,495209,0
16420,"John Macco",John,,Macco,,,2,R,1,Rep,HD-088,13736261,140474,,John_Macco,423781,0
16422,"Todd Novak",Todd,,Novak,,,2,R,1,Rep,HD-051,3758634,153604,,Todd_Novak,495215,0
16423,"Romaine Quinn",Romaine,Robert,Quinn,,,2,R,2,Sen,SD-025,24811796,98313,,Romaine_Quinn,495228,0
16425,"Mark Spreitzer",Mark,,Spreitzer,,,1,D,2,Sen,SD-015,21069040,130725,,Mark_Spreitzer,487322,0
16426,"David Steffen",David,,Steffen,,,2,R,1,Rep,HD-004,2640722,51859,,David_Steffen,496146,0
16428,"Lisa Subeck",Lisa,,Subeck,,,1,D,1,Rep,HD-078,2974851,130751,,Lisa_Subeck,487335,0
16429,"Nancy VanderMeer",Nancy,Lynn,VanderMeer,,,2,R,1,Rep,HD-070,3168880,140661,,Nancy_VanderMeer,417261,0
17720,"Cindi Duchow",Cindi,,Duchow,,,2,R,1,Rep,HD-099,29002878,164472,,Cindi_Duchow,577203,0
18354,"Jimmy Anderson",Jimmy,,Anderson,,,1,D,1,Rep,HD-047,40610062,171766,,Jimmy_Anderson,580246,0
