bill_id,date,chamber,sequence,action
1779691,2023-09-21,Senate,1,Introduced
1779691,2023-09-21,Senate,2,"Read first time and referred to Committee on Economic Development and Technical Colleges"
1779691,2023-09-28,Senate,3,"Senator Agard added as a coauthor"
1779691,2023-10-05,Senate,4,"Senator L. Johnson added as a coauthor"
1779691,2023-10-09,Senate,5,"Fiscal estimate received"
1779691,2023-10-09,Senate,6,"Fiscal estimate received"
1779691,2023-10-09,Senate,7,"Fiscal estimate received"
1779691,2023-10-10,Senate,8,"Senator Spreitzer added as a coauthor"
1779691,2023-10-10,Senate,9,"Fiscal estimate received"
1779691,2023-10-11,Senate,10,"Public hearing held"
1779691,2023-10-11,Senate,11,"Fiscal estimate received"
1779691,2023-10-11,Senate,12,"Fiscal estimate received"
1779691,2023-10-13,Senate,13,"Fiscal estimate received"
1779691,2023-10-12,Senate,14,"Senator Agard withdrawn as a coauthor"
1779691,2023-10-13,Senate,15,"Senate Substitute Amendment 1 offered by Senator LeMahieu"
1779691,2023-10-16,Senate,16,"Executive action taken"
1779691,2023-10-16,Senate,17,"Report adoption of Senate Substitute Amendment 1 recommended by Committee on Economic Development and Technical Colleges, Ayes 4, Noes 2"
1779691,2023-10-16,Senate,18,"Report passage as amended recommended by Committee on Economic Development and Technical Colleges, Ayes 4, Noes 2"
1779691,2023-10-16,Senate,19,"Available for scheduling"
1779691,2023-10-16,Senate,20,"Senators L. Johnson and Spreitzer withdrawn as coauthors"
1779691,2023-10-16,Senate,21,"Placed on calendar 10-17-2023 pursuant to Senate Rule 18(1)"
1779691,2023-10-17,Senate,22,"Senate Amendment 1 to Senate Substitute Amendment 1 offered by Senators Pfaff, Agard, Carpenter, Hesselbein, L. Johnson, Larson, Roys, Smith, Spreitzer, Taylor and Wirch"
1779691,2023-10-17,Senate,23,"Read a second time"
1779691,2023-10-17,Senate,24,"Senate Amendment 1 to Senate Substitute Amendment 1 rejected, Ayes 21, Noes 10"
1779691,2023-10-17,Senate,25,"Senate Substitute Amendment 1 adopted, Ayes 22, Noes 10"
1779691,2023-10-17,Senate,26,"Ordered to a third reading"
1779691,2023-10-17,Senate,27,"Rules suspended to give bill its third reading"
1779691,2023-10-17,Senate,28,"Read a third time and passed, Ayes 21, Noes 11"
1779691,2023-10-17,Senate,29,"Ordered immediately messaged"
1779691,2023-10-17,House,30,"Received from Senate"
1779691,2023-10-26,House,31,"Read first time and referred to joint committee on Finance"
1779691,2023-10-31,House,32,"Executive action taken"
1779691,2023-11-07,House,33,"Report concurrence recommended by Joint Committee on Finance, Ayes 8, Noes 4"
1779691,2023-11-07,House,34,"Referred to committee on Rules"
1779691,2023-11-08,House,35,"Placed on calendar 11-9-2023 by Committee on Rules"
1779691,2023-11-14,House,36,"Read a second time"
1779691,2023-11-14,House,37,"Assembly Substitute Amendment 1 offered by Representatives Shelton, Doyle, Haywood, Andraca, Ratcliff, Joers, Ohnstad, Stubbs, Bare, J. Anderson, Shankland, C. Anderson, Madison, Baldeh, Hong, Emerson, Jacobson, Subeck, Billings, Drake, Clancy, Neubauer, McGuire, Conley, Snodgrass, Goyke, Considine, Moore Omokunde, Vining, Sinicki, Myers, Palmeri and Ortiz-Velez"
1779691,2023-11-14,House,38,"Assembly Substitute Amendment 1 laid on table, Ayes 63, Noes 35"
1779691,2023-11-14,House,39,"Ordered to a third reading"
1779691,2023-11-14,House,40,"Rules suspended"
1779691,2023-11-14,House,41,"Read a third time and concurred in, Ayes 62, Noes 36"
1779691,2023-11-14,House,42,"Ordered immediately messaged"
1779691,2023-11-15,Senate,43,"Received from Assembly concurred in"
1779691,2023-11-16,Senate,44,"LRB correction (Senate Substitute Amendment 1)"
1779691,2023-11-16,Senate,45,"Report correctly enrolled"
1779691,2023-11-16,Senate,46,"Presented to the Governor on 11-16-2023"
1779691,2023-11-20,Senate,47,"Report vetoed by the Governor on 11-20-2023"
